county,precinct,office,district,party,candidate,election_day,early_votes_person,early_votes_mail,votes
Victoria,11,Judge Court Criminal Appeals Pl 5,,,Scott Walker,84.0,106.0,12.0,202.0
Victoria,11,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,21.0,25.0,4.0,50.0
Victoria,11,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",0.0,1.0,1.0,2.0
Victoria,11,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,2.0,4.0,1.0,7.0
Victoria,12,Judge Court Criminal Appeals Pl 5,,,Scott Walker,74.0,67.0,3.0,144.0
Victoria,12,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,121.0,66.0,5.0,192.0
Victoria,12,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",5.0,2.0,0.0,7.0
Victoria,12,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,3.0,6.0,1.0,10.0
Victoria,13,Judge Court Criminal Appeals Pl 5,,,Scott Walker,106.0,149.0,17.0,272.0
Victoria,13,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,125.0,205.0,26.0,356.0
Victoria,13,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,3.0,0.0,10.0
Victoria,13,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,15.0,15.0,3.0,33.0
Victoria,14,Judge Court Criminal Appeals Pl 5,,,Scott Walker,220.0,297.0,43.0,560.0
Victoria,14,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,73.0,109.0,15.0,197.0
Victoria,14,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,9.0,1.0,17.0
Victoria,14,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,12.0,3.0,1.0,16.0
Victoria,15,Judge Court Criminal Appeals Pl 5,,,Scott Walker,20.0,45.0,8.0,73.0
Victoria,15,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,6.0,11.0,3.0,20.0
Victoria,15,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",0.0,3.0,0.0,3.0
Victoria,15,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,0.0,0.0,0.0,0.0
Victoria,16,Judge Court Criminal Appeals Pl 5,,,Scott Walker,64.0,130.0,13.0,207.0
Victoria,16,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,12.0,36.0,4.0,52.0
Victoria,16,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",4.0,1.0,0.0,5.0
Victoria,16,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,0.0,1.0,1.0,2.0
Victoria,17,Judge Court Criminal Appeals Pl 5,,,Scott Walker,64.0,129.0,13.0,206.0
Victoria,17,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,39.0,50.0,4.0,93.0
Victoria,17,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,3.0,1.0,11.0
Victoria,17,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,9.0,4.0,0.0,13.0
Victoria,18,Judge Court Criminal Appeals Pl 5,,,Scott Walker,518.0,1137.0,153.0,1808.0
Victoria,18,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,109.0,242.0,39.0,390.0
Victoria,18,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",20.0,30.0,3.0,53.0
Victoria,18,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,14.0,17.0,4.0,35.0
Victoria,19,Judge Court Criminal Appeals Pl 5,,,Scott Walker,249.0,611.0,88.0,948.0
Victoria,19,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,141.0,268.0,45.0,454.0
Victoria,19,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",14.0,26.0,1.0,41.0
Victoria,19,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,15.0,15.0,0.0,30.0
Victoria,20,Judge Court Criminal Appeals Pl 5,,,Scott Walker,142.0,503.0,47.0,692.0
Victoria,20,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,40.0,75.0,20.0,135.0
Victoria,20,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",8.0,7.0,1.0,16.0
Victoria,20,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,2.0,2.0,1.0,5.0
Victoria,21,Judge Court Criminal Appeals Pl 5,,,Scott Walker,412.0,1252.0,215.0,1879.0
Victoria,21,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,122.0,282.0,63.0,467.0
Victoria,21,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",28.0,35.0,2.0,65.0
Victoria,21,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,13.0,16.0,2.0,31.0
Victoria,22,Judge Court Criminal Appeals Pl 5,,,Scott Walker,385.0,548.0,63.0,996.0
Victoria,22,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,37.0,49.0,12.0,98.0
Victoria,22,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",10.0,12.0,1.0,23.0
Victoria,22,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,7.0,4.0,0.0,11.0
Victoria,23,Judge Court Criminal Appeals Pl 5,,,Scott Walker,279.0,472.0,49.0,800.0
Victoria,23,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,44.0,81.0,16.0,141.0
Victoria,23,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",17.0,11.0,1.0,29.0
Victoria,23,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,6.0,11.0,2.0,19.0
Victoria,24,Judge Court Criminal Appeals Pl 5,,,Scott Walker,204.0,548.0,74.0,826.0
Victoria,24,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,17.0,72.0,10.0,99.0
Victoria,24,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",1.0,8.0,0.0,9.0
Victoria,24,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,3.0,6.0,0.0,9.0
Victoria,25,Judge Court Criminal Appeals Pl 5,,,Scott Walker,320.0,1019.0,179.0,1518.0
Victoria,25,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,151.0,366.0,66.0,583.0
Victoria,25,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",22.0,32.0,2.0,56.0
Victoria,25,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,11.0,30.0,3.0,44.0
Victoria,26,Judge Court Criminal Appeals Pl 5,,,Scott Walker,203.0,256.0,32.0,491.0
Victoria,26,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,72.0,56.0,11.0,139.0
Victoria,26,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,9.0,1.0,17.0
Victoria,26,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,10.0,4.0,0.0,14.0
Victoria,27,Judge Court Criminal Appeals Pl 5,,,Scott Walker,415.0,435.0,46.0,896.0
Victoria,27,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,29.0,35.0,7.0,71.0
Victoria,27,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",7.0,7.0,0.0,14.0
Victoria,27,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,2.0,2.0,2.0,6.0
Victoria,28,Judge Court Criminal Appeals Pl 5,,,Scott Walker,147.0,102.0,23.0,272.0
Victoria,28,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,23.0,19.0,7.0,49.0
Victoria,28,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",0.0,4.0,0.0,4.0
Victoria,28,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,0.0,0.0,0.0,0.0
Victoria,29,Judge Court Criminal Appeals Pl 5,,,Scott Walker,325.0,899.0,141.0,1365.0
Victoria,29,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,90.0,235.0,27.0,352.0
Victoria,29,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",11.0,30.0,0.0,41.0
Victoria,29,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,7.0,12.0,0.0,19.0
Victoria,30,Judge Court Criminal Appeals Pl 5,,,Scott Walker,74.0,99.0,24.0,197.0
Victoria,30,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,28.0,47.0,6.0,81.0
Victoria,30,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",5.0,5.0,0.0,10.0
Victoria,30,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,5.0,3.0,1.0,9.0
Victoria,31,Judge Court Criminal Appeals Pl 5,,,Scott Walker,80.0,144.0,23.0,247.0
Victoria,31,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,39.0,100.0,33.0,172.0
Victoria,31,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",9.0,5.0,0.0,14.0
Victoria,31,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,8.0,4.0,4.0,16.0
Victoria,32,Judge Court Criminal Appeals Pl 5,,,Scott Walker,76.0,125.0,25.0,226.0
Victoria,32,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,135.0,148.0,33.0,316.0
Victoria,32,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",11.0,13.0,0.0,24.0
Victoria,32,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,12.0,13.0,0.0,25.0
Victoria,33,Judge Court Criminal Appeals Pl 5,,,Scott Walker,443.0,1532.0,290.0,2265.0
Victoria,33,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,106.0,326.0,64.0,496.0
Victoria,33,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",29.0,38.0,5.0,72.0
Victoria,33,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,16.0,16.0,1.0,33.0
Victoria,34,Judge Court Criminal Appeals Pl 5,,,Scott Walker,62.0,48.0,10.0,120.0
Victoria,34,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,132.0,110.0,34.0,276.0
Victoria,34,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",4.0,3.0,0.0,7.0
Victoria,34,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,14.0,4.0,2.0,20.0
Victoria,35,Judge Court Criminal Appeals Pl 5,,,Scott Walker,17.0,35.0,3.0,55.0
Victoria,35,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,54.0,33.0,10.0,97.0
Victoria,35,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",1.0,0.0,0.0,1.0
Victoria,35,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,6.0,6.0,0.0,12.0
Victoria,Total:,Judge Court Criminal Appeals Pl 5,,,Scott Walker,5940.0,12713.0,1959.0,20612.0
Victoria,Total:,Judge Court Criminal Appeals Pl 5,,,Betsy Johnson,2753.0,4625.0,894.0,8272.0
Victoria,Total:,Judge Court Criminal Appeals Pl 5,,,"William Bryan Strange, III",300.0,381.0,33.0,714.0
Victoria,Total:,Judge Court Criminal Appeals Pl 5,,,Judith Sanders-Castro,302.0,298.0,39.0,639.0
Victoria,1,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,35.0,38.0,14.0,87.0
Victoria,1,Judge Court Criminal Appeals Pl 6,,,Robert Burns,38.0,71.0,25.0,134.0
Victoria,1,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,8.0,7.0,0.0,15.0
Victoria,2,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,87.0,199.0,18.0,304.0
Victoria,2,Judge Court Criminal Appeals Pl 6,,,Robert Burns,46.0,133.0,20.0,199.0
Victoria,2,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,7.0,12.0,0.0,19.0
Victoria,3,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,103.0,250.0,45.0,398.0
Victoria,3,Judge Court Criminal Appeals Pl 6,,,Robert Burns,64.0,129.0,22.0,215.0
Victoria,3,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,5.0,14.0,3.0,22.0
Victoria,4,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,76.0,96.0,17.0,189.0
Victoria,4,Judge Court Criminal Appeals Pl 6,,,Robert Burns,123.0,153.0,39.0,315.0
Victoria,4,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,22.0,9.0,1.0,32.0
Victoria,5,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,129.0,327.0,70.0,526.0
Victoria,5,Judge Court Criminal Appeals Pl 6,,,Robert Burns,202.0,291.0,60.0,553.0
Victoria,5,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,12.0,21.0,3.0,36.0
Victoria,6,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,13.0,21.0,3.0,37.0
Victoria,6,Judge Court Criminal Appeals Pl 6,,,Robert Burns,18.0,44.0,17.0,79.0
Victoria,6,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,2.0,1.0,0.0,3.0
Victoria,7,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,108.0,134.0,29.0,271.0
Victoria,7,Judge Court Criminal Appeals Pl 6,,,Robert Burns,245.0,298.0,74.0,617.0
Victoria,7,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,10.0,9.0,4.0,23.0
Victoria,8,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,155.0,273.0,47.0,475.0
Victoria,8,Judge Court Criminal Appeals Pl 6,,,Robert Burns,143.0,216.0,51.0,410.0
Victoria,8,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,21.0,21.0,2.0,44.0
Victoria,9,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,107.0,232.0,28.0,367.0
Victoria,9,Judge Court Criminal Appeals Pl 6,,,Robert Burns,62.0,120.0,18.0,200.0
Victoria,9,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,14.0,12.0,3.0,29.0
Victoria,10,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,156.0,425.0,77.0,658.0
Victoria,10,Judge Court Criminal Appeals Pl 6,,,Robert Burns,81.0,202.0,23.0,306.0
Victoria,10,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,11.0,18.0,1.0,30.0
Victoria,11,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,85.0,102.0,12.0,199.0
Victoria,11,Judge Court Criminal Appeals Pl 6,,,Robert Burns,21.0,31.0,4.0,56.0
Victoria,11,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,1.0,1.0,2.0,4.0
Victoria,12,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,79.0,65.0,3.0,147.0
Victoria,12,Judge Court Criminal Appeals Pl 6,,,Robert Burns,116.0,72.0,6.0,194.0
Victoria,12,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,5.0,4.0,0.0,9.0
Victoria,13,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,111.0,144.0,15.0,270.0
Victoria,13,Judge Court Criminal Appeals Pl 6,,,Robert Burns,129.0,219.0,29.0,377.0
Victoria,13,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,11.0,7.0,1.0,19.0
Victoria,14,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,225.0,291.0,38.0,554.0
Victoria,14,Judge Court Criminal Appeals Pl 6,,,Robert Burns,76.0,112.0,20.0,208.0
Victoria,14,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,10.0,14.0,2.0,26.0
Victoria,15,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,20.0,45.0,8.0,73.0
Victoria,15,Judge Court Criminal Appeals Pl 6,,,Robert Burns,4.0,11.0,3.0,18.0
Victoria,15,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,2.0,3.0,0.0,5.0
Victoria,16,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,62.0,129.0,13.0,204.0
Victoria,16,Judge Court Criminal Appeals Pl 6,,,Robert Burns,13.0,38.0,5.0,56.0
Victoria,16,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,4.0,2.0,0.0,6.0
Victoria,17,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,70.0,132.0,12.0,214.0
Victoria,17,Judge Court Criminal Appeals Pl 6,,,Robert Burns,39.0,51.0,6.0,96.0
Victoria,17,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,10.0,4.0,1.0,15.0
Victoria,18,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,504.0,1124.0,148.0,1776.0
Victoria,18,Judge Court Criminal Appeals Pl 6,,,Robert Burns,137.0,252.0,47.0,436.0
Victoria,18,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,19.0,49.0,4.0,72.0
Victoria,19,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,249.0,600.0,85.0,934.0
Victoria,19,Judge Court Criminal Appeals Pl 6,,,Robert Burns,150.0,282.0,45.0,477.0
Victoria,19,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,19.0,32.0,3.0,54.0
Victoria,20,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,138.0,495.0,48.0,681.0
Victoria,20,Judge Court Criminal Appeals Pl 6,,,Robert Burns,41.0,80.0,20.0,141.0
Victoria,20,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,12.0,11.0,2.0,25.0
Victoria,21,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,411.0,1218.0,211.0,1840.0
Victoria,21,Judge Court Criminal Appeals Pl 6,,,Robert Burns,121.0,322.0,65.0,508.0
Victoria,21,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,38.0,38.0,5.0,81.0
Victoria,22,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,382.0,537.0,61.0,980.0
Victoria,22,Judge Court Criminal Appeals Pl 6,,,Robert Burns,43.0,59.0,15.0,117.0
Victoria,22,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,12.0,16.0,2.0,30.0
Victoria,23,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,277.0,463.0,50.0,790.0
Victoria,23,Judge Court Criminal Appeals Pl 6,,,Robert Burns,50.0,92.0,16.0,158.0
Victoria,23,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,17.0,17.0,1.0,35.0
Victoria,24,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,196.0,544.0,73.0,813.0
Victoria,24,Judge Court Criminal Appeals Pl 6,,,Robert Burns,21.0,76.0,12.0,109.0
Victoria,24,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,5.0,11.0,0.0,16.0
Victoria,25,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,329.0,1014.0,182.0,1525.0
Victoria,25,Judge Court Criminal Appeals Pl 6,,,Robert Burns,143.0,382.0,68.0,593.0
Victoria,25,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,29.0,44.0,1.0,74.0
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,198.0,254.0,30.0,482.0
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Robert Burns,79.0,62.0,13.0,154.0
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,15.0,8.0,0.0,23.0
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,409.0,425.0,46.0,880.0
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Robert Burns,38.0,41.0,10.0,89.0
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,7.0,10.0,0.0,17.0
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,137.0,103.0,24.0,264.0
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Robert Burns,29.0,19.0,6.0,54.0
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,2.0,3.0,0.0,5.0
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,323.0,891.0,138.0,1352.0
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Robert Burns,93.0,247.0,29.0,369.0
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,15.0,36.0,0.0,51.0
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,75.0,99.0,22.0,196.0
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Robert Burns,31.0,48.0,7.0,86.0
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,6.0,4.0,1.0,11.0
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,79.0,145.0,24.0,248.0
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Robert Burns,47.0,99.0,34.0,180.0
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,8.0,7.0,3.0,18.0
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,83.0,122.0,24.0,229.0
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Robert Burns,138.0,154.0,34.0,326.0
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,12.0,21.0,0.0,33.0
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,433.0,1526.0,287.0,2246.0
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Robert Burns,124.0,334.0,67.0,525.0
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,39.0,45.0,6.0,90.0
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,64.0,47.0,7.0,118.0
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Robert Burns,140.0,114.0,36.0,290.0
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,9.0,4.0,2.0,15.0
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,20.0,32.0,4.0,56.0
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Robert Burns,53.0,38.0,9.0,100.0
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,5.0,3.0,0.0,8.0
Victoria,Total:,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,5928.0,12542.0,1913.0,20383.0
Victoria,Total:,Judge Court Criminal Appeals Pl 6,,,Robert Burns,2898.0,4892.0,955.0,8745.0
Victoria,Total:,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,424.0,518.0,53.0,995.0
Victoria,1,"State Senate,",18,,Lois W. Kolkhorst,40.0,45.0,15.0,100.0
Victoria,1,"State Senate,",18,,Kathie L. Stone,11.0,20.0,8.0,39.0
Victoria,2,"State Senate,",18,,Lois W. Kolkhorst,100.0,220.0,20.0,340.0
Victoria,2,"State Senate,",18,,Kathie L. Stone,20.0,53.0,9.0,82.0
Victoria,3,"State Senate,",18,,Lois W. Kolkhorst,114.0,275.0,46.0,435.0
Victoria,3,"State Senate,",18,,Kathie L. Stone,37.0,53.0,12.0,102.0
Victoria,4,"State Senate,",18,,Lois W. Kolkhorst,84.0,108.0,20.0,212.0
Victoria,4,"State Senate,",18,,Kathie L. Stone,44.0,26.0,7.0,77.0
Victoria,5,"State Senate,",18,,Lois W. Kolkhorst,144.0,359.0,77.0,580.0
Victoria,5,"State Senate,",18,,Kathie L. Stone,58.0,92.0,12.0,162.0
Victoria,6,"State Senate,",18,,Lois W. Kolkhorst,15.0,23.0,3.0,41.0
Victoria,6,"State Senate,",18,,Kathie L. Stone,6.0,14.0,4.0,24.0
Victoria,7,"State Senate,",18,,Lois W. Kolkhorst,121.0,148.0,33.0,302.0
Victoria,7,"State Senate,",18,,Kathie L. Stone,66.0,84.0,24.0,174.0
Victoria,8,"State Senate,",18,,Lois W. Kolkhorst,168.0,292.0,48.0,508.0
Victoria,8,"State Senate,",18,,Kathie L. Stone,61.0,69.0,19.0,149.0
Victoria,9,"State Senate,",18,,Lois W. Kolkhorst,114.0,247.0,28.0,389.0
Victoria,9,"State Senate,",18,,Kathie L. Stone,33.0,44.0,10.0,87.0
Victoria,10,"State Senate,",18,,Lois W. Kolkhorst,173.0,446.0,80.0,699.0
Victoria,10,"State Senate,",18,,Kathie L. Stone,34.0,75.0,9.0,118.0
Victoria,11,"State Senate,",18,,Lois W. Kolkhorst,86.0,111.0,13.0,210.0
Victoria,11,"State Senate,",18,,Kathie L. Stone,10.0,6.0,4.0,20.0
Victoria,12,"State Senate,",18,,Lois W. Kolkhorst,85.0,70.0,4.0,159.0
Victoria,12,"State Senate,",18,,Kathie L. Stone,21.0,22.0,2.0,45.0
Victoria,13,"State Senate,",18,,Lois W. Kolkhorst,129.0,159.0,22.0,310.0
Victoria,13,"State Senate,",18,,Kathie L. Stone,35.0,70.0,13.0,118.0
Victoria,14,"State Senate,",18,,Lois W. Kolkhorst,237.0,317.0,44.0,598.0
Victoria,14,"State Senate,",18,,Kathie L. Stone,36.0,40.0,7.0,83.0
Victoria,15,"State Senate,",18,,Lois W. Kolkhorst,21.0,49.0,8.0,78.0
Victoria,15,"State Senate,",18,,Kathie L. Stone,4.0,5.0,0.0,9.0
Victoria,16,"State Senate,",18,,Lois W. Kolkhorst,68.0,134.0,13.0,215.0
Victoria,16,"State Senate,",18,,Kathie L. Stone,8.0,17.0,1.0,26.0
Victoria,17,"State Senate,",18,,Lois W. Kolkhorst,76.0,135.0,16.0,227.0
Victoria,17,"State Senate,",18,,Kathie L. Stone,16.0,21.0,0.0,37.0
Victoria,18,"State Senate,",18,,Lois W. Kolkhorst,539.0,1191.0,149.0,1879.0
Victoria,18,"State Senate,",18,,Kathie L. Stone,63.0,97.0,17.0,177.0
Victoria,19,"State Senate,",18,,Lois W. Kolkhorst,276.0,643.0,92.0,1011.0
Victoria,19,"State Senate,",18,,Kathie L. Stone,57.0,106.0,18.0,181.0
Victoria,20,"State Senate,",18,,Lois W. Kolkhorst,151.0,517.0,43.0,711.0
Victoria,20,"State Senate,",18,,Kathie L. Stone,18.0,24.0,15.0,57.0
Victoria,21,"State Senate,",18,,Lois W. Kolkhorst,446.0,1291.0,215.0,1952.0
Victoria,21,"State Senate,",18,,Kathie L. Stone,60.0,140.0,18.0,218.0
Victoria,22,"State Senate,",18,,Lois W. Kolkhorst,396.0,560.0,65.0,1021.0
Victoria,22,"State Senate,",18,,Kathie L. Stone,23.0,28.0,7.0,58.0
Victoria,23,"State Senate,",18,,Lois W. Kolkhorst,300.0,489.0,55.0,844.0
Victoria,23,"State Senate,",18,,Kathie L. Stone,25.0,39.0,5.0,69.0
Victoria,24,"State Senate,",18,,Lois W. Kolkhorst,207.0,569.0,70.0,846.0
Victoria,24,"State Senate,",18,,Kathie L. Stone,6.0,38.0,5.0,49.0
Victoria,25,"State Senate,",18,,Lois W. Kolkhorst,352.0,1070.0,188.0,1610.0
Victoria,25,"State Senate,",18,,Kathie L. Stone,62.0,149.0,26.0,237.0
Victoria,26,"State Senate,",18,,Lois W. Kolkhorst,216.0,272.0,32.0,520.0
Victoria,26,"State Senate,",18,,Kathie L. Stone,27.0,21.0,6.0,54.0
Victoria,27,"State Senate,",18,,Lois W. Kolkhorst,422.0,437.0,49.0,908.0
Victoria,27,"State Senate,",18,,Kathie L. Stone,17.0,19.0,6.0,42.0
Victoria,28,"State Senate,",18,,Lois W. Kolkhorst,145.0,107.0,24.0,276.0
Victoria,28,"State Senate,",18,,Kathie L. Stone,12.0,8.0,2.0,22.0
Victoria,29,"State Senate,",18,,Lois W. Kolkhorst,339.0,946.0,136.0,1421.0
