county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,326,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,326,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,326,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,326,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,326,President,,,Evan McMullin / Nathan Johnson,1,0,0,1
Harris,326,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,326,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,326,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,326,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,326,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,326,President,,,Over Votes,0,0,0,0
Harris,326,President,,,Under Votes,8,1,3,4
Harris,326,U.S. House,29,Republican,Julio Garza,114,7,67,40
Harris,326,U.S. House,29,Democratic,Gene Green,263,23,162,78
Harris,326,U.S. House,29,Libertarian,N. Ruben Perez,6,0,2,4
Harris,326,U.S. House,29,Green,James Partsch-Galvan,1,0,1,0
Harris,326,U.S. House,29,,Over Votes,0,0,0,0
Harris,326,U.S. House,29,,Under Votes,16,0,9,7
Harris,326,Railroad Commissioner,,Republican,Wayne Christian,129,9,80,40
Harris,326,Railroad Commissioner,,Democratic,Grady Yarbrough,214,19,130,65
Harris,326,Railroad Commissioner,,Libertarian,Mark Miller,11,0,5,6
Harris,326,Railroad Commissioner,,Green,Martina Salinas,25,1,11,13
Harris,326,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,326,Railroad Commissioner,,,Under Votes,21,1,15,5
Harris,326,State Senate,6,Democratic,Sylvia R. Garcia,289,22,166,101
Harris,326,State Senate,6,,Over Votes,0,0,0,0
Harris,326,State Senate,6,,Under Votes,111,8,75,28
Harris,326,State Representative,140,Democratic,Armando Lucio Walle,286,21,164,101
Harris,326,State Representative,140,,Over Votes,0,0,0,0
Harris,326,State Representative,140,,Under Votes,114,9,77,28
Harris,327,Registered Voters,,,,1758,,,
Harris,327,Ballots Cast,,,,881,119,621,141
Harris,327,Straight Party,,,Republican Party,11,0,9,2
Harris,327,Straight Party,,,Democratic Party,646,92,448,106
Harris,327,Straight Party,,,Libertarian Party,0,0,0,0
Harris,327,Straight Party,,,Green Party,4,0,2,2
Harris,327,Straight Party,,,Over Votes,0,0,0,0
Harris,327,Straight Party,,,Under Votes,220,27,162,31
Harris,327,President,,Republican,Donald J. Trump / Mike Pence,25,1,20,4
Harris,327,President,,Democratic,Hillary Clinton / Tim Kaine,820,114,575,131
Harris,327,President,,Libertarian,Gary Johnson / William Weld,6,0,4,2
Harris,327,President,,Green,Jill Stein / Ajamu Baraka,4,0,4,0
Harris,327,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,327,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,327,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,327,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,327,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,327,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,327,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,327,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,327,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,327,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,327,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,327,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,327,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,327,President,,,Over Votes,0,0,0,0
Harris,327,President,,,Under Votes,26,4,18,4
Harris,327,U.S. House,18,Republican,Lori Bartley,19,1,15,3
Harris,327,U.S. House,18,Democratic,Sheila Jackson Lee,823,116,576,131
Harris,327,U.S. House,18,Green,Thomas Kleven,17,0,15,2
Harris,327,U.S. House,18,,Over Votes,1,1,0,0
Harris,327,U.S. House,18,,Under Votes,19,1,13,5
Harris,327,Railroad Commissioner,,Republican,Wayne Christian,20,0,18,2
Harris,327,Railroad Commissioner,,Democratic,Grady Yarbrough,804,114,566,124
Harris,327,Railroad Commissioner,,Libertarian,Mark Miller,15,2,8,5
Harris,327,Railroad Commissioner,,Green,Martina Salinas,12,0,9,3
Harris,327,Railroad Commissioner,,,Over Votes,1,1,0,0
Harris,327,Railroad Commissioner,,,Under Votes,29,2,20,7
Harris,327,State Representative,139,Democratic,Jarvis D. Johnson,834,114,584,136
Harris,327,State Representative,139,,Over Votes,0,0,0,0
Harris,327,State Representative,139,,Under Votes,45,5,35,5
Harris,328,Registered Voters,,,,1631,,,
Harris,328,Ballots Cast,,,,711,57,368,286
Harris,328,Straight Party,,,Republican Party,144,19,76,49
Harris,328,Straight Party,,,Democratic Party,362,20,192,150
Harris,328,Straight Party,,,Libertarian Party,5,0,2,3
Harris,328,Straight Party,,,Green Party,5,0,2,3
Harris,328,Straight Party,,,Over Votes,0,0,0,0
Harris,328,Straight Party,,,Under Votes,195,18,96,81
Harris,328,President,,Republican,Donald J. Trump / Mike Pence,188,20,95,73
Harris,328,President,,Democratic,Hillary Clinton / Tim Kaine,483,35,257,191
Harris,328,President,,Libertarian,Gary Johnson / William Weld,16,2,8,6
Harris,328,President,,Green,Jill Stein / Ajamu Baraka,7,0,3,4
Harris,328,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,328,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,328,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,328,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,328,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,328,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,328,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,328,President,,,Evan McMullin / Nathan Johnson,2,0,1,1
Harris,328,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,328,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,328,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,328,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,328,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,328,President,,,Over Votes,0,0,0,0
Harris,328,President,,,Under Votes,15,0,4,11
Harris,328,U.S. House,29,Republican,Julio Garza,187,21,92,74
Harris,328,U.S. House,29,Democratic,Gene Green,473,33,253,187
Harris,328,U.S. House,29,Libertarian,N. Ruben Perez,19,1,9,9
Harris,328,U.S. House,29,Green,James Partsch-Galvan,10,0,6,4
Harris,328,U.S. House,29,,Over Votes,0,0,0,0
Harris,328,U.S. House,29,,Under Votes,22,2,8,12
Harris,328,Railroad Commissioner,,Republican,Wayne Christian,194,22,100,72
Harris,328,Railroad Commissioner,,Democratic,Grady Yarbrough,428,29,232,167
Harris,328,Railroad Commissioner,,Libertarian,Mark Miller,22,1,9,12
Harris,328,Railroad Commissioner,,Green,Martina Salinas,38,3,16,19
Harris,328,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,328,Railroad Commissioner,,,Under Votes,29,2,11,16
Harris,328,State Senate,6,Democratic,Sylvia R. Garcia,526,35,275,216
Harris,328,State Senate,6,,Over Votes,0,0,0,0
Harris,328,State Senate,6,,Under Votes,185,22,93,70
Harris,328,State Representative,145,Democratic,Carol Alvarado,519,36,272,211
Harris,328,State Representative,145,,Over Votes,0,0,0,0
Harris,328,State Representative,145,,Under Votes,192,21,96,75
Harris,329,Registered Voters,,,,1621,,,
Harris,329,Ballots Cast,,,,852,63,529,260
Harris,329,Straight Party,,,Republican Party,141,10,91,40
Harris,329,Straight Party,,,Democratic Party,391,23,252,116
Harris,329,Straight Party,,,Libertarian Party,5,1,1,3
Harris,329,Straight Party,,,Green Party,2,0,1,1
Harris,329,Straight Party,,,Over Votes,0,0,0,0
Harris,329,Straight Party,,,Under Votes,313,29,184,100
Harris,329,President,,Republican,Donald J. Trump / Mike Pence,226,23,139,64
Harris,329,President,,Democratic,Hillary Clinton / Tim Kaine,583,37,370,176
Harris,329,President,,Libertarian,Gary Johnson / William Weld,20,2,8,10
Harris,329,President,,Green,Jill Stein / Ajamu Baraka,10,0,6,4
Harris,329,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,329,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,329,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,329,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,329,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,329,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,329,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,329,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,329,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,329,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,329,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,329,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,329,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,329,President,,,Over Votes,0,0,0,0
Harris,329,President,,,Under Votes,13,1,6,6
Harris,329,U.S. House,29,Republican,Julio Garza,198,15,117,66
Harris,329,U.S. House,29,Democratic,Gene Green,600,46,379,175
Harris,329,U.S. House,29,Libertarian,N. Ruben Perez,15,1,7,7
Harris,329,U.S. House,29,Green,James Partsch-Galvan,9,0,6,3
Harris,329,U.S. House,29,,Over Votes,0,0,0,0
Harris,329,U.S. House,29,,Under Votes,27,1,17,9
Harris,329,Railroad Commissioner,,Republican,Wayne Christian,218,19,132,67
Harris,329,Railroad Commissioner,,Democratic,Grady Yarbrough,514,34,322,158
Harris,329,Railroad Commissioner,,Libertarian,Mark Miller,35,4,26,5
Harris,329,Railroad Commissioner,,Green,Martina Salinas,55,3,29,23
Harris,329,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,329,Railroad Commissioner,,,Under Votes,30,3,20,7
Harris,329,State Senate,6,Democratic,Sylvia R. Garcia,646,46,400,200
Harris,329,State Senate,6,,Over Votes,0,0,0,0
Harris,329,State Senate,6,,Under Votes,203,17,126,60
Harris,329,State Representative,145,Democratic,Carol Alvarado,645,45,400,200
Harris,329,State Representative,145,,Over Votes,0,0,0,0
Harris,329,State Representative,145,,Under Votes,204,18,126,60
Harris,330,Registered Voters,,,,2146,,,
Harris,330,Ballots Cast,,,,1191,84,781,326
Harris,330,Straight Party,,,Republican Party,334,35,238,61
Harris,330,Straight Party,,,Democratic Party,453,31,289,133
Harris,330,Straight Party,,,Libertarian Party,12,1,7,4
Harris,330,Straight Party,,,Green Party,6,0,4,2
Harris,330,Straight Party,,,Over Votes,0,0,0,0
Harris,330,Straight Party,,,Under Votes,386,17,243,126
Harris,330,President,,Republican,Donald J. Trump / Mike Pence,455,44,309,102
Harris,330,President,,Democratic,Hillary Clinton / Tim Kaine,651,39,415,197
Harris,330,President,,Libertarian,Gary Johnson / William Weld,38,1,24,13
Harris,330,President,,Green,Jill Stein / Ajamu Baraka,14,0,10,4
Harris,330,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,330,President,,,Scott Cubbler / Michael Rodriguez,2,0,2,0
Harris,330,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,330,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,330,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,330,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,330,President,,,Michael A. Maturen / Juan A. Munoz,1,0,1,0
Harris,330,President,,,Evan McMullin / Nathan Johnson,5,0,4,1
Harris,330,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,330,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,330,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,330,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,330,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,330,President,,,Over Votes,0,0,0,0
Harris,330,President,,,Under Votes,25,0,16,9
Harris,330,U.S. House,2,Republican,Ted Poe,547,46,374,127
Harris,330,U.S. House,2,Democratic,Pat Bryan,568,36,365,167
Harris,330,U.S. House,2,Libertarian,James B. Veasaw,24,1,11,12
Harris,330,U.S. House,2,Green,Joshua Darr,13,0,8,5
Harris,330,U.S. House,2,,Over Votes,0,0,0,0
Harris,330,U.S. House,2,,Under Votes,38,1,22,15
Harris,330,Railroad Commissioner,,Republican,Wayne Christian,482,41,334,107
Harris,330,Railroad Commissioner,,Democratic,Grady Yarbrough,544,35,349,160
Harris,330,Railroad Commissioner,,Libertarian,Mark Miller,76,2,46,28
Harris,330,Railroad Commissioner,,Green,Martina Salinas,40,2,23,15
Harris,330,Railroad Commissioner,,,Over Votes,1,1,0,0
Harris,330,Railroad Commissioner,,,Under Votes,47,2,29,16
Harris,330,State Representative,148,Democratic,Jessica Cristina Farrar,710,39,453,218
Harris,330,State Representative,148,,Over Votes,0,0,0,0
Harris,330,State Representative,148,,Under Votes,479,44,327,108
Harris,331,Registered Voters,,,,1612,,,
Harris,331,Ballots Cast,,,,1123,33,856,234
Harris,331,Straight Party,,,Republican Party,484,21,394,69
Harris,331,Straight Party,,,Democratic Party,269,5,187,77
Harris,331,Straight Party,,,Libertarian Party,12,0,7,5
Harris,331,Straight Party,,,Green Party,2,0,0,2
Harris,331,Straight Party,,,Over Votes,0,0,0,0
Harris,331,Straight Party,,,Under Votes,356,7,268,81
Harris,331,President,,Republican,Donald J. Trump / Mike Pence,641,22,515,104
Harris,331,President,,Democratic,Hillary Clinton / Tim Kaine,402,8,288,106
Harris,331,President,,Libertarian,Gary Johnson / William Weld,47,1,32,14
Harris,331,President,,Green,Jill Stein / Ajamu Baraka,8,1,4,3
Harris,331,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,331,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,331,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,331,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,331,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,331,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,331,President,,,Michael A. Maturen / Juan A. Munoz,1,0,0,1
Harris,331,President,,,Evan McMullin / Nathan Johnson,8,1,6,1
Harris,331,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,331,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,331,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,331,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,331,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,331,President,,,Over Votes,0,0,0,0
Harris,331,President,,,Under Votes,16,0,11,5
Harris,331,U.S. House,10,Republican,Michael T. McCaul,671,23,539,109
Harris,331,U.S. House,10,Democratic,Tawana W. Cadien,354,7,250,97
Harris,331,U.S. House,10,Libertarian,Bill Kelsey,51,1,34,16
Harris,331,U.S. House,10,,Over Votes,0,0,0,0
Harris,331,U.S. House,10,,Under Votes,42,1,29,12
Harris,331,Railroad Commissioner,,Republican,Wayne Christian,657,23,530,104
Harris,331,Railroad Commissioner,,Democratic,Grady Yarbrough,346,7,244,95
Harris,331,Railroad Commissioner,,Libertarian,Mark Miller,56,0,39,17
Harris,331,Railroad Commissioner,,Green,Martina Salinas,25,1,17,7
Harris,331,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,331,Railroad Commissioner,,,Under Votes,38,1,26,11
Harris,331,State Senate,18,Republican,Lois W. Kolkhorst,702,22,562,118
Harris,331,State Senate,18,Libertarian,Kathie L. Stone,171,5,125,41
Harris,331,State Senate,18,,Over Votes,0,0,0,0
Harris,331,State Senate,18,,Under Votes,246,5,166,75
Harris,331,State Representative,132,Republican,Mike Schofield,714,23,565,126
Harris,331,State Representative,132,Libertarian,Phil Kurtz,162,5,121,36
Harris,331,State Representative,132,,Over Votes,0,0,0,0
Harris,331,State Representative,132,,Under Votes,242,4,166,72
Harris,332,Registered Voters,,,,2926,,,
Harris,332,Ballots Cast,,,,1863,77,1283,503
Harris,332,Straight Party,,,Republican Party,110,4,64,42
Harris,332,Straight Party,,,Democratic Party,1270,55,870,345
Harris,332,Straight Party,,,Libertarian Party,5,0,0,5
Harris,332,Straight Party,,,Green Party,10,0,3,7
Harris,332,Straight Party,,,Over Votes,0,0,0,0
Harris,332,Straight Party,,,Under Votes,468,18,346,104
Harris,332,President,,Republican,Donald J. Trump / Mike Pence,152,5,91,56
Harris,332,President,,Democratic,Hillary Clinton / Tim Kaine,1643,71,1154,418
Harris,332,President,,Libertarian,Gary Johnson / William Weld,21,0,8,13
Harris,332,President,,Green,Jill Stein / Ajamu Baraka,14,0,7,7
Harris,332,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,332,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,332,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,332,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,332,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,332,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,332,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,332,President,,,Evan McMullin / Nathan Johnson,1,0,1,0
Harris,332,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,332,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,332,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,332,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,332,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,332,President,,,Over Votes,0,0,0,0
Harris,332,President,,,Under Votes,31,1,21,9
Harris,332,U.S. House,9,Republican,Jeff Martin,166,5,99,62
Harris,332,U.S. House,9,Democratic,Al Green,1639,70,1151,418
Harris,332,U.S. House,9,,Over Votes,0,0,0,0
Harris,332,U.S. House,9,,Under Votes,55,2,30,23
Harris,332,Railroad Commissioner,,Republican,Wayne Christian,166,5,101,60
Harris,332,Railroad Commissioner,,Democratic,Grady Yarbrough,1520,67,1075,378
Harris,332,Railroad Commissioner,,Libertarian,Mark Miller,38,1,19,18
Harris,332,Railroad Commissioner,,Green,Martina Salinas,79,1,48,30
Harris,332,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,332,Railroad Commissioner,,,Under Votes,59,2,40,17
Harris,332,State Senate,13,Democratic,Borris L. Miles,1629,67,1145,417
Harris,332,State Senate,13,Libertarian,Joshua Rohn,67,2,36,29
Harris,332,State Senate,13,,Over Votes,0,0,0,0
Harris,332,State Senate,13,,Under Votes,163,7,99,57
Harris,332,State Representative,131,Democratic,Alma A. Allen,1685,70,1172,443
Harris,332,State Representative,131,,Over Votes,0,0,0,0
Harris,332,State Representative,131,,Under Votes,173,6,107,60
Harris,333,Registered Voters,,,,3296,,,
Harris,333,Ballots Cast,,,,2334,167,1225,942
Harris,333,Straight Party,,,Republican Party,1137,85,620,432
Harris,333,Straight Party,,,Democratic Party,380,30,204,146
Harris,333,Straight Party,,,Libertarian Party,23,0,15,8
Harris,333,Straight Party,,,Green Party,9,0,1,8
Harris,333,Straight Party,,,Over Votes,0,0,0,0
Harris,333,Straight Party,,,Under Votes,785,52,385,348
Harris,333,President,,Republican,Donald J. Trump / Mike Pence,1546,104,825,617
Harris,333,President,,Democratic,Hillary Clinton / Tim Kaine,642,58,338,246
Harris,333,President,,Libertarian,Gary Johnson / William Weld,87,4,39,44
Harris,333,President,,Green,Jill Stein / Ajamu Baraka,27,0,8,19
Harris,333,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,333,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,333,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,333,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,333,President,,,Laurence Kotlikoff / Edward Leamer,1,0,1,0
Harris,333,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,333,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,333,President,,,Evan McMullin / Nathan Johnson,7,1,4,2
