county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 103,Lieutenant Governor,,Robert D. Butler,LIB,38,0,18,20,0
Ellis,PRECINCT 103,Lieutenant Governor,,Chandrakantha Courtney,GRN,3,0,2,1,0
Ellis,PRECINCT 103,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Lieutenant Governor,,Under Votes,,8,0,4,4,0
Ellis,PRECINCT 103,Attorney General,,Ken Paxton,REP,885,30,419,436,0
Ellis,PRECINCT 103,Attorney General,,Sam Houston,DEM,176,6,86,84,0
Ellis,PRECINCT 103,Attorney General,,Jamie Balagia,LIB,36,0,19,17,0
Ellis,PRECINCT 103,Attorney General,,Jamar Osborne,GRN,7,0,3,4,0
Ellis,PRECINCT 103,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Attorney General,,Under Votes,,8,0,4,4,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Glenn Hegar,REP,868,32,410,426,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Mike Collier,DEM,169,4,84,81,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Ben Sanders,LIB,42,0,21,21,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Deb Shafto,GRN,9,0,4,5,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 103,Comptroller of Public Accounts,,Under Votes,,23,0,11,12,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,George P. Bush,REP,904,32,432,440,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,John Cook,DEM,147,4,69,74,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,Justin Knight,LIB,40,0,19,21,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,Valerie Alessi,GRN,7,0,2,5,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Commissioner of the General Land Office,,Under Votes,,14,0,9,5,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,Sid Miller,REP,865,31,409,425,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,Jim Hogan,DEM,158,5,76,77,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,44,0,21,23,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,Kenneth Kendrick,GRN,22,0,10,12,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Commissioner of Agriculture,,Under Votes,,23,0,15,8,0
Ellis,PRECINCT 103,Railroad Commissioner,,Ryan Sitton,REP,882,31,416,435,0
Ellis,PRECINCT 103,Railroad Commissioner,,Steve Brown,DEM,160,5,77,78,0
Ellis,PRECINCT 103,Railroad Commissioner,,Mark A. Miller,LIB,41,0,24,17,0
Ellis,PRECINCT 103,Railroad Commissioner,,Martina Salinas,GRN,11,0,3,8,0
Ellis,PRECINCT 103,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Railroad Commissioner,,Under Votes,,18,0,11,7,0
Ellis,PRECINCT 103,"Chief Justice, Supreme Court",,Nathan Hecht,REP,877,30,416,431,0
Ellis,PRECINCT 103,"Chief Justice, Supreme Court",,William Moody,DEM,165,5,82,78,0
Ellis,PRECINCT 103,"Chief Justice, Supreme Court",,Tom Oxford,LIB,46,1,22,23,0
Ellis,PRECINCT 103,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Chief Justice, Supreme Court",,Under Votes,,24,0,11,13,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,883,30,417,436,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,154,5,77,72,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,48,1,24,23,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 6",,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 6",,Under Votes,,26,0,12,14,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,875,31,418,426,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,160,3,76,81,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,42,0,20,22,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,8,1,4,3,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 7",,Under Votes,,26,1,12,13,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,899,33,428,438,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,86,1,45,40,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,38,0,18,20,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Justice, Supreme Court, Place 8",,Under Votes,,89,2,40,47,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,876,31,418,427,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,161,5,79,77,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,51,0,24,27,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,24,0,10,14,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,883,31,422,430,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,103,3,45,55,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,40,0,25,15,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,86,2,39,45,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,899,32,432,435,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,94,2,44,48,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,31,0,15,16,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,88,2,40,46,0
Ellis,PRECINCT 103,State Representative,10,John Wray,REP,943,31,452,460,0
Ellis,PRECINCT 103,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,State Representative,10,Under Votes,,169,5,79,85,0
Ellis,PRECINCT 103,"10th Court of Appeals District, Place 2",,Rex Davis,REP,932,32,445,455,0
Ellis,PRECINCT 103,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"10th Court of Appeals District, Place 2",,Under Votes,,180,4,86,90,0
Ellis,PRECINCT 103,"District Judge, 40th Judicial District",,Bob Carroll,REP,931,31,445,455,0
Ellis,PRECINCT 103,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"District Judge, 40th Judicial District",,Under Votes,,181,5,86,90,0
Ellis,PRECINCT 103,County Judge,,Carol Bush,REP,923,32,433,458,0
Ellis,PRECINCT 103,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,County Judge,,Under Votes,,189,4,98,87,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,915,31,435,449,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 1",,Under Votes,,197,5,96,96,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,917,32,434,451,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Judge, County Court at Law, Place 2",,Under Votes,,195,4,97,94,0
Ellis,PRECINCT 103,District Clerk,,Melanie Price Reed,REP,917,31,434,452,0
Ellis,PRECINCT 103,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,District Clerk,,Under Votes,,195,5,97,93,0
Ellis,PRECINCT 103,County Clerk,,Cindy Polley .,REP,916,32,434,450,0
Ellis,PRECINCT 103,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,County Clerk,,Under Votes,,196,4,97,95,0
Ellis,PRECINCT 103,County Treasurer,,Cheryl Chambers,REP,923,32,438,453,0
Ellis,PRECINCT 103,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,County Treasurer,,Under Votes,,189,4,93,92,0
Ellis,PRECINCT 103,"Justice of the Peace, Precinct No. 4",,Steve Egan,REP,917,32,436,449,0
Ellis,PRECINCT 103,"Justice of the Peace, Precinct No. 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,"Justice of the Peace, Precinct No. 4",,Under Votes,,195,4,95,96,0
Ellis,PRECINCT 103,Constitutional Amendment,,FOR,,737,21,375,341,0
Ellis,PRECINCT 103,Constitutional Amendment,,AGAINST,,112,1,59,52,0
Ellis,PRECINCT 103,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 103,Constitutional Amendment,,Under Votes,,263,14,97,152,0
Ellis,PRECINCT 104,REGISTERED VOTERS,,,,2659,,,,
Ellis,PRECINCT 104,BALLOTS CAST,,,,1089,41,512,536,0
Ellis,PRECINCT 104,Straight Party,,REPUBLICAN PARTY,REP,613,21,289,303,0
Ellis,PRECINCT 104,Straight Party,,DEMOCRATIC PARTY,DEM,73,5,30,38,0
Ellis,PRECINCT 104,Straight Party,,LIBERTARIAN PARTY,LIB,2,0,0,2,0
Ellis,PRECINCT 104,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 104,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Straight Party,,Under Votes,,401,15,193,193,0
Ellis,PRECINCT 104,United States Senator,,John Cornyn,REP,898,31,431,436,0
Ellis,PRECINCT 104,United States Senator,,David M. Alameel,DEM,146,10,65,71,0
Ellis,PRECINCT 104,United States Senator,,Rebecca Paddock,LIB,30,0,9,21,0
Ellis,PRECINCT 104,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,8,0,4,4,0
Ellis,PRECINCT 104,United States Senator,,Write-ins,,1,0,1,0,0
Ellis,PRECINCT 104,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,United States Senator,,Under Votes,,6,0,2,4,0
Ellis,PRECINCT 104,U.S. House,6,Joe Barton,REP,894,30,425,439,0
Ellis,PRECINCT 104,U.S. House,6,David E. Cozad,DEM,156,11,69,76,0
Ellis,PRECINCT 104,U.S. House,6,Hugh Chauvin,LIB,28,0,13,15,0
Ellis,PRECINCT 104,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,U.S. House,6,Under Votes,,11,0,5,6,0
Ellis,PRECINCT 104,Governor,,Greg Abbott,REP,886,26,429,431,0
Ellis,PRECINCT 104,Governor,,Wendy R. Davis,DEM,180,15,69,96,0
Ellis,PRECINCT 104,Governor,,Kathie Glass,LIB,15,0,8,7,0
Ellis,PRECINCT 104,Governor,,Brandon Parmer,GRN,4,0,2,2,0
Ellis,PRECINCT 104,Governor,,Write-ins,,1,0,1,0,0
Ellis,PRECINCT 104,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Governor,,Under Votes,,3,0,3,0,0
Ellis,PRECINCT 104,Lieutenant Governor,,Dan Patrick,REP,876,26,426,424,0
Ellis,PRECINCT 104,Lieutenant Governor,,Leticia Van de Putte,DEM,178,15,76,87,0
Ellis,PRECINCT 104,Lieutenant Governor,,Robert D. Butler,LIB,28,0,8,20,0
Ellis,PRECINCT 104,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,0,0,1,0
Ellis,PRECINCT 104,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Lieutenant Governor,,Under Votes,,6,0,2,4,0
Ellis,PRECINCT 104,Attorney General,,Ken Paxton,REP,883,26,429,428,0
Ellis,PRECINCT 104,Attorney General,,Sam Houston,DEM,168,13,70,85,0
Ellis,PRECINCT 104,Attorney General,,Jamie Balagia,LIB,25,2,9,14,0
Ellis,PRECINCT 104,Attorney General,,Jamar Osborne,GRN,0,0,0,0,0
Ellis,PRECINCT 104,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Attorney General,,Under Votes,,13,0,4,9,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Glenn Hegar,REP,865,25,418,422,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Mike Collier,DEM,159,16,71,72,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Ben Sanders,LIB,39,0,17,22,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Deb Shafto,GRN,2,0,0,2,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Comptroller of Public Accounts,,Under Votes,,24,0,6,18,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,George P. Bush,REP,893,30,426,437,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,John Cook,DEM,155,11,72,72,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,Justin Knight,LIB,26,0,10,16,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,Valerie Alessi,GRN,5,0,2,3,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Commissioner of the General Land Office,,Under Votes,,10,0,2,8,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,Sid Miller,REP,866,28,418,420,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,Jim Hogan,DEM,166,13,73,80,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,28,0,9,19,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,Kenneth Kendrick,GRN,11,0,5,6,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Commissioner of Agriculture,,Under Votes,,18,0,7,11,0
Ellis,PRECINCT 104,Railroad Commissioner,,Ryan Sitton,REP,863,29,419,415,0
Ellis,PRECINCT 104,Railroad Commissioner,,Steve Brown,DEM,158,12,73,73,0
Ellis,PRECINCT 104,Railroad Commissioner,,Mark A. Miller,LIB,34,0,8,26,0
Ellis,PRECINCT 104,Railroad Commissioner,,Martina Salinas,GRN,12,0,5,7,0
Ellis,PRECINCT 104,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Railroad Commissioner,,Under Votes,,22,0,7,15,0
Ellis,PRECINCT 104,"Chief Justice, Supreme Court",,Nathan Hecht,REP,879,27,428,424,0
Ellis,PRECINCT 104,"Chief Justice, Supreme Court",,William Moody,DEM,154,10,67,77,0
Ellis,PRECINCT 104,"Chief Justice, Supreme Court",,Tom Oxford,LIB,35,2,10,23,0
Ellis,PRECINCT 104,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Chief Justice, Supreme Court",,Under Votes,,21,2,7,12,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,882,27,425,430,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,146,10,68,68,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,36,2,9,25,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 6",,Under Votes,,25,2,10,13,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,880,26,430,424,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,149,10,65,74,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,32,3,9,20,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,4,0,0,4,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 7",,Under Votes,,24,2,8,14,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,899,28,434,437,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,67,4,23,40,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,36,0,18,18,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Justice, Supreme Court, Place 8",,Under Votes,,87,9,37,41,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,866,26,420,420,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,159,10,74,75,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,38,3,11,24,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,25,2,7,16,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,889,28,428,433,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,80,4,35,41,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,32,0,15,17,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,88,9,34,45,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,901,28,435,438,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,79,4,31,44,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,20,0,10,10,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 104,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,88,9,36,43,0
Ellis,PRECINCT 104,State Representative,10,John Wray,REP,918,29,437,452,0
Ellis,PRECINCT 104,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,State Representative,10,Under Votes,,171,12,75,84,0
Ellis,PRECINCT 104,"10th Court of Appeals District, Place 2",,Rex Davis,REP,921,29,439,453,0
Ellis,PRECINCT 104,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"10th Court of Appeals District, Place 2",,Under Votes,,168,12,73,83,0
Ellis,PRECINCT 104,"District Judge, 40th Judicial District",,Bob Carroll,REP,909,30,431,448,0
Ellis,PRECINCT 104,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"District Judge, 40th Judicial District",,Under Votes,,180,11,81,88,0
Ellis,PRECINCT 104,County Judge,,Carol Bush,REP,912,30,431,451,0
Ellis,PRECINCT 104,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,County Judge,,Under Votes,,177,11,81,85,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,911,29,435,447,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 1",,Under Votes,,178,12,77,89,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,916,30,438,448,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Judge, County Court at Law, Place 2",,Under Votes,,173,11,74,88,0
Ellis,PRECINCT 104,District Clerk,,Melanie Price Reed,REP,913,29,438,446,0
Ellis,PRECINCT 104,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,District Clerk,,Under Votes,,176,12,74,90,0
Ellis,PRECINCT 104,County Clerk,,Cindy Polley .,REP,917,30,441,446,0
Ellis,PRECINCT 104,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,County Clerk,,Under Votes,,172,11,71,90,0
Ellis,PRECINCT 104,County Treasurer,,Cheryl Chambers,REP,921,30,441,450,0
Ellis,PRECINCT 104,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,County Treasurer,,Under Votes,,168,11,71,86,0
Ellis,PRECINCT 104,"Justice of the Peace, Precinct No. 4",,Steve Egan,REP,913,30,435,448,0
Ellis,PRECINCT 104,"Justice of the Peace, Precinct No. 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,"Justice of the Peace, Precinct No. 4",,Under Votes,,176,11,77,88,0
Ellis,PRECINCT 104,Constitutional Amendment,,FOR,,697,28,356,313,0
Ellis,PRECINCT 104,Constitutional Amendment,,AGAINST,,159,3,77,79,0
Ellis,PRECINCT 104,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 104,Constitutional Amendment,,Under Votes,,233,10,79,144,0
Ellis,PRECINCT 105,REGISTERED VOTERS,,,,2872,,,,
Ellis,PRECINCT 105,BALLOTS CAST,,,,1166,47,611,507,1
Ellis,PRECINCT 105,Straight Party,,REPUBLICAN PARTY,REP,660,29,349,281,1
Ellis,PRECINCT 105,Straight Party,,DEMOCRATIC PARTY,DEM,44,0,11,33,0
Ellis,PRECINCT 105,Straight Party,,LIBERTARIAN PARTY,LIB,4,0,2,2,0
Ellis,PRECINCT 105,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 105,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Straight Party,,Under Votes,,458,18,249,191,0
Ellis,PRECINCT 105,United States Senator,,John Cornyn,REP,1016,45,548,422,1
Ellis,PRECINCT 105,United States Senator,,David M. Alameel,DEM,97,1,41,55,0
Ellis,PRECINCT 105,United States Senator,,Rebecca Paddock,LIB,39,0,12,27,0
Ellis,PRECINCT 105,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,2,0,2,0,0
Ellis,PRECINCT 105,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 105,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,United States Senator,,Under Votes,,12,1,8,3,0
Ellis,PRECINCT 105,U.S. House,6,Joe Barton,REP,1005,44,538,422,1
Ellis,PRECINCT 105,U.S. House,6,David E. Cozad,DEM,108,2,47,59,0
Ellis,PRECINCT 105,U.S. House,6,Hugh Chauvin,LIB,37,0,19,18,0
Ellis,PRECINCT 105,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,U.S. House,6,Under Votes,,16,1,7,8,0
Ellis,PRECINCT 105,Governor,,Greg Abbott,REP,992,39,537,415,1
Ellis,PRECINCT 105,Governor,,Wendy R. Davis,DEM,151,7,64,80,0
Ellis,PRECINCT 105,Governor,,Kathie Glass,LIB,17,1,7,9,0
Ellis,PRECINCT 105,Governor,,Brandon Parmer,GRN,1,0,0,1,0
Ellis,PRECINCT 105,Governor,,Write-ins,,2,0,1,1,0
Ellis,PRECINCT 105,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Governor,,Under Votes,,3,0,2,1,0
Ellis,PRECINCT 105,Lieutenant Governor,,Dan Patrick,REP,970,41,525,403,1
Ellis,PRECINCT 105,Lieutenant Governor,,Leticia Van de Putte,DEM,137,3,63,71,0
Ellis,PRECINCT 105,Lieutenant Governor,,Robert D. Butler,LIB,40,2,16,22,0
Ellis,PRECINCT 105,Lieutenant Governor,,Chandrakantha Courtney,GRN,8,0,2,6,0
Ellis,PRECINCT 105,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Lieutenant Governor,,Under Votes,,11,1,5,5,0
Ellis,PRECINCT 105,Attorney General,,Ken Paxton,REP,973,42,524,406,1
Ellis,PRECINCT 105,Attorney General,,Sam Houston,DEM,135,3,60,72,0
Ellis,PRECINCT 105,Attorney General,,Jamie Balagia,LIB,31,0,12,19,0
Ellis,PRECINCT 105,Attorney General,,Jamar Osborne,GRN,2,0,1,1,0
Ellis,PRECINCT 105,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Attorney General,,Under Votes,,25,2,14,9,0
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Glenn Hegar,REP,960,40,518,401,1
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Mike Collier,DEM,131,3,59,69,0
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Ben Sanders,LIB,38,1,17,20,0
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Deb Shafto,GRN,7,0,3,4,0
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Comptroller of Public Accounts,,Under Votes,,30,3,14,13,0
Ellis,PRECINCT 105,Commissioner of the General Land Office,,George P. Bush,REP,1002,42,543,416,1
Ellis,PRECINCT 105,Commissioner of the General Land Office,,John Cook,DEM,106,1,45,60,0
Ellis,PRECINCT 105,Commissioner of the General Land Office,,Justin Knight,LIB,33,1,12,20,0
Ellis,PRECINCT 105,Commissioner of the General Land Office,,Valerie Alessi,GRN,8,0,4,4,0
Ellis,PRECINCT 105,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 105,Commissioner of the General Land Office,,Under Votes,,17,3,7,7,0
Ellis,PRECINCT 105,Commissioner of Agriculture,,Sid Miller,REP,972,41,522,408,1
Ellis,PRECINCT 105,Commissioner of Agriculture,,Jim Hogan,DEM,115,2,52,61,0
