county,precinct,office,district,party,candidate,votes,early_voting,election_day,election_day_paper,absentee
El Paso,78,Governor,,DEM,Andrew White,18,15,0,0,3
El Paso,78,Governor,,DEM,Tom Wakely,3,3,0,0,0
El Paso,78,Lieutenant Governor,,DEM,Michael Cooper,63,47,0,1,15
El Paso,78,Lieutenant Governor,,DEM,Mike Collier,34,24,0,0,10
El Paso,78,Attorney General,,DEM,Justin Nelson,84,61,0,1,22
El Paso,78,Comptroller Of Public Accounts,,DEM,Joi Chevalier,47,37,0,1,9
El Paso,78,Comptroller Of Public Accounts,,DEM,Tim Mahoney,49,34,0,0,15
El Paso,78,Commissioner of the General Land Office,,DEM,Miguel Suazo,80,55,0,1,24
El Paso,78,Commissioner of the General Land Office,,DEM,Tex Morgan,16,15,0,0,1
El Paso,78,Commissioner of Agriculture,,DEM,Kim Olson,83,58,0,1,24
El Paso,78,Railroad Commissioner,,DEM,Roman Mcallen,60,44,0,0,16
El Paso,78,Railroad Commissioner,,DEM,Chris Spellmon,32,22,0,1,9
El Paso,78,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,83,58,0,1,24
El Paso,78,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,83,58,0,1,24
El Paso,78,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,85,60,0,1,24
El Paso,78,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,85,60,0,1,24
El Paso,78,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,83,59,0,1,23
El Paso,78,State Representative,76,DEM,Cesar J Blanco,98,70,0,1,27
El Paso,78,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,85,60,0,1,24
El Paso,78,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,87,62,0,1,24
El Paso,78,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,88,63,0,1,24
El Paso,78,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,90,65,0,1,24
El Paso,78,District Judge 171st Judicial District,,DEM,Bonnie Rangel,88,63,0,1,24
El Paso,78,District Judge 205th Judicial District,,DEM,Francisco X Domingue,90,65,0,1,24
El Paso,78,District Judge 210th Judicial District,,DEM,Alyssa G Perez,69,49,0,1,19
El Paso,78,District Judge 210th Judicial District,,DEM,Monique Velarde,31,25,0,0,6
El Paso,78,District Judge 243rd Judicial District,,DEM,Selena Solis,44,34,0,0,10
El Paso,78,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,16,10,0,0,6
El Paso,78,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,16,13,0,0,3
El Paso,78,District Judge 243rd Judicial District,,DEM,Luis Aguilar,31,23,0,1,7
El Paso,78,District Judge 327th Judicial District,,DEM,Linda Yee Chew,87,62,0,1,24
El Paso,78,El Paso County Judge,,DEM,Ricardo Samaniego,50,36,0,0,14
El Paso,78,El Paso County Judge,,DEM,John Cook,38,28,0,1,9
El Paso,78,El Paso County Judge,,DEM,Laura Enriquez,20,16,0,0,4
El Paso,78,Judge County Court At Law 1,,DEM,Ruth Reyes,63,43,0,1,19
El Paso,78,Judge County Court At Law 1,,DEM,Ruben Nunez,43,35,0,0,8
El Paso,78,Judge County Court At Law 2,,DEM,Julie Gonzalez,88,63,0,1,24
El Paso,78,Judge County Court At Law 3,,DEM,Javier Alvarez,88,63,0,1,24
El Paso,78,Judge County Court At Law 4,,DEM,Alex Gonzalez,84,60,0,1,23
El Paso,78,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,22,16,0,0,6
El Paso,78,Judge County Court At Law 5,,DEM,Jesus Rodriguez,32,21,0,0,11
El Paso,78,Judge County Court At Law 5,,DEM,Mike Herrera,39,33,0,1,5
El Paso,78,Judge County Court At Law 5,,DEM,Danny Razo,11,8,0,0,3
El Paso,78,Judge County Court At Law 6,,DEM,M Sue Kurita,88,64,0,1,23
El Paso,78,Judge County Court At Law 7,,DEM,Patsy Lopez,48,34,0,1,13
El Paso,78,Judge County Court At Law 7,,DEM,Ruben Morales,52,40,0,0,12
El Paso,78,Judge County Criminal Court 1,,DEM,Alma Trejo,90,66,0,1,23
El Paso,78,Judge County Criminal Court 2,,DEM,Robert S Anchondo,87,63,0,1,23
El Paso,78,Judge County Probate Court 1,,DEM,Patricia B Chew,78,58,0,1,19
El Paso,78,Judge County Probate Court 1,,DEM,Darron Powell,21,15,0,0,6
El Paso,78,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,87,63,0,1,23
El Paso,78,District Clerk,,DEM,Norma Favela Barcele,84,60,0,1,23
El Paso,78,County Clerk,,DEM,Delia Briones,86,62,0,1,23
El Paso,78,County Commissioner 2,,DEM,David Stout,54,38,0,0,16
El Paso,78,County Commissioner 2,,DEM,Sergio Lewis,50,39,0,1,10
El Paso,78,Justice Of The Peace 3,,DEM,Josh Herrera,40,34,0,0,6
El Paso,78,Justice Of The Peace 3,,DEM,Patricia Juarez Estr,25,14,0,1,10
El Paso,78,Justice Of The Peace 3,,DEM,Maria Dolores Lucas,10,6,0,0,4
El Paso,78,Justice Of The Peace 3,,DEM,Spanky Sanchez,24,20,0,0,4
El Paso,78,County Chairman,,DEM,Iliana Holguin,76,51,0,1,24
El Paso,78,Referendum 1,,DEM,For (A Favor),100,73,0,1,26
El Paso,78,Referendum 1,,DEM,Against (En Contra),10,10,0,0,0
El Paso,78,Referendum 2,,DEM,For (A Favor),97,70,0,1,26
El Paso,78,Referendum 2,,DEM,Against (En Contra),12,12,0,0,0
El Paso,78,Referendum 3,,DEM,For (A Favor),101,74,0,1,26
El Paso,78,Referendum 3,,DEM,Against (En Contra),8,8,0,0,0
El Paso,78,Referendum 4,,DEM,For (A Favor),103,76,0,1,26
El Paso,78,Referendum 4,,DEM,Against (En Contra),6,6,0,0,0
El Paso,78,Referendum 5,,DEM,For (A Favor),98,71,0,1,26
El Paso,78,Referendum 5,,DEM,Against (En Contra),10,10,0,0,0
El Paso,78,Referendum 6,,DEM,For (A Favor),102,76,0,1,25
El Paso,78,Referendum 6,,DEM,Against (En Contra),6,6,0,0,0
El Paso,78,Referendum 7,,DEM,For (A Favor),103,76,0,1,26
El Paso,78,Referendum 7,,DEM,Against (En Contra),6,6,0,0,0
El Paso,78,Referendum 8,,DEM,For (A Favor),96,73,0,0,23
El Paso,78,Referendum 8,,DEM,Against (En Contra),14,10,0,0,4
El Paso,78,Referendum 9,,DEM,For (A Favor),95,69,0,0,26
El Paso,78,Referendum 9,,DEM,Against (En Contra),13,13,0,0,0
El Paso,78,Referendum 10,,DEM,For (A Favor),102,75,0,0,27
El Paso,78,Referendum 10,,DEM,Against (En Contra),9,9,0,0,0
El Paso,78,Referendum 11,,DEM,For (A Favor),102,75,0,0,27
El Paso,78,Referendum 11,,DEM,Against (En Contra),8,8,0,0,0
El Paso,78,Referendum 12,,DEM,For (A Favor),106,79,0,0,27
El Paso,78,Referendum 12,,DEM,Against (En Contra),4,4,0,0,0
El Paso,79,U.S. Senate,,REP,Mary Miller,0,0,0,0,0
El Paso,79,U.S. Senate,,REP,Stefano De Stefano,1,0,1,0,0
El Paso,79,U.S. Senate,,REP,Ted Cruz,4,0,4,0,0
El Paso,79,U.S. Senate,,REP,Geraldine Sam,1,1,0,0,0
El Paso,79,U.S. Senate,,REP,Bruce Jacobson Jr,1,0,1,0,0
El Paso,79,U.S. House,16,REP,Alia Garcia-Ureste,0,0,0,0,0
El Paso,79,U.S. House,16,REP,Rick Seeberger,6,1,5,0,0
El Paso,79,Governor,,REP,Greg Abbott,5,0,5,0,0
El Paso,79,Governor,,REP,Barbara Krueger,2,1,1,0,0
El Paso,79,Governor,,REP,Secede Kilgore,0,0,0,0,0
El Paso,79,Lieutenant Governor,,REP,Dan Patrick,6,0,6,0,0
El Paso,79,Lieutenant Governor,,REP,Scott Milder,1,1,0,0,0
El Paso,79,Attorney General,,REP,Ken Paxton,6,1,5,0,0
El Paso,79,Comptroller Of Public Accounts,,REP,Glenn Hegar,5,1,4,0,0
El Paso,79,Commissioner of the General Land Office,,REP,Jerry Patterson,0,0,0,0,0
El Paso,79,Commissioner of the General Land Office,,REP,Rick Range,1,0,1,0,0
El Paso,79,Commissioner of the General Land Office,,REP,Davey Edwards,2,1,1,0,0
El Paso,79,Commissioner of the General Land Office,,REP,George P Bush,4,0,4,0,0
El Paso,79,Commissioner of Agriculture,,REP,Trey Blocker,2,0,2,0,0
El Paso,79,Commissioner of Agriculture,,REP,Jim Hogan,3,1,2,0,0
El Paso,79,Commissioner of Agriculture,,REP,Sid Miller,0,0,0,0,0
El Paso,79,Railroad Commissioner,,REP,Christi Craddick,1,1,0,0,0
El Paso,79,Railroad Commissioner,,REP,Weston Martinez,5,0,5,0,0
El Paso,79,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,5,1,4,0,0
El Paso,79,"Justice, Supreme Court, Place 4",,REP,John Devine,5,1,4,0,0
El Paso,79,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,5,1,4,0,0
El Paso,79,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,3,0,3,0,0
El Paso,79,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,2,1,1,0,0
El Paso,79,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,5,1,4,0,0
El Paso,79,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,2,1,1,0,0
El Paso,79,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,3,0,3,0,0
El Paso,79,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,1,0,1,0,0
El Paso,79,County Chairman,,REP,Adolpho R Telles,5,1,4,0,0
El Paso,79,Proposition 1,,REP,For (A Favor),4,0,4,0,0
El Paso,79,Proposition 1,,REP,Against (En Contra),3,1,2,0,0
El Paso,79,Proposition 2,,REP,For (A Favor),6,1,5,0,0
El Paso,79,Proposition 2,,REP,Against (En Contra),1,0,1,0,0
El Paso,79,Proposition 3,,REP,For (A Favor),5,0,5,0,0
El Paso,79,Proposition 3,,REP,Against (En Contra),2,1,1,0,0
El Paso,79,Proposition 4,,REP,For (A Favor),7,1,6,0,0
El Paso,79,Proposition 4,,REP,Against (En Contra),0,0,0,0,0
El Paso,79,Proposition 5,,REP,For (A Favor),7,1,6,0,0
El Paso,79,Proposition 5,,REP,Against (En Contra),0,0,0,0,0
El Paso,79,Proposition 6,,REP,For (A Favor),6,1,5,0,0
El Paso,79,Proposition 6,,REP,Against (En Contra),1,0,1,0,0
El Paso,79,Proposition 7,,REP,For (A Favor),4,1,3,0,0
El Paso,79,Proposition 7,,REP,Against (En Contra),3,0,3,0,0
El Paso,79,Proposition 8,,REP,For (A Favor),6,1,5,0,0
El Paso,79,Proposition 8,,REP,Against (En Contra),1,0,1,0,0
El Paso,79,Proposition 9,,REP,For (A Favor),4,0,4,0,0
El Paso,79,Proposition 9,,REP,Against (En Contra),3,1,2,0,0
El Paso,79,Proposition 10,,REP,For (A Favor),7,1,6,0,0
El Paso,79,Proposition 10,,REP,Against (En Contra),0,0,0,0,0
El Paso,79,Proposition 11,,REP,For (A Favor),5,0,5,0,0
El Paso,79,Proposition 11,,REP,Against (En Contra),2,1,1,0,0
El Paso,79,U.S. Senate,,DEM,Sema Hernandez,2,1,1,0,0
El Paso,79,U.S. Senate,,DEM,Beto O'Rourke,61,28,23,0,10
El Paso,79,U.S. Senate,,DEM,Edward Kimbrough,5,0,5,0,0
El Paso,79,U.S. House,16,DEM,Dori Fenenbock,14,4,9,0,1
El Paso,79,U.S. House,16,DEM,Veronica Escobar,36,15,15,0,6
El Paso,79,U.S. House,16,DEM,Norma Chavez,14,7,5,0,2
El Paso,79,U.S. House,16,DEM,John Carrillo,0,0,0,0,0
El Paso,79,U.S. House,16,DEM,Jerome Tilghman,1,0,1,0,0
El Paso,79,U.S. House,16,DEM,Enrique Garcia,7,3,3,0,1
El Paso,79,Governor,,DEM,Lupe Valdez,32,16,12,0,4
El Paso,79,Governor,,DEM,Adrian Ocegueda,9,4,5,0,0
El Paso,79,Governor,,DEM,Jeffrey Payne,7,1,3,0,3
El Paso,79,Governor,,DEM,James Jolly Clark,2,1,1,0,0
El Paso,79,Governor,,DEM,Joe Mumbach,4,0,3,0,1
El Paso,79,Governor,,DEM,Grady Yarbrough,2,0,2,0,0
El Paso,79,Governor,,DEM,Cedric Davis Sr,1,1,0,0,0
El Paso,79,Governor,,DEM,Andrew White,6,2,3,0,1
El Paso,79,Governor,,DEM,Tom Wakely,1,0,0,0,1
El Paso,79,Lieutenant Governor,,DEM,Michael Cooper,41,20,14,0,7
El Paso,79,Lieutenant Governor,,DEM,Mike Collier,16,4,9,0,3
El Paso,79,Attorney General,,DEM,Justin Nelson,50,20,21,0,9
El Paso,79,Comptroller Of Public Accounts,,DEM,Joi Chevalier,28,16,8,0,4
El Paso,79,Comptroller Of Public Accounts,,DEM,Tim Mahoney,29,8,15,0,6
El Paso,79,Commissioner of the General Land Office,,DEM,Miguel Suazo,45,21,18,0,6
El Paso,79,Commissioner of the General Land Office,,DEM,Tex Morgan,15,3,8,0,4
El Paso,79,Commissioner of Agriculture,,DEM,Kim Olson,48,19,22,0,7
El Paso,79,Railroad Commissioner,,DEM,Roman Mcallen,34,18,12,0,4
El Paso,79,Railroad Commissioner,,DEM,Chris Spellmon,22,5,13,0,4
El Paso,79,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,52,20,24,0,8
El Paso,79,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,48,17,24,0,7
El Paso,79,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,52,19,25,0,8
El Paso,79,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,49,20,21,0,8
El Paso,79,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,47,19,21,0,7
El Paso,79,State Representative,76,DEM,Cesar J Blanco,52,21,23,0,8
El Paso,79,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,54,21,25,0,8
El Paso,79,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,50,21,22,0,7
El Paso,79,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,47,19,20,0,8
El Paso,79,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,49,19,23,0,7
El Paso,79,District Judge 171st Judicial District,,DEM,Bonnie Rangel,47,19,22,0,6
El Paso,79,District Judge 205th Judicial District,,DEM,Francisco X Domingue,49,21,22,0,6
El Paso,79,District Judge 210th Judicial District,,DEM,Alyssa G Perez,34,18,11,0,5
El Paso,79,District Judge 210th Judicial District,,DEM,Monique Velarde,22,4,14,0,4
El Paso,79,District Judge 243rd Judicial District,,DEM,Selena Solis,28,13,13,0,2
El Paso,79,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,6,1,5,0,0
El Paso,79,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,11,5,5,0,1
El Paso,79,District Judge 243rd Judicial District,,DEM,Luis Aguilar,14,5,3,0,6
El Paso,79,District Judge 327th Judicial District,,DEM,Linda Yee Chew,48,21,20,0,7
El Paso,79,El Paso County Judge,,DEM,Ricardo Samaniego,30,12,16,0,2
El Paso,79,El Paso County Judge,,DEM,John Cook,26,9,11,0,6
El Paso,79,El Paso County Judge,,DEM,Laura Enriquez,12,6,4,0,2
El Paso,79,Judge County Court At Law 1,,DEM,Ruth Reyes,38,16,16,0,6
El Paso,79,Judge County Court At Law 1,,DEM,Ruben Nunez,21,8,9,0,4
El Paso,79,Judge County Court At Law 2,,DEM,Julie Gonzalez,49,22,20,0,7
El Paso,79,Judge County Court At Law 3,,DEM,Javier Alvarez,48,21,22,0,5
El Paso,79,Judge County Court At Law 4,,DEM,Alex Gonzalez,50,23,21,0,6
El Paso,79,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,17,8,6,0,3
El Paso,79,Judge County Court At Law 5,,DEM,Jesus Rodriguez,13,5,5,0,3
El Paso,79,Judge County Court At Law 5,,DEM,Mike Herrera,18,5,10,0,3
El Paso,79,Judge County Court At Law 5,,DEM,Danny Razo,9,7,2,0,0
El Paso,79,Judge County Court At Law 6,,DEM,M Sue Kurita,51,22,23,0,6
El Paso,79,Judge County Court At Law 7,,DEM,Patsy Lopez,33,14,15,0,4
El Paso,79,Judge County Court At Law 7,,DEM,Ruben Morales,26,12,10,0,4
El Paso,79,Judge County Criminal Court 1,,DEM,Alma Trejo,47,23,19,0,5
El Paso,79,Judge County Criminal Court 2,,DEM,Robert S Anchondo,50,20,24,0,6
El Paso,79,Judge County Probate Court 1,,DEM,Patricia B Chew,40,21,14,0,5
El Paso,79,Judge County Probate Court 1,,DEM,Darron Powell,20,4,13,0,3
El Paso,79,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,45,21,19,0,5
El Paso,79,District Clerk,,DEM,Norma Favela Barcele,52,23,23,0,6
El Paso,79,County Clerk,,DEM,Delia Briones,52,23,25,0,4
El Paso,79,County Commissioner 2,,DEM,David Stout,36,18,16,0,2
El Paso,79,County Commissioner 2,,DEM,Sergio Lewis,24,7,12,0,5
El Paso,79,Justice Of The Peace 3,,DEM,Josh Herrera,13,4,8,0,1
El Paso,79,Justice Of The Peace 3,,DEM,Patricia Juarez Estr,18,8,6,0,4
El Paso,79,Justice Of The Peace 3,,DEM,Maria Dolores Lucas,10,3,5,0,2
El Paso,79,Justice Of The Peace 3,,DEM,Spanky Sanchez,18,9,8,0,1
El Paso,79,County Chairman,,DEM,Iliana Holguin,47,20,21,0,6
El Paso,79,Referendum 1,,DEM,For (A Favor),60,26,28,0,6
El Paso,79,Referendum 1,,DEM,Against (En Contra),5,2,2,0,1
El Paso,79,Referendum 2,,DEM,For (A Favor),62,23,30,0,9
El Paso,79,Referendum 2,,DEM,Against (En Contra),7,4,3,0,0
El Paso,79,Referendum 3,,DEM,For (A Favor),63,27,27,0,9
El Paso,79,Referendum 3,,DEM,Against (En Contra),3,1,2,0,0
El Paso,79,Referendum 4,,DEM,For (A Favor),63,27,28,0,8
El Paso,79,Referendum 4,,DEM,Against (En Contra),2,1,1,0,0
El Paso,79,Referendum 5,,DEM,For (A Favor),59,25,27,0,7
El Paso,79,Referendum 5,,DEM,Against (En Contra),3,1,2,0,0
El Paso,79,Referendum 6,,DEM,For (A Favor),67,28,30,0,9
El Paso,79,Referendum 6,,DEM,Against (En Contra),0,0,0,0,0
El Paso,79,Referendum 7,,DEM,For (A Favor),64,28,29,0,7
El Paso,79,Referendum 7,,DEM,Against (En Contra),1,0,1,0,0
El Paso,79,Referendum 8,,DEM,For (A Favor),56,24,22,0,10
El Paso,79,Referendum 8,,DEM,Against (En Contra),12,4,8,0,0
El Paso,79,Referendum 9,,DEM,For (A Favor),61,26,26,0,9
El Paso,79,Referendum 9,,DEM,Against (En Contra),6,1,4,0,1
El Paso,79,Referendum 10,,DEM,For (A Favor),60,23,27,0,10
El Paso,79,Referendum 10,,DEM,Against (En Contra),5,3,2,0,0
El Paso,79,Referendum 11,,DEM,For (A Favor),61,26,25,0,10
El Paso,79,Referendum 11,,DEM,Against (En Contra),5,1,4,0,0
El Paso,79,Referendum 12,,DEM,For (A Favor),64,28,27,0,9
El Paso,79,Referendum 12,,DEM,Against (En Contra),2,0,1,0,1
El Paso,80,U.S. Senate,,REP,Mary Miller,0,0,0,0,0
El Paso,80,U.S. Senate,,REP,Stefano De Stefano,1,1,0,0,0
El Paso,80,U.S. Senate,,REP,Ted Cruz,8,0,6,0,2
El Paso,80,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,80,U.S. Senate,,REP,Bruce Jacobson Jr,0,0,0,0,0
El Paso,80,U.S. House,16,REP,Alia Garcia-Ureste,4,0,3,0,1
El Paso,80,U.S. House,16,REP,Rick Seeberger,4,1,2,0,1
El Paso,80,Governor,,REP,Greg Abbott,7,1,4,0,2
El Paso,80,Governor,,REP,Barbara Krueger,0,0,0,0,0
El Paso,80,Governor,,REP,Secede Kilgore,1,0,1,0,0
El Paso,80,Lieutenant Governor,,REP,Dan Patrick,9,1,6,0,2
El Paso,80,Lieutenant Governor,,REP,Scott Milder,0,0,0,0,0
El Paso,80,Attorney General,,REP,Ken Paxton,9,1,6,0,2
El Paso,80,Comptroller Of Public Accounts,,REP,Glenn Hegar,8,1,5,0,2
El Paso,80,Commissioner of the General Land Office,,REP,Jerry Patterson,2,0,2,0,0
El Paso,80,Commissioner of the General Land Office,,REP,Rick Range,2,0,1,0,1
El Paso,80,Commissioner of the General Land Office,,REP,Davey Edwards,0,0,0,0,0
El Paso,80,Commissioner of the General Land Office,,REP,George P Bush,4,1,2,0,1
El Paso,80,Commissioner of Agriculture,,REP,Trey Blocker,2,1,1,0,0
El Paso,80,Commissioner of Agriculture,,REP,Jim Hogan,3,0,2,0,1
El Paso,80,Commissioner of Agriculture,,REP,Sid Miller,4,0,3,0,1
El Paso,80,Railroad Commissioner,,REP,Christi Craddick,8,1,5,0,2
El Paso,80,Railroad Commissioner,,REP,Weston Martinez,1,0,1,0,0
El Paso,80,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,8,1,5,0,2
El Paso,80,"Justice, Supreme Court, Place 4",,REP,John Devine,8,1,5,0,2
El Paso,80,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,8,1,5,0,2
El Paso,80,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,3,0,3,0,0
El Paso,80,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,6,1,3,0,2
El Paso,80,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,8,1,5,0,2
El Paso,80,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,3,0,2,0,1
El Paso,80,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,4,1,3,0,0
El Paso,80,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,1,0,0,0,1
El Paso,80,County Chairman,,REP,Adolpho R Telles,9,1,6,0,2
El Paso,80,Proposition 1,,REP,For (A Favor),9,1,6,0,2
El Paso,80,Proposition 1,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 2,,REP,For (A Favor),6,0,4,0,2
El Paso,80,Proposition 2,,REP,Against (En Contra),3,1,2,0,0
El Paso,80,Proposition 3,,REP,For (A Favor),8,1,5,0,2
El Paso,80,Proposition 3,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 4,,REP,For (A Favor),9,1,6,0,2
El Paso,80,Proposition 4,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 5,,REP,For (A Favor),8,1,5,0,2
El Paso,80,Proposition 5,,REP,Against (En Contra),1,0,1,0,0
El Paso,80,Proposition 6,,REP,For (A Favor),9,1,6,0,2
El Paso,80,Proposition 6,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 7,,REP,For (A Favor),7,0,5,0,2
El Paso,80,Proposition 7,,REP,Against (En Contra),2,1,1,0,0
El Paso,80,Proposition 8,,REP,For (A Favor),8,1,5,0,2
El Paso,80,Proposition 8,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 9,,REP,For (A Favor),9,1,6,0,2
El Paso,80,Proposition 9,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 10,,REP,For (A Favor),9,1,6,0,2
El Paso,80,Proposition 10,,REP,Against (En Contra),0,0,0,0,0
El Paso,80,Proposition 11,,REP,For (A Favor),8,0,6,0,2
El Paso,80,Proposition 11,,REP,Against (En Contra),1,1,0,0,0
El Paso,80,U.S. Senate,,DEM,Sema Hernandez,12,4,8,0,0
El Paso,80,U.S. Senate,,DEM,Beto O'Rourke,168,55,91,0,22
El Paso,80,U.S. Senate,,DEM,Edward Kimbrough,4,0,3,0,1
El Paso,80,U.S. House,16,DEM,Dori Fenenbock,24,11,13,0,0
El Paso,80,U.S. House,16,DEM,Veronica Escobar,132,41,73,0,18
El Paso,80,U.S. House,16,DEM,Norma Chavez,13,4,7,0,2
El Paso,80,U.S. House,16,DEM,John Carrillo,1,0,1,0,0
El Paso,80,U.S. House,16,DEM,Jerome Tilghman,1,0,1,0,0
El Paso,80,U.S. House,16,DEM,Enrique Garcia,13,3,7,0,3
El Paso,80,Governor,,DEM,Lupe Valdez,89,28,52,0,9
El Paso,80,Governor,,DEM,Adrian Ocegueda,22,13,4,0,5
El Paso,80,Governor,,DEM,Jeffrey Payne,6,2,3,0,1
El Paso,80,Governor,,DEM,James Jolly Clark,4,1,2,0,1
El Paso,80,Governor,,DEM,Joe Mumbach,4,0,4,0,0
El Paso,80,Governor,,DEM,Grady Yarbrough,5,3,2,0,0
El Paso,80,Governor,,DEM,Cedric Davis Sr,3,0,3,0,0
El Paso,80,Governor,,DEM,Andrew White,25,7,13,0,5
El Paso,80,Governor,,DEM,Tom Wakely,7,2,5,0,0
El Paso,80,Lieutenant Governor,,DEM,Michael Cooper,106,34,56,0,16
El Paso,80,Lieutenant Governor,,DEM,Mike Collier,46,19,23,0,4
El Paso,80,Attorney General,,DEM,Justin Nelson,139,50,68,0,21
El Paso,80,Comptroller Of Public Accounts,,DEM,Joi Chevalier,71,21,42,0,8
El Paso,80,Comptroller Of Public Accounts,,DEM,Tim Mahoney,75,30,34,0,11
El Paso,80,Commissioner of the General Land Office,,DEM,Miguel Suazo,130,46,67,0,17
El Paso,80,Commissioner of the General Land Office,,DEM,Tex Morgan,25,8,14,0,3
El Paso,80,Commissioner of Agriculture,,DEM,Kim Olson,139,48,69,0,22
El Paso,80,Railroad Commissioner,,DEM,Roman Mcallen,108,36,58,0,14
El Paso,80,Railroad Commissioner,,DEM,Chris Spellmon,43,18,18,0,7
El Paso,80,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,134,48,64,0,22
El Paso,80,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,133,49,62,0,22
El Paso,80,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,129,45,62,0,22
El Paso,80,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,136,50,64,0,22
El Paso,80,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,134,47,66,0,21
El Paso,80,State Representative,76,DEM,Cesar J Blanco,152,49,80,0,23
El Paso,80,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,135,46,69,0,20
El Paso,80,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,141,47,72,0,22
El Paso,80,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,138,48,69,0,21
El Paso,80,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,144,49,75,0,20
El Paso,80,District Judge 171st Judicial District,,DEM,Bonnie Rangel,134,46,68,0,20
El Paso,80,District Judge 205th Judicial District,,DEM,Francisco X Domingue,143,47,74,0,22
El Paso,80,District Judge 210th Judicial District,,DEM,Alyssa G Perez,98,30,52,0,16
