county,office,district,party,candidate,incumbent,votes,pct
COOKE,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,4472,
CORYELL,U. S. Senator,,REP,Ted Cruz,True,4039,84.85
CORYELL,U. S. Senator,,REP,Stefano de Stefano,False,49,1.03
CORYELL,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,289,6.07
CORYELL,U. S. Senator,,REP,Mary Miller,False,314,6.60
CORYELL,U. S. Senator,,REP,Geraldine Sam,False,69,1.45
CORYELL,U. S. Senator,,,Total,,4760,
CORYELL,U. S. Representative,25,REP,Roger Williams,True,4083,100.00
CORYELL,U. S. Representative,25,,Total,,4083,
CORYELL,Governor,,REP,Greg Abbott,True,4376,90.79
CORYELL,Governor,,REP,SECEDE Kilgore,False,75,1.56
CORYELL,Governor,,REP,Barbara Krueger,False,369,7.66
CORYELL,Governor,,,Total,,4820,
CORYELL,Lieutenant Governor,,REP,Scott Milder,False,1084,23.19
CORYELL,Lieutenant Governor,,REP,Dan Patrick,True,3591,76.81
CORYELL,Lieutenant Governor,,,Total,,4675,
CORYELL,Attorney General,,REP,Ken Paxton,True,4158,100.00
CORYELL,Attorney General,,,Total,,4158,
CORYELL,Comptroller of Public Accounts,,REP,Glenn Hegar,True,4006,100.00
CORYELL,Comptroller of Public Accounts,,,Total,,4006,
CORYELL,Commissioner of the General Land Office,,REP,George P. Bush,True,2984,66.41
CORYELL,Commissioner of the General Land Office,,REP,Davey Edwards,False,388,8.64
CORYELL,Commissioner of the General Land Office,,REP,Jerry Patterson,False,892,19.85
CORYELL,Commissioner of the General Land Office,,REP,Rick Range,False,229,5.10
CORYELL,Commissioner of the General Land Office,,,Total,,4493,
CORYELL,Commissioner of Agriculture,,REP,Trey Blocker,False,814,17.69
CORYELL,Commissioner of Agriculture,,REP,Jim Hogan,False,711,15.45
CORYELL,Commissioner of Agriculture,,REP,Sid Miller,True,3076,66.86
CORYELL,Commissioner of Agriculture,,,Total,,4601,
CORYELL,Railroad Commissioner,,REP,Christi Craddick,True,2761,66.56
CORYELL,Railroad Commissioner,,REP,Weston Martinez,False,1387,33.44
CORYELL,Railroad Commissioner,,,Total,,4148,
CORYELL,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,3912,100.00
CORYELL,"Justice, Supreme Court, Place 2",,,Total,,3912,
CORYELL,"Justice, Supreme Court, Place 4",,REP,John Devine,True,3891,100.00
CORYELL,"Justice, Supreme Court, Place 4",,,Total,,3891,
CORYELL,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3883,100.00
CORYELL,"Justice, Supreme Court, Place 6",,,Total,,3883,
CORYELL,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,2308,57.73
CORYELL,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,1690,42.27
CORYELL,"Presiding Judge, Court of Criminal Appeals",,,Total,,3998,
CORYELL,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3746,100.00
CORYELL,Judge Court of Criminal Appeals,7,,Total,,3746,
CORYELL,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,1689,43.93
CORYELL,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,1575,40.96
CORYELL,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,581,15.11
CORYELL,Judge Court of Criminal Appeals,8,,Total,,3845,
CORYELL,State Representative,59,REP,Chris Evans,False,1764,36.38
CORYELL,State Representative,59,REP,J.D. Sheffield,True,3085,63.62
CORYELL,State Representative,59,,Total,,4849,
CORYELL,"Chief Justice, 10th Court of Appeals District",,REP,Tom Gray,True,3872,100.00
CORYELL,"Chief Justice, 10th Court of Appeals District",,,Total,,3872,
CORYELL,District Judge,440th Judicial District,REP,Grant Kinsey,True,4154,100.00
CORYELL,District Judge,440th Judicial District,,Total,,4154,
CORYELL,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,2824,62.97
CORYELL,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,1661,37.03
CORYELL,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,4485,
CORYELL,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,4343,91.57
CORYELL,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,400,8.43
CORYELL,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,4743,
CORYELL,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,3983,85.69
CORYELL,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,665,14.31
CORYELL,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,4648,
CORYELL,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,4276,91.04
CORYELL,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,421,8.96
CORYELL,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,4697,
CORYELL,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,3694,78.30
CORYELL,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,1024,21.70
CORYELL,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,4718,
CORYELL,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,4508,93.94
CORYELL,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,291,6.06
CORYELL,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,4799,
CORYELL,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,3169,67.61
CORYELL,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,1518,32.39
CORYELL,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,4687,
CORYELL,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,4603,95.92
CORYELL,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,196,4.08
CORYELL,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,4799,
CORYELL,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,4205,88.62
CORYELL,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,540,11.38
CORYELL,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,4745,
CORYELL,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,4427,94.57
CORYELL,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,254,5.43
CORYELL,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,4681,
CORYELL,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,4248,88.72
CORYELL,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,540,11.28
CORYELL,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,4788,
COTTLE,U. S. Senator,,REP,Ted Cruz,True,291,86.35
COTTLE,U. S. Senator,,REP,Stefano de Stefano,False,4,1.19
COTTLE,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,14,4.15
COTTLE,U. S. Senator,,REP,Mary Miller,False,25,7.42
COTTLE,U. S. Senator,,REP,Geraldine Sam,False,3,0.89
COTTLE,U. S. Senator,,,Total,,337,
COTTLE,U. S. Representative,13,REP,Mac Thornberry,True,300,100.00
COTTLE,U. S. Representative,13,,Total,,300,
COTTLE,Governor,,REP,Greg Abbott,True,315,92.11
COTTLE,Governor,,REP,SECEDE Kilgore,False,9,2.63
COTTLE,Governor,,REP,Barbara Krueger,False,18,5.26
COTTLE,Governor,,,Total,,342,
COTTLE,Lieutenant Governor,,REP,Scott Milder,False,82,27.33
COTTLE,Lieutenant Governor,,REP,Dan Patrick,True,218,72.67
COTTLE,Lieutenant Governor,,,Total,,300,
COTTLE,Attorney General,,REP,Ken Paxton,True,253,100.00
COTTLE,Attorney General,,,Total,,253,
COTTLE,Comptroller of Public Accounts,,REP,Glenn Hegar,True,231,100.00
COTTLE,Comptroller of Public Accounts,,,Total,,231,
COTTLE,Commissioner of the General Land Office,,REP,George P. Bush,True,206,71.53
COTTLE,Commissioner of the General Land Office,,REP,Davey Edwards,False,17,5.90
COTTLE,Commissioner of the General Land Office,,REP,Jerry Patterson,False,50,17.36
COTTLE,Commissioner of the General Land Office,,REP,Rick Range,False,15,5.21
COTTLE,Commissioner of the General Land Office,,,Total,,288,
COTTLE,Commissioner of Agriculture,,REP,Trey Blocker,False,41,15.30
COTTLE,Commissioner of Agriculture,,REP,Jim Hogan,False,51,19.03
COTTLE,Commissioner of Agriculture,,REP,Sid Miller,True,176,65.67
COTTLE,Commissioner of Agriculture,,,Total,,268,
COTTLE,Railroad Commissioner,,REP,Christi Craddick,True,172,69.08
COTTLE,Railroad Commissioner,,REP,Weston Martinez,False,77,30.92
COTTLE,Railroad Commissioner,,,Total,,249,
COTTLE,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,208,100.00
COTTLE,"Justice, Supreme Court, Place 2",,,Total,,208,
COTTLE,"Justice, Supreme Court, Place 4",,REP,John Devine,True,208,100.00
COTTLE,"Justice, Supreme Court, Place 4",,,Total,,208,
COTTLE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,204,100.00
COTTLE,"Justice, Supreme Court, Place 6",,,Total,,204,
COTTLE,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,156,68.42
COTTLE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,72,31.58
COTTLE,"Presiding Judge, Court of Criminal Appeals",,,Total,,228,
COTTLE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,194,100.00
COTTLE,Judge Court of Criminal Appeals,7,,Total,,194,
COTTLE,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,95,43.18
COTTLE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,65,29.55
COTTLE,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,60,27.27
COTTLE,Judge Court of Criminal Appeals,8,,Total,,220,
COTTLE,State Representative,68,REP,Drew Springer,True,268,100.00
COTTLE,State Representative,68,,Total,,268,
COTTLE,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,200,100.00
COTTLE,"Justice, 7th Court of Appeals District, Place 2",,,Total,,200,
COTTLE,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,199,100.00
COTTLE,"Justice, 7th Court of Appeals District, Place 3",,,Total,,199,
COTTLE,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,182,70.00
COTTLE,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,78,30.00
COTTLE,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,260,
COTTLE,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,288,87.80
COTTLE,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,40,12.20
COTTLE,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,328,
COTTLE,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,263,84.84
COTTLE,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,47,15.16
COTTLE,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,310,
COTTLE,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,292,91.82
COTTLE,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,26,8.18
COTTLE,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,318,
COTTLE,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,251,78.93
COTTLE,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,67,21.07
COTTLE,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,318,
COTTLE,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,323,96.42
COTTLE,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,12,3.58
COTTLE,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,335,
COTTLE,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,237,76.45
COTTLE,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,73,23.55
COTTLE,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,310,
COTTLE,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,316,96.05
COTTLE,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,13,3.95
COTTLE,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,329,
COTTLE,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,301,92.62
COTTLE,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,24,7.38
COTTLE,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,325,
COTTLE,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,285,91.05
COTTLE,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,28,8.95
COTTLE,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,313,
COTTLE,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,295,89.12
COTTLE,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,36,10.88
COTTLE,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,331,
CRANE,U. S. Senator,,REP,Ted Cruz,True,663,83.71
CRANE,U. S. Senator,,REP,Stefano de Stefano,False,21,2.65
CRANE,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,39,4.92
CRANE,U. S. Senator,,REP,Mary Miller,False,49,6.19
CRANE,U. S. Senator,,REP,Geraldine Sam,False,20,2.53
