county,office,district,party,candidate,incumbent,votes,pct
FALLS,Prop 8 Right to Housing,,DEM,AGAINST,False,23,6.99
FALLS,Prop 8 Right to Housing,,,Total,,329,
FALLS,Prop 9 Right to Vote,,DEM,IN FAVOR,False,317,95.77
FALLS,Prop 9 Right to Vote,,DEM,AGAINST,False,14,4.23
FALLS,Prop 9 Right to Vote,,,Total,,331,
FALLS,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,320,98.46
FALLS,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,5,1.54
FALLS,Prop 10 Right to a Fair Criminal Justice System,,,Total,,325,
FALLS,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,315,96.33
FALLS,Prop 11 Immigrant Rights,,DEM,AGAINST,False,12,3.67
FALLS,Prop 11 Immigrant Rights,,,Total,,327,
FALLS,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,320,97.26
FALLS,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,9,2.74
FALLS,Prop 12 Right to Fair Taxation,,,Total,,329,
FANNIN,U. S. Senator,,DEM,Edward Kimbrough,False,143,31.29
FANNIN,U. S. Senator,,DEM,Beto O'Rourke,False,218,47.70
FANNIN,U. S. Senator,,DEM,Sema Hernandez,False,96,21.01
FANNIN,U. S. Senator,,,Total,,457,
FANNIN,U. S. Representative,4,DEM,Lander Bethel,False,179,39.78
FANNIN,U. S. Representative,4,DEM,Catherine Krantz,False,271,60.22
FANNIN,U. S. Representative,4,,Total,,450,
FANNIN,Governor,,DEM,James Jolly Clark,False,10,2.14
FANNIN,Governor,,DEM,"Cedric Davis, Sr.",False,15,3.21
FANNIN,Governor,,DEM,Joe Mumbach,False,18,3.85
FANNIN,Governor,,DEM,Adrian Ocegueda,False,16,3.43
FANNIN,Governor,,DEM,Jeffrey Payne,False,26,5.57
FANNIN,Governor,,DEM,Lupe Valdez,False,187,40.04
FANNIN,Governor,,DEM,Tom Wakely,False,10,2.14
FANNIN,Governor,,DEM,Andrew White,False,157,33.62
FANNIN,Governor,,DEM,Grady Yarbrough,False,28,6.00
FANNIN,Governor,,,Total,,467,
FANNIN,Lieutenant Governor,,DEM,Mike Collier,False,244,55.33
FANNIN,Lieutenant Governor,,DEM,Michael Cooper,False,197,44.67
FANNIN,Lieutenant Governor,,,Total,,441,
FANNIN,Attorney General,,DEM,Justin Nelson,False,416,100.00
FANNIN,Attorney General,,,Total,,416,
FANNIN,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,154,35.48
FANNIN,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,280,64.52
FANNIN,Comptroller of Public Accounts,,,Total,,434,
FANNIN,Commissioner of the General Land Office,,DEM,Tex Morgan,False,220,50.69
FANNIN,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,214,49.31
FANNIN,Commissioner of the General Land Office,,,Total,,434,
FANNIN,Commissioner of Agriculture,,DEM,Kim Olson,False,418,100.00
FANNIN,Commissioner of Agriculture,,,Total,,418,
FANNIN,Railroad Commissioner,,DEM,Roman McAllen,False,183,42.86
FANNIN,Railroad Commissioner,,DEM,Chris Spellmon,False,244,57.14
FANNIN,Railroad Commissioner,,,Total,,427,
FANNIN,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,412,100.00
FANNIN,"Justice, Supreme Court, Place 2",,,Total,,412,
FANNIN,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,408,100.00
FANNIN,"Justice, Supreme Court, Place 4",,,Total,,408,
FANNIN,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,416,100.00
FANNIN,"Justice, Supreme Court, Place 6",,,Total,,416,
FANNIN,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,414,100.00
FANNIN,"Presiding Judge, Court of Criminal Appeals",,,Total,,414,
FANNIN,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,414,100.00
FANNIN,Judge Court of Criminal Appeals,7,,Total,,414,
FANNIN,State Senator,2,DEM,Kendall Scudder,False,410,100.00
FANNIN,State Senator,2,,Total,,410,
FANNIN,State Representative,62,DEM,Valerie N. Hefner,False,421,100.00
FANNIN,State Representative,62,,Total,,421,
FANNIN,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,450,93.56
FANNIN,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,31,6.44
FANNIN,Prop 1 Right to a 21st Century Public Education,,,Total,,481,
FANNIN,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,436,91.02
FANNIN,Prop 2 Student Loan Debt,,DEM,AGAINST,False,43,8.98
FANNIN,Prop 2 Student Loan Debt,,,Total,,479,
FANNIN,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,441,91.30
FANNIN,Prop 3 Right to Healthcare,,DEM,AGAINST,False,42,8.70
FANNIN,Prop 3 Right to Healthcare,,,Total,,483,
FANNIN,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,459,95.03
FANNIN,Prop 4 Right to Economic Security,,DEM,AGAINST,False,24,4.97
FANNIN,Prop 4 Right to Economic Security,,,Total,,483,
FANNIN,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,430,89.96
FANNIN,Prop 5 National Jobs Program,,DEM,AGAINST,False,48,10.04
FANNIN,Prop 5 National Jobs Program,,,Total,,478,
FANNIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,479,98.76
FANNIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,6,1.24
FANNIN,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,485,
FANNIN,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,457,96.01
FANNIN,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,19,3.99
FANNIN,Prop 7 Right to Dignity & Respect,,,Total,,476,
FANNIN,Prop 8 Right to Housing,,DEM,IN FAVOR,False,422,89.79
FANNIN,Prop 8 Right to Housing,,DEM,AGAINST,False,48,10.21
FANNIN,Prop 8 Right to Housing,,,Total,,470,
FANNIN,Prop 9 Right to Vote,,DEM,IN FAVOR,False,443,93.46
FANNIN,Prop 9 Right to Vote,,DEM,AGAINST,False,31,6.54
FANNIN,Prop 9 Right to Vote,,,Total,,474,
FANNIN,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,448,95.52
FANNIN,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,21,4.48
FANNIN,Prop 10 Right to a Fair Criminal Justice System,,,Total,,469,
FANNIN,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,444,93.67
FANNIN,Prop 11 Immigrant Rights,,DEM,AGAINST,False,30,6.33
FANNIN,Prop 11 Immigrant Rights,,,Total,,474,
FANNIN,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,457,96.82
FANNIN,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,15,3.18
FANNIN,Prop 12 Right to Fair Taxation,,,Total,,472,
FAYETTE,U. S. Senator,,DEM,Edward Kimbrough,False,99,14.04
FAYETTE,U. S. Senator,,DEM,Beto O'Rourke,False,523,74.18
FAYETTE,U. S. Senator,,DEM,Sema Hernandez,False,83,11.77
FAYETTE,U. S. Senator,,,Total,,705,
FAYETTE,U. S. Representative,10,DEM,Richie DeGrow,False,5,0.77
FAYETTE,U. S. Representative,10,DEM,Madeline K. Eden,False,87,13.36
FAYETTE,U. S. Representative,10,DEM,Matt Harris,False,78,11.98
FAYETTE,U. S. Representative,10,DEM,Kevin Nelson,False,46,7.07
FAYETTE,U. S. Representative,10,DEM,Mike Siegel,False,208,31.95
FAYETTE,U. S. Representative,10,DEM,Tami Walker,False,162,24.88
FAYETTE,U. S. Representative,10,DEM,Tawana WalterCadien,False,65,9.98
FAYETTE,U. S. Representative,10,,Total,,651,
FAYETTE,Governor,,DEM,James Jolly Clark,False,25,3.73
FAYETTE,Governor,,DEM,"Cedric Davis, Sr.",False,49,7.31
FAYETTE,Governor,,DEM,Joe Mumbach,False,57,8.51
FAYETTE,Governor,,DEM,Adrian Ocegueda,False,18,2.69
FAYETTE,Governor,,DEM,Jeffrey Payne,False,12,1.79
FAYETTE,Governor,,DEM,Lupe Valdez,False,158,23.58
FAYETTE,Governor,,DEM,Tom Wakely,False,23,3.43
FAYETTE,Governor,,DEM,Andrew White,False,270,40.30
FAYETTE,Governor,,DEM,Grady Yarbrough,False,58,8.66
FAYETTE,Governor,,,Total,,670,
FAYETTE,Lieutenant Governor,,DEM,Mike Collier,False,374,58.44
FAYETTE,Lieutenant Governor,,DEM,Michael Cooper,False,266,41.56
FAYETTE,Lieutenant Governor,,,Total,,640,
FAYETTE,Attorney General,,DEM,Justin Nelson,False,626,100.00
FAYETTE,Attorney General,,,Total,,626,
FAYETTE,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,278,44.98
FAYETTE,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,340,55.02
FAYETTE,Comptroller of Public Accounts,,,Total,,618,
FAYETTE,Commissioner of the General Land Office,,DEM,Tex Morgan,False,294,46.30
FAYETTE,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,341,53.70
FAYETTE,Commissioner of the General Land Office,,,Total,,635,
FAYETTE,Commissioner of Agriculture,,DEM,Kim Olson,False,608,100.00
FAYETTE,Commissioner of Agriculture,,,Total,,608,
FAYETTE,Railroad Commissioner,,DEM,Roman McAllen,False,311,50.32
FAYETTE,Railroad Commissioner,,DEM,Chris Spellmon,False,307,49.68
FAYETTE,Railroad Commissioner,,,Total,,618,
FAYETTE,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,620,100.00
FAYETTE,"Justice, Supreme Court, Place 2",,,Total,,620,
FAYETTE,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,617,100.00
FAYETTE,"Justice, Supreme Court, Place 4",,,Total,,617,
FAYETTE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,612,100.00
FAYETTE,"Justice, Supreme Court, Place 6",,,Total,,612,
FAYETTE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,620,100.00
FAYETTE,"Presiding Judge, Court of Criminal Appeals",,,Total,,620,
FAYETTE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,618,100.00
FAYETTE,Judge Court of Criminal Appeals,7,,Total,,618,
FAYETTE,State Representative,13,DEM,"Cecil Ray Webster, Sr.",False,649,100.00
FAYETTE,State Representative,13,,Total,,649,
FAYETTE,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,False,624,100.00
FAYETTE,"Justice, 3rd Court of Appeals District, Place 2",,,Total,,624,
FAYETTE,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,False,620,100.00
FAYETTE,"Justice, 3rd Court of Appeals District, Place 3",,,Total,,620,
FAYETTE,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,False,622,100.00
FAYETTE,"Justice, 3rd Court of Appeals District, Place 5",,,Total,,622,
FAYETTE,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,False,620,100.00
FAYETTE,"Justice, 3rd Court of Appeals District, Place 6",,,Total,,620,
FAYETTE,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,646,93.22
FAYETTE,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,47,6.78
FAYETTE,Prop 1 Right to a 21st Century Public Education,,,Total,,693,
FAYETTE,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,632,90.03
FAYETTE,Prop 2 Student Loan Debt,,DEM,AGAINST,False,70,9.97
FAYETTE,Prop 2 Student Loan Debt,,,Total,,702,
FAYETTE,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,614,91.23
FAYETTE,Prop 3 Right to Healthcare,,DEM,AGAINST,False,59,8.77
FAYETTE,Prop 3 Right to Healthcare,,,Total,,673,
FAYETTE,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,631,93.76
FAYETTE,Prop 4 Right to Economic Security,,DEM,AGAINST,False,42,6.24
FAYETTE,Prop 4 Right to Economic Security,,,Total,,673,
FAYETTE,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,602,90.25
FAYETTE,Prop 5 National Jobs Program,,DEM,AGAINST,False,65,9.75
FAYETTE,Prop 5 National Jobs Program,,,Total,,667,
FAYETTE,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,664,97.36
FAYETTE,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,18,2.64
FAYETTE,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,682,
FAYETTE,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,635,93.66
FAYETTE,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,43,6.34
FAYETTE,Prop 7 Right to Dignity & Respect,,,Total,,678,
FAYETTE,Prop 8 Right to Housing,,DEM,IN FAVOR,False,559,84.06
FAYETTE,Prop 8 Right to Housing,,DEM,AGAINST,False,106,15.94
FAYETTE,Prop 8 Right to Housing,,,Total,,665,
FAYETTE,Prop 9 Right to Vote,,DEM,IN FAVOR,False,614,91.10
FAYETTE,Prop 9 Right to Vote,,DEM,AGAINST,False,60,8.90
FAYETTE,Prop 9 Right to Vote,,,Total,,674,
FAYETTE,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,623,92.30
FAYETTE,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,52,7.70
FAYETTE,Prop 10 Right to a Fair Criminal Justice System,,,Total,,675,
FAYETTE,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,615,90.98
FAYETTE,Prop 11 Immigrant Rights,,DEM,AGAINST,False,61,9.02
FAYETTE,Prop 11 Immigrant Rights,,,Total,,676,
FAYETTE,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,645,95.84
FAYETTE,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,28,4.16
FAYETTE,Prop 12 Right to Fair Taxation,,,Total,,673,
FISHER,U. S. Senator,,DEM,Edward Kimbrough,False,93,50.82
FISHER,U. S. Senator,,DEM,Beto O'Rourke,False,55,30.05
FISHER,U. S. Senator,,DEM,Sema Hernandez,False,35,19.13
FISHER,U. S. Senator,,,Total,,183,
FISHER,U. S. Representative,19,DEM,Miguel Levario,False,145,100.00
FISHER,U. S. Representative,19,,Total,,145,
FISHER,Governor,,DEM,James Jolly Clark,False,3,1.80
FISHER,Governor,,DEM,"Cedric Davis, Sr.",False,5,2.99
FISHER,Governor,,DEM,Joe Mumbach,False,3,1.80
FISHER,Governor,,DEM,Adrian Ocegueda,False,4,2.40
FISHER,Governor,,DEM,Jeffrey Payne,False,9,5.39
FISHER,Governor,,DEM,Lupe Valdez,False,34,20.36
FISHER,Governor,,DEM,Tom Wakely,False,17,10.18
FISHER,Governor,,DEM,Andrew White,False,59,35.33
FISHER,Governor,,DEM,Grady Yarbrough,False,33,19.76
FISHER,Governor,,,Total,,167,
FISHER,Lieutenant Governor,,DEM,Mike Collier,False,119,70.83
FISHER,Lieutenant Governor,,DEM,Michael Cooper,False,49,29.17
FISHER,Lieutenant Governor,,,Total,,168,
FISHER,Attorney General,,DEM,Justin Nelson,False,153,100.00
FISHER,Attorney General,,,Total,,153,
FISHER,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,48,28.74
FISHER,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,119,71.26
FISHER,Comptroller of Public Accounts,,,Total,,167,
FISHER,Commissioner of the General Land Office,,DEM,Tex Morgan,False,114,68.67
FISHER,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,52,31.33
FISHER,Commissioner of the General Land Office,,,Total,,166,
FISHER,Commissioner of Agriculture,,DEM,Kim Olson,False,161,100.00
FISHER,Commissioner of Agriculture,,,Total,,161,
FISHER,Railroad Commissioner,,DEM,Roman McAllen,False,58,35.80
FISHER,Railroad Commissioner,,DEM,Chris Spellmon,False,104,64.20
FISHER,Railroad Commissioner,,,Total,,162,
FISHER,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,153,100.00
FISHER,"Justice, Supreme Court, Place 2",,,Total,,153,
FISHER,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,152,100.00
FISHER,"Justice, Supreme Court, Place 4",,,Total,,152,
FISHER,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,151,100.00
FISHER,"Justice, Supreme Court, Place 6",,,Total,,151,
FISHER,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,152,100.00
FISHER,"Presiding Judge, Court of Criminal Appeals",,,Total,,152,
FISHER,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,154,100.00
FISHER,Judge Court of Criminal Appeals,7,,Total,,154,
FISHER,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,187,87.79
FISHER,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,26,12.21
FISHER,Prop 1 Right to a 21st Century Public Education,,,Total,,213,
FISHER,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,189,85.91
FISHER,Prop 2 Student Loan Debt,,DEM,AGAINST,False,31,14.09
FISHER,Prop 2 Student Loan Debt,,,Total,,220,
FISHER,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,165,75.69
FISHER,Prop 3 Right to Healthcare,,DEM,AGAINST,False,53,24.31
FISHER,Prop 3 Right to Healthcare,,,Total,,218,
FISHER,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,180,84.11
FISHER,Prop 4 Right to Economic Security,,DEM,AGAINST,False,34,15.89
FISHER,Prop 4 Right to Economic Security,,,Total,,214,
FISHER,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,144,74.23
FISHER,Prop 5 National Jobs Program,,DEM,AGAINST,False,50,25.77
FISHER,Prop 5 National Jobs Program,,,Total,,194,
FISHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,184,90.20
FISHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,20,9.80
FISHER,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,204,
FISHER,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,160,80.81
FISHER,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,38,19.19
FISHER,Prop 7 Right to Dignity & Respect,,,Total,,198,
FISHER,Prop 8 Right to Housing,,DEM,IN FAVOR,False,137,69.19
FISHER,Prop 8 Right to Housing,,DEM,AGAINST,False,61,30.81
FISHER,Prop 8 Right to Housing,,,Total,,198,
FISHER,Prop 9 Right to Vote,,DEM,IN FAVOR,False,171,86.36
FISHER,Prop 9 Right to Vote,,DEM,AGAINST,False,27,13.64
FISHER,Prop 9 Right to Vote,,,Total,,198,
FISHER,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,160,81.22
FISHER,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,37,18.78
FISHER,Prop 10 Right to a Fair Criminal Justice System,,,Total,,197,
FISHER,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,142,72.08
FISHER,Prop 11 Immigrant Rights,,DEM,AGAINST,False,55,27.92
FISHER,Prop 11 Immigrant Rights,,,Total,,197,
FISHER,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,176,88.00
FISHER,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,24,12.00
FISHER,Prop 12 Right to Fair Taxation,,,Total,,200,
FLOYD,U. S. Senator,,DEM,Edward Kimbrough,False,9,20.93
FLOYD,U. S. Senator,,DEM,Beto O'Rourke,False,15,34.88
FLOYD,U. S. Senator,,DEM,Sema Hernandez,False,19,44.19
FLOYD,U. S. Senator,,,Total,,43,
FLOYD,U. S. Representative,13,DEM,Greg Sagan,False,4,100.00
FLOYD,U. S. Representative,13,,Total,,4,
FLOYD,U. S. Representative,19,DEM,Miguel Levario,False,35,100.00
FLOYD,U. S. Representative,19,,Total,,35,
FLOYD,Governor,,DEM,James Jolly Clark,False,1,2.38
FLOYD,Governor,,DEM,"Cedric Davis, Sr.",False,2,4.76
FLOYD,Governor,,DEM,Joe Mumbach,False,0,0.00
FLOYD,Governor,,DEM,Adrian Ocegueda,False,2,4.76
FLOYD,Governor,,DEM,Jeffrey Payne,False,3,7.14
FLOYD,Governor,,DEM,Lupe Valdez,False,19,45.24
FLOYD,Governor,,DEM,Tom Wakely,False,2,4.76
FLOYD,Governor,,DEM,Andrew White,False,10,23.81
FLOYD,Governor,,DEM,Grady Yarbrough,False,3,7.14
FLOYD,Governor,,,Total,,42,
FLOYD,Lieutenant Governor,,DEM,Mike Collier,False,24,60.00
FLOYD,Lieutenant Governor,,DEM,Michael Cooper,False,16,40.00
FLOYD,Lieutenant Governor,,,Total,,40,
FLOYD,Attorney General,,DEM,Justin Nelson,False,35,100.00
FLOYD,Attorney General,,,Total,,35,
FLOYD,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,15,42.86
FLOYD,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,20,57.14
FLOYD,Comptroller of Public Accounts,,,Total,,35,
FLOYD,Commissioner of the General Land Office,,DEM,Tex Morgan,False,18,45.00
FLOYD,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,22,55.00
FLOYD,Commissioner of the General Land Office,,,Total,,40,
FLOYD,Commissioner of Agriculture,,DEM,Kim Olson,False,35,100.00
FLOYD,Commissioner of Agriculture,,,Total,,35,
FLOYD,Railroad Commissioner,,DEM,Roman McAllen,False,21,53.85
FLOYD,Railroad Commissioner,,DEM,Chris Spellmon,False,18,46.15
FLOYD,Railroad Commissioner,,,Total,,39,
FLOYD,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,34,100.00
FLOYD,"Justice, Supreme Court, Place 2",,,Total,,34,
FLOYD,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,32,100.00
FLOYD,"Justice, Supreme Court, Place 4",,,Total,,32,
FLOYD,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,32,100.00
FLOYD,"Justice, Supreme Court, Place 6",,,Total,,32,
FLOYD,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,35,100.00
FLOYD,"Presiding Judge, Court of Criminal Appeals",,,Total,,35,
FLOYD,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,34,100.00
FLOYD,Judge Court of Criminal Appeals,7,,Total,,34,
FLOYD,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,46,95.83
FLOYD,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,2,4.17
FLOYD,Prop 1 Right to a 21st Century Public Education,,,Total,,48,
FLOYD,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,42,89.36
FLOYD,Prop 2 Student Loan Debt,,DEM,AGAINST,False,5,10.64
FLOYD,Prop 2 Student Loan Debt,,,Total,,47,
FLOYD,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,46,95.83
FLOYD,Prop 3 Right to Healthcare,,DEM,AGAINST,False,2,4.17
FLOYD,Prop 3 Right to Healthcare,,,Total,,48,
FLOYD,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,48,100.00
FLOYD,Prop 4 Right to Economic Security,,DEM,AGAINST,False,0,0.00
FLOYD,Prop 4 Right to Economic Security,,,Total,,48,
FLOYD,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,40,88.89
FLOYD,Prop 5 National Jobs Program,,DEM,AGAINST,False,5,11.11
FLOYD,Prop 5 National Jobs Program,,,Total,,45,
FLOYD,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,47,100.00
FLOYD,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,0,0.00
FLOYD,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,47,
FLOYD,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,43,93.48
FLOYD,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,3,6.52
FLOYD,Prop 7 Right to Dignity & Respect,,,Total,,46,
FLOYD,Prop 8 Right to Housing,,DEM,IN FAVOR,False,42,89.36
FLOYD,Prop 8 Right to Housing,,DEM,AGAINST,False,5,10.64
FLOYD,Prop 8 Right to Housing,,,Total,,47,
FLOYD,Prop 9 Right to Vote,,DEM,IN FAVOR,False,45,93.75
FLOYD,Prop 9 Right to Vote,,DEM,AGAINST,False,3,6.25
FLOYD,Prop 9 Right to Vote,,,Total,,48,
FLOYD,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,46,95.83
