county,office,district,party,candidate,incumbent,votes,pct
COMANCHE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3815,84.42
COMANCHE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,704,15.58
COMANCHE,"Justice, Supreme Court, Place 6",,,Total,,4519,
COMANCHE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,3756,82.86
COMANCHE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,693,15.29
COMANCHE,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,84,1.85
COMANCHE,"Presiding Judge, Court of Criminal Appeals",,,Total,,4533,
COMANCHE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3814,84.46
COMANCHE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,702,15.54
COMANCHE,Judge Court of Criminal Appeals,7,,Total,,4516,
COMANCHE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,3854,92.33
COMANCHE,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,320,7.67
COMANCHE,Judge Court of Criminal Appeals,8,,Total,,4174,
COMANCHE,State Representative,59,REP,J.D. Sheffield,True,4007,100.00
COMANCHE,State Representative,59,,Total,,4007,
COMANCHE,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,False,3961,100.00
COMANCHE,"Chief Justice, 11th Court of Appeals District",,,Total,,3961,
COMANCHE,District Judge,220th Judicial District,REP,Shaun Carpenter,False,3945,100.00
COMANCHE,District Judge,220th Judicial District,,Total,,3945,
CONCHO,U. S. Senator,,REP,Ted Cruz,True,803,81.94
CONCHO,U. S. Senator,,DEM,Beto O'Rourke,False,163,16.63
CONCHO,U. S. Senator,,LIB,Neal M. Dikeman,False,14,1.43
CONCHO,U. S. Senator,,,Total,,980,
CONCHO,U. S. Representative,11,REP,Mike Conaway,True,832,85.42
CONCHO,U. S. Representative,11,DEM,Jennie Lou Leeder,False,132,13.55
CONCHO,U. S. Representative,11,LIB,Rhett Rosenquest Smith,False,10,1.03
CONCHO,U. S. Representative,11,,Total,,974,
CONCHO,Governor,,REP,Greg Abbott,True,825,83.93
CONCHO,Governor,,DEM,Lupe Valdez,False,145,14.75
CONCHO,Governor,,LIB,Mark Jay Tippetts,False,13,1.32
CONCHO,Governor,,,Total,,983,
CONCHO,Lieutenant Governor,,REP,Dan Patrick,True,739,76.03
CONCHO,Lieutenant Governor,,DEM,Mike Collier,False,218,22.43
CONCHO,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,15,1.54
CONCHO,Lieutenant Governor,,,Total,,972,
CONCHO,Attorney General,,REP,Ken Paxton,True,784,80.41
CONCHO,Attorney General,,DEM,Justin Nelson,False,175,17.95
CONCHO,Attorney General,,LIB,Michael Ray Harris,False,16,1.64
CONCHO,Attorney General,,,Total,,975,
CONCHO,Comptroller of Public Accounts,,REP,Glenn Hegar,True,802,82.68
CONCHO,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,146,15.05
CONCHO,Comptroller of Public Accounts,,LIB,Ben Sanders,False,22,2.27
CONCHO,Comptroller of Public Accounts,,,Total,,970,
CONCHO,Commissioner of the General Land Office,,REP,George P. Bush,True,796,81.22
CONCHO,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,165,16.84
CONCHO,Commissioner of the General Land Office,,LIB,Matt Pina,False,19,1.94
CONCHO,Commissioner of the General Land Office,,,Total,,980,
CONCHO,Commissioner of Agriculture,,REP,Sid Miller,True,795,82.04
CONCHO,Commissioner of Agriculture,,DEM,Kim Olson,False,163,16.82
CONCHO,Commissioner of Agriculture,,LIB,Richard Carpenter,False,11,1.14
CONCHO,Commissioner of Agriculture,,,Total,,969,
CONCHO,Railroad Commissioner,,REP,Christi Craddick,True,800,82.39
CONCHO,Railroad Commissioner,,DEM,Roman McAllen,False,152,15.65
CONCHO,Railroad Commissioner,,LIB,Mike Wright,False,19,1.96
CONCHO,Railroad Commissioner,,,Total,,971,
CONCHO,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,794,82.62
CONCHO,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,167,17.38
CONCHO,"Justice, Supreme Court, Place 2",,,Total,,961,
CONCHO,"Justice, Supreme Court, Place 4",,REP,John Devine,True,795,82.99
CONCHO,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,163,17.01
CONCHO,"Justice, Supreme Court, Place 4",,,Total,,958,
CONCHO,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,799,83.14
CONCHO,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,162,16.86
CONCHO,"Justice, Supreme Court, Place 6",,,Total,,961,
CONCHO,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,792,82.24
CONCHO,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,154,15.99
CONCHO,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,17,1.77
CONCHO,"Presiding Judge, Court of Criminal Appeals",,,Total,,963,
CONCHO,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,797,82.93
CONCHO,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,164,17.07
CONCHO,Judge Court of Criminal Appeals,7,,Total,,961,
CONCHO,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,829,92.52
CONCHO,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,67,7.48
CONCHO,Judge Court of Criminal Appeals,8,,Total,,896,
CONCHO,State Representative,72,REP,Drew Darby,True,865,100.00
CONCHO,State Representative,72,,Total,,865,
CONCHO,"Justice, 3rd Court of Appeals District, Place 2",,REP,Cindy Olson Bourland,True,804,83.58
CONCHO,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,False,158,16.42
CONCHO,"Justice, 3rd Court of Appeals District, Place 2",,,Total,,962,
CONCHO,"Justice, 3rd Court of Appeals District, Place 3",,REP,Scott Field,True,803,83.47
CONCHO,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,False,159,16.53
CONCHO,"Justice, 3rd Court of Appeals District, Place 3",,,Total,,962,
CONCHO,"Justice, 3rd Court of Appeals District, Place 5",,REP,David Puryear,True,798,83.21
CONCHO,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,False,161,16.79
CONCHO,"Justice, 3rd Court of Appeals District, Place 5",,,Total,,959,
CONCHO,"Justice, 3rd Court of Appeals District, Place 6",,,REP,,796,83.35
CONCHO,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,False,159,16.65
CONCHO,"Justice, 3rd Court of Appeals District, Place 6",,WI,Kerry O'Brien,False,0,0.00
CONCHO,"Justice, 3rd Court of Appeals District, Place 6",,,Total,,955,
CORYELL,U. S. Senator,,REP,Ted Cruz,True,10626,66.99
CORYELL,U. S. Senator,,DEM,Beto O'Rourke,False,5067,31.94
CORYELL,U. S. Senator,,LIB,Neal M. Dikeman,False,170,1.07
CORYELL,U. S. Senator,,,Total,,15863,
CORYELL,U. S. Representative,25,REP,Roger Williams,True,10705,67.62
CORYELL,U. S. Representative,25,DEM,Julie Oliver,False,4859,30.69
CORYELL,U. S. Representative,25,LIB,Desarae Lindsey,False,268,1.69
CORYELL,U. S. Representative,25,,Total,,15832,
CORYELL,Governor,,REP,Greg Abbott,True,11281,70.81
CORYELL,Governor,,DEM,Lupe Valdez,False,4392,27.57
CORYELL,Governor,,LIB,Mark Jay Tippetts,False,258,1.62
CORYELL,Governor,,,Total,,15931,
CORYELL,Lieutenant Governor,,REP,Dan Patrick,True,10587,66.63
CORYELL,Lieutenant Governor,,DEM,Mike Collier,False,4911,30.91
CORYELL,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,391,2.46
CORYELL,Lieutenant Governor,,,Total,,15889,
CORYELL,Attorney General,,REP,Ken Paxton,True,10491,66.07
CORYELL,Attorney General,,DEM,Justin Nelson,False,4947,31.15
CORYELL,Attorney General,,LIB,Michael Ray Harris,False,441,2.78
CORYELL,Attorney General,,,Total,,15879,
CORYELL,Comptroller of Public Accounts,,REP,Glenn Hegar,True,10704,67.85
CORYELL,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,4531,28.72
CORYELL,Comptroller of Public Accounts,,LIB,Ben Sanders,False,542,3.44
CORYELL,Comptroller of Public Accounts,,,Total,,15777,
CORYELL,Commissioner of the General Land Office,,REP,George P. Bush,True,10771,67.95
CORYELL,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,4508,28.44
CORYELL,Commissioner of the General Land Office,,LIB,Matt Pina,False,572,3.61
CORYELL,Commissioner of the General Land Office,,,Total,,15851,
CORYELL,Commissioner of Agriculture,,REP,Sid Miller,True,10429,65.91
CORYELL,Commissioner of Agriculture,,DEM,Kim Olson,False,4947,31.26
CORYELL,Commissioner of Agriculture,,LIB,Richard Carpenter,False,447,2.83
CORYELL,Commissioner of Agriculture,,,Total,,15823,
CORYELL,Railroad Commissioner,,REP,Christi Craddick,True,10728,68.05
CORYELL,Railroad Commissioner,,DEM,Roman McAllen,False,4544,28.83
CORYELL,Railroad Commissioner,,LIB,Mike Wright,False,492,3.12
CORYELL,Railroad Commissioner,,,Total,,15764,
CORYELL,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,10816,68.80
CORYELL,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,4905,31.20
CORYELL,"Justice, Supreme Court, Place 2",,,Total,,15721,
CORYELL,"Justice, Supreme Court, Place 4",,REP,John Devine,True,10898,69.45
CORYELL,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,4793,30.55
CORYELL,"Justice, Supreme Court, Place 4",,,Total,,15691,
CORYELL,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,10838,69.05
CORYELL,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,4857,30.95
CORYELL,"Justice, Supreme Court, Place 6",,,Total,,15695,
CORYELL,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,10603,67.29
CORYELL,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,4731,30.02
CORYELL,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,423,2.68
CORYELL,"Presiding Judge, Court of Criminal Appeals",,,Total,,15757,
CORYELL,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,10902,69.59
CORYELL,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,4763,30.41
CORYELL,Judge Court of Criminal Appeals,7,,Total,,15665,
CORYELL,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,11319,82.49
CORYELL,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,2402,17.51
CORYELL,Judge Court of Criminal Appeals,8,,Total,,13721,
CORYELL,State Representative,59,REP,J.D. Sheffield,True,12292,100.00
CORYELL,State Representative,59,,Total,,12292,
CORYELL,"Chief Justice, 10th Court of Appeals District",,REP,Tom Gray,True,12217,100.00
CORYELL,"Chief Justice, 10th Court of Appeals District",,,Total,,12217,
CORYELL,District Judge,440th Judicial District,REP,Grant Kinsey,True,12292,100.00
CORYELL,District Judge,440th Judicial District,,Total,,12292,
COTTLE,U. S. Senator,,REP,Ted Cruz,True,458,82.23
COTTLE,U. S. Senator,,DEM,Beto O'Rourke,False,97,17.41
COTTLE,U. S. Senator,,LIB,Neal M. Dikeman,False,2,0.36
COTTLE,U. S. Senator,,,Total,,557,
COTTLE,U. S. Representative,13,REP,Mac Thornberry,True,460,82.88
COTTLE,U. S. Representative,13,DEM,Greg Sagan,False,87,15.68
COTTLE,U. S. Representative,13,LIB,Calvin DeWeese,False,8,1.44
COTTLE,U. S. Representative,13,,Total,,555,
COTTLE,Governor,,REP,Greg Abbott,True,468,83.72
COTTLE,Governor,,DEM,Lupe Valdez,False,88,15.74
COTTLE,Governor,,LIB,Mark Jay Tippetts,False,3,0.54
COTTLE,Governor,,,Total,,559,
COTTLE,Lieutenant Governor,,REP,Dan Patrick,True,434,79.20
COTTLE,Lieutenant Governor,,DEM,Mike Collier,False,104,18.98
COTTLE,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,10,1.82
COTTLE,Lieutenant Governor,,,Total,,548,
COTTLE,Attorney General,,REP,Ken Paxton,True,419,80.58
COTTLE,Attorney General,,DEM,Justin Nelson,False,92,17.69
COTTLE,Attorney General,,LIB,Michael Ray Harris,False,9,1.73
COTTLE,Attorney General,,,Total,,520,
COTTLE,Comptroller of Public Accounts,,REP,Glenn Hegar,True,443,82.80
COTTLE,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,82,15.33
COTTLE,Comptroller of Public Accounts,,LIB,Ben Sanders,False,10,1.87
COTTLE,Comptroller of Public Accounts,,,Total,,535,
COTTLE,Commissioner of the General Land Office,,REP,George P. Bush,True,438,80.07
COTTLE,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,89,16.27
COTTLE,Commissioner of the General Land Office,,LIB,Matt Pina,False,20,3.66
COTTLE,Commissioner of the General Land Office,,,Total,,547,
COTTLE,Commissioner of Agriculture,,REP,Sid Miller,True,449,82.39
COTTLE,Commissioner of Agriculture,,DEM,Kim Olson,False,89,16.33
COTTLE,Commissioner of Agriculture,,LIB,Richard Carpenter,False,7,1.28
COTTLE,Commissioner of Agriculture,,,Total,,545,
COTTLE,Railroad Commissioner,,REP,Christi Craddick,True,456,83.82
COTTLE,Railroad Commissioner,,DEM,Roman McAllen,False,80,14.71
COTTLE,Railroad Commissioner,,LIB,Mike Wright,False,8,1.47
COTTLE,Railroad Commissioner,,,Total,,544,
COTTLE,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,445,82.56
COTTLE,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,94,17.44
COTTLE,"Justice, Supreme Court, Place 2",,,Total,,539,
COTTLE,"Justice, Supreme Court, Place 4",,REP,John Devine,True,445,82.71
COTTLE,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,93,17.29
COTTLE,"Justice, Supreme Court, Place 4",,,Total,,538,
COTTLE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,449,83.30
COTTLE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,90,16.70
COTTLE,"Justice, Supreme Court, Place 6",,,Total,,539,
COTTLE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,446,82.44
COTTLE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,88,16.27
COTTLE,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,7,1.29
COTTLE,"Presiding Judge, Court of Criminal Appeals",,,Total,,541,
COTTLE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,422,82.91
COTTLE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,87,17.09
COTTLE,Judge Court of Criminal Appeals,7,,Total,,509,
COTTLE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,453,90.60
COTTLE,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,47,9.40
COTTLE,Judge Court of Criminal Appeals,8,,Total,,500,
COTTLE,State Representative,68,REP,Drew Springer,True,483,100.00
COTTLE,State Representative,68,,Total,,483,
COTTLE,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,459,100.00
COTTLE,"Justice, 7th Court of Appeals District, Place 2",,,Total,,459,
COTTLE,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,462,100.00
COTTLE,"Justice, 7th Court of Appeals District, Place 3",,,Total,,462,
CRANE,U. S. Senator,,REP,Ted Cruz,True,836,79.24
CRANE,U. S. Senator,,DEM,Beto O'Rourke,False,213,20.19
CRANE,U. S. Senator,,LIB,Neal M. Dikeman,False,6,0.57
CRANE,U. S. Senator,,,Total,,1055,
CRANE,U. S. Representative,23,REP,Will Hurd,True,787,75.31
CRANE,U. S. Representative,23,DEM,Gina Ortiz Jones,False,234,22.39
CRANE,U. S. Representative,23,LIB,Ruben Corvalan,False,24,2.30
CRANE,U. S. Representative,23,,Total,,1045,
CRANE,Governor,,REP,Greg Abbott,True,842,80.42
CRANE,Governor,,DEM,Lupe Valdez,False,197,18.82
CRANE,Governor,,LIB,Mark Jay Tippetts,False,8,0.76
CRANE,Governor,,,Total,,1047,
CRANE,Lieutenant Governor,,REP,Dan Patrick,True,725,69.85
CRANE,Lieutenant Governor,,DEM,Mike Collier,False,291,28.03
CRANE,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,22,2.12
CRANE,Lieutenant Governor,,,Total,,1038,
CRANE,Attorney General,,REP,Ken Paxton,True,787,75.75
CRANE,Attorney General,,DEM,Justin Nelson,False,235,22.62
CRANE,Attorney General,,LIB,Michael Ray Harris,False,17,1.64
CRANE,Attorney General,,,Total,,1039,
CRANE,Comptroller of Public Accounts,,REP,Glenn Hegar,True,820,79.77
CRANE,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,188,18.29
CRANE,Comptroller of Public Accounts,,LIB,Ben Sanders,False,20,1.95
CRANE,Comptroller of Public Accounts,,,Total,,1028,
CRANE,Commissioner of the General Land Office,,REP,George P. Bush,True,788,76.28
CRANE,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,205,19.85
CRANE,Commissioner of the General Land Office,,LIB,Matt Pina,False,40,3.87
CRANE,Commissioner of the General Land Office,,,Total,,1033,
CRANE,Commissioner of Agriculture,,REP,Sid Miller,True,802,78.24
CRANE,Commissioner of Agriculture,,DEM,Kim Olson,False,204,19.90
CRANE,Commissioner of Agriculture,,LIB,Richard Carpenter,False,19,1.85
CRANE,Commissioner of Agriculture,,,Total,,1025,
CRANE,Railroad Commissioner,,REP,Christi Craddick,True,827,80.21
CRANE,Railroad Commissioner,,DEM,Roman McAllen,False,190,18.43
CRANE,Railroad Commissioner,,LIB,Mike Wright,False,14,1.36
CRANE,Railroad Commissioner,,,Total,,1031,
CRANE,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,814,79.73
CRANE,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,207,20.27
CRANE,"Justice, Supreme Court, Place 2",,,Total,,1021,
CRANE,"Justice, Supreme Court, Place 4",,REP,John Devine,True,813,79.71
CRANE,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,207,20.29
CRANE,"Justice, Supreme Court, Place 4",,,Total,,1020,
CRANE,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,817,80.02
CRANE,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,204,19.98
CRANE,"Justice, Supreme Court, Place 6",,,Total,,1021,
CRANE,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,794,78.00
CRANE,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,204,20.04
CRANE,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,20,1.96
CRANE,"Presiding Judge, Court of Criminal Appeals",,,Total,,1018,
CRANE,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,815,80.22
CRANE,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,201,19.78
CRANE,Judge Court of Criminal Appeals,7,,Total,,1016,
CRANE,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,836,91.17
CRANE,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,81,8.83
CRANE,Judge Court of Criminal Appeals,8,,Total,,917,
CRANE,State Representative,82,REP,Tom Craddick,True,856,82.23
CRANE,State Representative,82,DEM,Spencer Bounds,False,185,17.77
CRANE,State Representative,82,,Total,,1041,
CRANE,"Justice, 8th Court of Appeals District, Place 2",,DEM,Yvonne Rodriguez,True,340,100.00
CRANE,"Justice, 8th Court of Appeals District, Place 2",,,Total,,340,
CRANE,"Justice, 8th Court of Appeals District, Place 3",,DEM,Gina M. Palafox,True,333,100.00
CRANE,"Justice, 8th Court of Appeals District, Place 3",,,Total,,333,
CRANE,District Judge,109th Judicial District,REP,John L. Pool,False,849,100.00
CRANE,District Judge,109th Judicial District,,Total,,849,
CROCKETT,U. S. Senator,,REP,Ted Cruz,True,928,72.73
CROCKETT,U. S. Senator,,DEM,Beto O'Rourke,False,340,26.65
CROCKETT,U. S. Senator,,LIB,Neal M. Dikeman,False,8,0.63
CROCKETT,U. S. Senator,,,Total,,1276,
CROCKETT,U. S. Representative,23,REP,Will Hurd,True,904,71.80
CROCKETT,U. S. Representative,23,DEM,Gina Ortiz Jones,False,333,26.45
CROCKETT,U. S. Representative,23,LIB,Ruben Corvalan,False,22,1.75
CROCKETT,U. S. Representative,23,,Total,,1259,
CROCKETT,Governor,,REP,Greg Abbott,True,921,72.75
CROCKETT,Governor,,DEM,Lupe Valdez,False,333,26.30
CROCKETT,Governor,,LIB,Mark Jay Tippetts,False,12,0.95
CROCKETT,Governor,,,Total,,1266,
CROCKETT,Lieutenant Governor,,REP,Dan Patrick,True,797,65.49
CROCKETT,Lieutenant Governor,,DEM,Mike Collier,False,390,32.05
CROCKETT,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,30,2.47
CROCKETT,Lieutenant Governor,,,Total,,1217,
CROCKETT,Attorney General,,REP,Ken Paxton,True,842,69.70
CROCKETT,Attorney General,,DEM,Justin Nelson,False,341,28.23
CROCKETT,Attorney General,,LIB,Michael Ray Harris,False,25,2.07
CROCKETT,Attorney General,,,Total,,1208,
CROCKETT,Comptroller of Public Accounts,,REP,Glenn Hegar,True,819,69.17
CROCKETT,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,317,26.77
CROCKETT,Comptroller of Public Accounts,,LIB,Ben Sanders,False,48,4.05
CROCKETT,Comptroller of Public Accounts,,,Total,,1184,
CROCKETT,Commissioner of the General Land Office,,REP,George P. Bush,True,873,71.79
