county,precinct,office,district,party,candidate,votes,absentee,early,election
Tarrant,4053,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,613,19,460,134
Tarrant,4065,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1616,35,1285,296
Tarrant,4086,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1523,77,1276,170
Tarrant,4091,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1292,29,982,281
Tarrant,4113,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,161,8,121,32
Tarrant,4115,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,421,21,284,116
Tarrant,4116,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1082,43,882,157
Tarrant,4121,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1106,33,717,356
Tarrant,4125,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,198,12,109,77
Tarrant,4128,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1374,36,1033,305
Tarrant,4144,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,891,36,588,267
Tarrant,4178,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1328,88,1029,211
Tarrant,4202,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,645,16,407,222
Tarrant,4204,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1503,35,1129,339
Tarrant,4222,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,462,11,329,122
Tarrant,4232,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,971,19,701,251
Tarrant,4242,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,339,15,271,53
Tarrant,4243,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1102,36,784,282
Tarrant,4252,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,479,27,326,126
Tarrant,4259,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,697,23,546,128
Tarrant,4272,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,292,6,219,67
Tarrant,4276,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1080,21,777,282
Tarrant,4284,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,162,2,138,22
Tarrant,4285,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,285,8,204,73
Tarrant,4338,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1342,22,1053,267
Tarrant,4340,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1406,53,1086,267
Tarrant,4344,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,777,37,637,103
Tarrant,4369,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,2188,71,1674,443
Tarrant,4371,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1990,68,1695,227
Tarrant,4373,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,116,5,93,18
Tarrant,4375,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1876,56,1448,372
Tarrant,4395,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,404,5,329,70
Tarrant,4397,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,157,3,102,52
Tarrant,4400,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,132,2,77,53
Tarrant,4429,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1756,28,1291,437
Tarrant,4454,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1750,31,1326,393
Tarrant,4512,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,0,0,0,0
Tarrant,4531,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1507,56,1197,254
Tarrant,4532,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,770,34,611,125
Tarrant,4534,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1653,43,1258,352
Tarrant,4551,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1167,28,916,223
Tarrant,4563,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,0,0,0,0
Tarrant,4592,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,0,0,0,0
Tarrant,4638,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,714,8,543,163
Tarrant,4649,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1758,36,1421,301
Tarrant,4650,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1875,39,1406,430
Tarrant,4666,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,0,0,0,0
Tarrant,4687,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,62,1,24,37
Tarrant,4694,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1980,10,1457,513
Tarrant,4702,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,789,15,611,163
Tarrant,4703,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1194,18,876,300
Tarrant,4707,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,595,13,398,184
Tarrant,4724,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,666,15,570,81
Tarrant,4730,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1912,40,1511,361
Tarrant,4736,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1177,25,963,189
Tarrant,4737,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,794,13,603,178
Tarrant,4829,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1114,7,766,341
Tarrant,4830,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1053,25,865,163
Tarrant,4832,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,702,9,546,147
Tarrant,4833,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1205,32,979,194
Tarrant,4844,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,721,11,529,181
Tarrant,4849,Constable Precinct No. 4,No. 4,REP,Joe D. 'Jody' Johnson,1354,13,1011,330
Tarrant,1005,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,356,13,244,99
Tarrant,1008,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,130,2,88,40
Tarrant,1010,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,143,3,73,67
Tarrant,1011,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,368,11,197,160
Tarrant,1014,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,233,10,144,79
Tarrant,1015,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,483,9,330,144
Tarrant,1056,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,120,13,79,28
Tarrant,1062,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,12,0,9,3
Tarrant,1066,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,339,7,209,123
Tarrant,1074,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,263,7,134,122
Tarrant,1075,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,288,5,164,119
Tarrant,1076,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,574,32,451,91
Tarrant,1080,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,460,39,289,132
Tarrant,1083,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,461,16,272,173
Tarrant,1085,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,247,10,163,74
Tarrant,1088,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,456,9,267,180
Tarrant,1094,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,745,31,548,166
Tarrant,1098,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,614,18,394,202
Tarrant,1120,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,1321,111,927,283
Tarrant,1133,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,834,52,593,189
Tarrant,1165,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,115,7,86,22
Tarrant,1236,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,270,13,207,50
Tarrant,1237,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,313,14,186,113
Tarrant,1273,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,817,24,469,324
Tarrant,1351,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,1376,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,11,0,11,0
Tarrant,1412,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,1445,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,22,1,14,7
Tarrant,1472,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,307,16,232,59
Tarrant,1477,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,418,10,242,166
Tarrant,1479,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,103,4,62,37
Tarrant,1481,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,190,1,96,93
Tarrant,1482,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,263,6,155,102
Tarrant,1544,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,5,0,2,3
Tarrant,1550,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,17,0,15,2
Tarrant,1555,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,1594,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,1597,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,214,12,133,69
Tarrant,1608,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,480,10,360,110
Tarrant,1611,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,7,0,4,3
Tarrant,1617,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,19,0,12,7
Tarrant,1619,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,11,0,7,4
Tarrant,1652,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,86,0,49,37
Tarrant,1674,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,1676,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,119,6,88,25
Tarrant,1677,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,123,3,90,30
Tarrant,1684,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,232,15,167,50
Tarrant,4006,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,517,7,367,143
Tarrant,4016,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,784,38,624,122
Tarrant,4017,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,1039,33,638,368
Tarrant,4048,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,237,3,142,92
Tarrant,4050,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,540,17,354,169
Tarrant,4051,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,1,0,1,0
Tarrant,4057,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,377,31,233,113
Tarrant,4060,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,1350,25,1010,315
Tarrant,4067,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,496,19,293,184
Tarrant,4068,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,436,15,289,132
Tarrant,4073,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,182,17,128,37
Tarrant,4077,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,146,9,98,39
Tarrant,4087,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,201,4,142,55
Tarrant,4092,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,317,14,191,112
Tarrant,4093,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,616,19,399,198
Tarrant,4096,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,613,27,499,87
Tarrant,4097,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,460,20,241,199
Tarrant,4107,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,347,7,206,134
Tarrant,4110,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,418,12,288,118
Tarrant,4122,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,598,12,378,208
Tarrant,4123,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,603,12,379,212
Tarrant,4137,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,658,29,510,119
Tarrant,4138,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,296,7,167,122
Tarrant,4155,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,920,19,523,378
Tarrant,4179,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,525,13,355,157
Tarrant,4195,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,524,12,254,258
Tarrant,4201,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,405,19,221,165
Tarrant,4203,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,816,47,478,291
Tarrant,4231,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,508,14,297,197
Tarrant,4233,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,754,22,462,270
Tarrant,4253,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,404,7,294,103
Tarrant,4256,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,262,3,116,143
Tarrant,4288,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,77,3,46,28
Tarrant,4312,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,41,1,32,8
Tarrant,4350,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,765,37,600,128
Tarrant,4370,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4432,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,13,0,8,5
Tarrant,4456,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,502,21,376,105
Tarrant,4475,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,29,0,24,5
Tarrant,4478,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4487,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4492,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,481,15,363,103
Tarrant,4493,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,939,43,732,164
Tarrant,4494,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,75,0,52,23
Tarrant,4496,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,233,16,157,60
Tarrant,4497,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,882,42,548,292
Tarrant,4565,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,13,0,7,6
Tarrant,4568,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,21,1,13,7
Tarrant,4572,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,21,0,14,7
Tarrant,4587,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,88,6,55,27
Tarrant,4593,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,275,5,169,101
Tarrant,4595,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,24,0,11,13
Tarrant,4598,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4615,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4634,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,526,11,412,103
Tarrant,4640,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,362,5,271,86
Tarrant,4683,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4685,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,1,0,1,0
Tarrant,4686,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,0,0,0,0
Tarrant,4689,Constable Precinct No. 5,No. 5,DEM,Pedro 'Pete' Munoz,65,4,47,14
Tarrant,1009,Constable Precinct No. 6,No. 6,REP,Jon Siegel,736,25,557,154
Tarrant,1021,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1512,41,1279,192
Tarrant,1023,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1023,22,749,252
Tarrant,1071,Constable Precinct No. 6,No. 6,REP,Jon Siegel,575,29,365,181
Tarrant,1081,Constable Precinct No. 6,No. 6,REP,Jon Siegel,334,8,274,52
Tarrant,1095,Constable Precinct No. 6,No. 6,REP,Jon Siegel,449,19,374,56
Tarrant,1103,Constable Precinct No. 6,No. 6,REP,Jon Siegel,984,33,791,160
Tarrant,1108,Constable Precinct No. 6,No. 6,REP,Jon Siegel,737,17,591,129
Tarrant,1111,Constable Precinct No. 6,No. 6,REP,Jon Siegel,2244,32,1875,337
Tarrant,1117,Constable Precinct No. 6,No. 6,REP,Jon Siegel,878,20,694,164
Tarrant,1186,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1106,61,806,239
Tarrant,1206,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1381,34,1127,220
Tarrant,1207,Constable Precinct No. 6,No. 6,REP,Jon Siegel,922,47,702,173
Tarrant,1208,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1365,32,1143,190
Tarrant,1241,Constable Precinct No. 6,No. 6,REP,Jon Siegel,71,4,40,27
Tarrant,1271,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1496,44,1110,342
Tarrant,1294,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1496,31,1176,289
Tarrant,1296,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1249,72,907,270
Tarrant,1298,Constable Precinct No. 6,No. 6,REP,Jon Siegel,953,25,759,169
Tarrant,1337,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1488,60,1210,218
Tarrant,1339,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1169,41,908,220
Tarrant,1348,Constable Precinct No. 6,No. 6,REP,Jon Siegel,672,20,573,79
Tarrant,1377,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1414,54,1096,264
Tarrant,1408,Constable Precinct No. 6,No. 6,REP,Jon Siegel,105,5,65,35
Tarrant,1423,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1665,65,1410,190
Tarrant,1424,Constable Precinct No. 6,No. 6,REP,Jon Siegel,4,0,4,0
Tarrant,1434,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,1455,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,1457,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,1501,Constable Precinct No. 6,No. 6,REP,Jon Siegel,182,1,127,54
Tarrant,1627,Constable Precinct No. 6,No. 6,REP,Jon Siegel,174,4,133,37
Tarrant,1633,Constable Precinct No. 6,No. 6,REP,Jon Siegel,7,0,3,4
Tarrant,1704,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1193,34,904,255
Tarrant,1710,Constable Precinct No. 6,No. 6,REP,Jon Siegel,725,15,534,176
Tarrant,1717,Constable Precinct No. 6,No. 6,REP,Jon Siegel,999,13,769,217
Tarrant,1719,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1562,39,1299,224
Tarrant,1723,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1080,11,859,210
Tarrant,1747,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,1834,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1246,28,1027,191
Tarrant,1837,Constable Precinct No. 6,No. 6,REP,Jon Siegel,779,14,556,209
Tarrant,4069,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1196,57,955,184
Tarrant,4070,Constable Precinct No. 6,No. 6,REP,Jon Siegel,889,44,678,167
Tarrant,4118,Constable Precinct No. 6,No. 6,REP,Jon Siegel,480,19,362,99
Tarrant,4129,Constable Precinct No. 6,No. 6,REP,Jon Siegel,639,20,523,96
Tarrant,4130,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1490,67,1239,184
Tarrant,4135,Constable Precinct No. 6,No. 6,REP,Jon Siegel,497,18,333,146
Tarrant,4136,Constable Precinct No. 6,No. 6,REP,Jon Siegel,964,17,659,288
Tarrant,4163,Constable Precinct No. 6,No. 6,REP,Jon Siegel,668,17,534,117
Tarrant,4182,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1561,79,1233,249
Tarrant,4230,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1823,60,1476,287
Tarrant,4342,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1185,56,948,181
Tarrant,4343,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1358,39,1127,192
Tarrant,4480,Constable Precinct No. 6,No. 6,REP,Jon Siegel,744,24,614,106
Tarrant,4498,Constable Precinct No. 6,No. 6,REP,Jon Siegel,322,5,268,49
Tarrant,4629,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,4630,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,4713,Constable Precinct No. 6,No. 6,REP,Jon Siegel,1883,35,1417,431
Tarrant,4820,Constable Precinct No. 6,No. 6,REP,Jon Siegel,0,0,0,0
Tarrant,1024,Constable Precinct No. 7,No. 7,REP,John Kiefer,576,22,464,90
Tarrant,1034,Constable Precinct No. 7,No. 7,REP,John Kiefer,1865,56,1478,331
Tarrant,1352,Constable Precinct No. 7,No. 7,REP,John Kiefer,322,13,254,55
Tarrant,1394,Constable Precinct No. 7,No. 7,REP,John Kiefer,0,0,0,0
Tarrant,1418,Constable Precinct No. 7,No. 7,REP,John Kiefer,0,0,0,0
Tarrant,1431,Constable Precinct No. 7,No. 7,REP,John Kiefer,1118,30,869,219
Tarrant,1504,Constable Precinct No. 7,No. 7,REP,John Kiefer,1157,44,896,217
Tarrant,1791,Constable Precinct No. 7,No. 7,REP,John Kiefer,0,0,0,0
Tarrant,1848,Constable Precinct No. 7,No. 7,REP,John Kiefer,983,37,689,257
Tarrant,2002,Constable Precinct No. 7,No. 7,REP,John Kiefer,0,0,0,0
Tarrant,2007,Constable Precinct No. 7,No. 7,REP,John Kiefer,947,41,761,145
Tarrant,2027,Constable Precinct No. 7,No. 7,REP,John Kiefer,132,1,97,34
Tarrant,2028,Constable Precinct No. 7,No. 7,REP,John Kiefer,569,25,449,95
Tarrant,2029,Constable Precinct No. 7,No. 7,REP,John Kiefer,1001,15,841,145
Tarrant,2030,Constable Precinct No. 7,No. 7,REP,John Kiefer,554,6,391,157
Tarrant,2031,Constable Precinct No. 7,No. 7,REP,John Kiefer,687,6,475,206
Tarrant,2033,Constable Precinct No. 7,No. 7,REP,John Kiefer,833,16,666,151
Tarrant,2100,Constable Precinct No. 7,No. 7,REP,John Kiefer,139,4,109,26
Tarrant,2134,Constable Precinct No. 7,No. 7,REP,John Kiefer,241,2,200,39
Tarrant,2143,Constable Precinct No. 7,No. 7,REP,John Kiefer,189,4,140,45
Tarrant,2145,Constable Precinct No. 7,No. 7,REP,John Kiefer,314,8,214,92
Tarrant,2169,Constable Precinct No. 7,No. 7,REP,John Kiefer,91,0,57,34
Tarrant,2180,Constable Precinct No. 7,No. 7,REP,John Kiefer,259,4,186,69
Tarrant,2210,Constable Precinct No. 7,No. 7,REP,John Kiefer,265,3,185,77
Tarrant,2221,Constable Precinct No. 7,No. 7,REP,John Kiefer,599,17,472,110
Tarrant,2225,Constable Precinct No. 7,No. 7,REP,John Kiefer,211,1,132,78
Tarrant,2226,Constable Precinct No. 7,No. 7,REP,John Kiefer,397,6,315,76
Tarrant,2235,Constable Precinct No. 7,No. 7,REP,John Kiefer,587,13,433,141
Tarrant,2258,Constable Precinct No. 7,No. 7,REP,John Kiefer,349,9,246,94
Tarrant,2262,Constable Precinct No. 7,No. 7,REP,John Kiefer,544,11,465,68
Tarrant,2263,Constable Precinct No. 7,No. 7,REP,John Kiefer,415,11,280,124
Tarrant,2267,Constable Precinct No. 7,No. 7,REP,John Kiefer,404,10,272,122
Tarrant,2268,Constable Precinct No. 7,No. 7,REP,John Kiefer,353,7,287,59
Tarrant,2269,Constable Precinct No. 7,No. 7,REP,John Kiefer,120,7,93,20
Tarrant,2275,Constable Precinct No. 7,No. 7,REP,John Kiefer,266,7,213,46
Tarrant,2299,Constable Precinct No. 7,No. 7,REP,John Kiefer,434,6,350,78
Tarrant,2302,Constable Precinct No. 7,No. 7,REP,John Kiefer,233,4,162,67
Tarrant,2304,Constable Precinct No. 7,No. 7,REP,John Kiefer,982,33,822,127
Tarrant,2305,Constable Precinct No. 7,No. 7,REP,John Kiefer,685,7,539,139
Tarrant,2307,Constable Precinct No. 7,No. 7,REP,John Kiefer,1426,56,1182,188
Tarrant,2308,Constable Precinct No. 7,No. 7,REP,John Kiefer,1355,43,1078,234
Tarrant,2309,Constable Precinct No. 7,No. 7,REP,John Kiefer,311,2,226,83
Tarrant,2320,Constable Precinct No. 7,No. 7,REP,John Kiefer,391,9,311,71
Tarrant,2341,Constable Precinct No. 7,No. 7,REP,John Kiefer,74,1,45,28
Tarrant,2349,Constable Precinct No. 7,No. 7,REP,John Kiefer,433,11,316,106
Tarrant,2353,Constable Precinct No. 7,No. 7,REP,John Kiefer,283,4,219,60
Tarrant,2354,Constable Precinct No. 7,No. 7,REP,John Kiefer,362,13,266,83
