county,precinct,office,district,party,candidate,votes,election_day,ev_in-person,ev_mail,prov/ev/ed
Dallas,2508-01,Ballots Cast,,,,1346,,,,
Dallas,2508-03,Ballots Cast,,,,456,,,,
Dallas,2508-04,Ballots Cast,,,,465,,,,
Dallas,2508-05,Ballots Cast,,,,3,,,,
Dallas,2509-01,Ballots Cast,,,,2185,,,,
Dallas,2510-01,Ballots Cast,,,,1287,,,,
Dallas,2511-01,Ballots Cast,,,,1503,,,,
Dallas,2512-01,Ballots Cast,,,,1021,,,,
Dallas,2513-01,Ballots Cast,,,,1878,,,,
Dallas,2514-01,Ballots Cast,,,,1987,,,,
Dallas,2515-01,Ballots Cast,,,,561,,,,
Dallas,2517-01,Ballots Cast,,,,1579,,,,
Dallas,2518-01,Ballots Cast,,,,1373,,,,
Dallas,2519-01,Ballots Cast,,,,1401,,,,
Dallas,2520-01,Ballots Cast,,,,2061,,,,
Dallas,2520-02,Ballots Cast,,,,162,,,,
Dallas,2521-01,Ballots Cast,,,,1087,,,,
Dallas,2521-02,Ballots Cast,,,,482,,,,
Dallas,2523-01,Ballots Cast,,,,647,,,,
Dallas,2523-02,Ballots Cast,,,,377,,,,
Dallas,2601-01,Ballots Cast,,,,702,,,,
Dallas,2601-02,Ballots Cast,,,,510,,,,
Dallas,2602-01,Ballots Cast,,,,2014,,,,
Dallas,2603-01,Ballots Cast,,,,874,,,,
Dallas,2603-02,Ballots Cast,,,,955,,,,
Dallas,2603-03,Ballots Cast,,,,286,,,,
Dallas,2604-01,Ballots Cast,,,,2010,,,,
Dallas,2605-01,Ballots Cast,,,,2224,,,,
Dallas,2605-03,Ballots Cast,,,,5,,,,
Dallas,2606-01,Ballots Cast,,,,657,,,,
Dallas,2606-02,Ballots Cast,,,,804,,,,
Dallas,2607-01,Ballots Cast,,,,2,,,,
Dallas,2608-01,Ballots Cast,,,,2285,,,,
Dallas,2608-02,Ballots Cast,,,,31,,,,
Dallas,2609-01,Ballots Cast,,,,6,,,,
Dallas,2611-01,Ballots Cast,,,,446,,,,
Dallas,2611-02,Ballots Cast,,,,89,,,,
Dallas,2611-03,Ballots Cast,,,,538,,,,
Dallas,2612-01,Ballots Cast,,,,175,,,,
Dallas,2613-01,Ballots Cast,,,,2785,,,,
Dallas,2613-02,Ballots Cast,,,,15,,,,
Dallas,2614-01,Ballots Cast,,,,178,,,,
Dallas,2801-01,Ballots Cast,,,,2542,,,,
Dallas,2802-01,Ballots Cast,,,,3515,,,,
Dallas,2803-01,Ballots Cast,,,,1022,,,,
Dallas,2804-01,Ballots Cast,,,,1903,,,,
Dallas,2804-03,Ballots Cast,,,,8,,,,
Dallas,2804-04,Ballots Cast,,,,15,,,,
Dallas,2805-01,Ballots Cast,,,,2520,,,,
Dallas,2805-02,Ballots Cast,,,,525,,,,
Dallas,2806-01,Ballots Cast,,,,2000,,,,
Dallas,2807-01,Ballots Cast,,,,1776,,,,
Dallas,2807-02,Ballots Cast,,,,20,,,,
Dallas,2807-04,Ballots Cast,,,,75,,,,
Dallas,2808-01,Ballots Cast,,,,2572,,,,
Dallas,2809-01,Ballots Cast,,,,2003,,,,
Dallas,2810-01,Ballots Cast,,,,19,,,,
Dallas,2900-01,Ballots Cast,,,,2358,,,,
Dallas,2901-01,Ballots Cast,,,,1077,,,,
Dallas,2902-01,Ballots Cast,,,,1049,,,,
Dallas,2902-02,Ballots Cast,,,,26,,,,
Dallas,2903-01,Ballots Cast,,,,2052,,,,
Dallas,2904-01,Ballots Cast,,,,13,,,,
Dallas,2905-01,Ballots Cast,,,,403,,,,
Dallas,2910-01,Ballots Cast,,,,31,,,,
Dallas,2911-01,Ballots Cast,,,,185,,,,
Dallas,2913-01,Ballots Cast,,,,4,,,,
Dallas,3000-01,Ballots Cast,,,,2837,,,,
Dallas,3001-01,Ballots Cast,,,,150,,,,
Dallas,3001-02,Ballots Cast,,,,59,,,,
Dallas,3001-03,Ballots Cast,,,,29,,,,
Dallas,3002-01,Ballots Cast,,,,515,,,,
Dallas,3003-01,Ballots Cast,,,,1098,,,,
Dallas,3004-01,Ballots Cast,,,,1343,,,,
Dallas,3005-01,Ballots Cast,,,,601,,,,
Dallas,3006-01,Ballots Cast,,,,1919,,,,
Dallas,3006-02,Ballots Cast,,,,635,,,,
Dallas,3007-01,Ballots Cast,,,,665,,,,
Dallas,3007-02,Ballots Cast,,,,306,,,,
Dallas,3007-03,Ballots Cast,,,,193,,,,
Dallas,3008-01,Ballots Cast,,,,1,,,,
Dallas,3008-02,Ballots Cast,,,,497,,,,
Dallas,3008-03,Ballots Cast,,,,117,,,,
Dallas,3010-01,Ballots Cast,,,,303,,,,
Dallas,3011-01,Ballots Cast,,,,853,,,,
Dallas,3012-01,Ballots Cast,,,,14,,,,
Dallas,3012-02,Ballots Cast,,,,75,,,,
Dallas,3012-03,Ballots Cast,,,,2,,,,
Dallas,3013-01,Ballots Cast,,,,50,,,,
Dallas,3013-02,Ballots Cast,,,,340,,,,
Dallas,3014-01,Ballots Cast,,,,758,,,,
Dallas,3014-02,Ballots Cast,,,,748,,,,
Dallas,3015-01,Ballots Cast,,,,136,,,,
Dallas,3015-02,Ballots Cast,,,,1,,,,
Dallas,3016-01,Ballots Cast,,,,632,,,,
Dallas,3016-02,Ballots Cast,,,,318,,,,
Dallas,3016-03,Ballots Cast,,,,63,,,,
Dallas,3017-01,Ballots Cast,,,,307,,,,
Dallas,3018-01,Ballots Cast,,,,770,,,,
Dallas,3019-01,Ballots Cast,,,,273,,,,
Dallas,3020-01,Ballots Cast,,,,142,,,,
Dallas,3021-01,Ballots Cast,,,,376,,,,
Dallas,3022-01,Ballots Cast,,,,688,,,,
Dallas,3023-01,Ballots Cast,,,,500,,,,
Dallas,3024-01,Ballots Cast,,,,573,,,,
Dallas,3025-01,Ballots Cast,,,,62,,,,
Dallas,3026-01,Ballots Cast,,,,321,,,,
Dallas,3027-01,Ballots Cast,,,,559,,,,
Dallas,3028-01,Ballots Cast,,,,444,,,,
Dallas,3029-01,Ballots Cast,,,,404,,,,
Dallas,3030-01,Ballots Cast,,,,1,,,,
Dallas,3031-01,Ballots Cast,,,,404,,,,
Dallas,3032-01,Ballots Cast,,,,718,,,,
Dallas,3033-01,Ballots Cast,,,,176,,,,
Dallas,3034-01,Ballots Cast,,,,692,,,,
Dallas,3035-01,Ballots Cast,,,,614,,,,
Dallas,3036-01,Ballots Cast,,,,5,,,,
Dallas,3037-01,Ballots Cast,,,,186,,,,
Dallas,3038-01,Ballots Cast,,,,463,,,,
Dallas,3039-01,Ballots Cast,,,,962,,,,
Dallas,3040-01,Ballots Cast,,,,485,,,,
Dallas,3041-01,Ballots Cast,,,,75,,,,
Dallas,3042-01,Ballots Cast,,,,558,,,,
Dallas,3043-01,Ballots Cast,,,,796,,,,
Dallas,3044-01,Ballots Cast,,,,1073,,,,
Dallas,3045-01,Ballots Cast,,,,350,,,,
Dallas,3046-01,Ballots Cast,,,,1317,,,,
Dallas,3047-01,Ballots Cast,,,,769,,,,
Dallas,3048-01,Ballots Cast,,,,1051,,,,
Dallas,3049-01,Ballots Cast,,,,901,,,,
Dallas,3050-01,Ballots Cast,,,,797,,,,
Dallas,3051-01,Ballots Cast,,,,346,,,,
Dallas,3052-01,Ballots Cast,,,,888,,,,
Dallas,3053-01,Ballots Cast,,,,1085,,,,
Dallas,3053-02,Ballots Cast,,,,1,,,,
Dallas,3053-03,Ballots Cast,,,,105,,,,
Dallas,3054-01,Ballots Cast,,,,1604,,,,
Dallas,3055-01,Ballots Cast,,,,1480,,,,
Dallas,3056-01,Ballots Cast,,,,1487,,,,
Dallas,3057-01,Ballots Cast,,,,1117,,,,
Dallas,3057-02,Ballots Cast,,,,244,,,,
Dallas,3058-01,Ballots Cast,,,,1080,,,,
Dallas,3059-01,Ballots Cast,,,,636,,,,
Dallas,3060-01,Ballots Cast,,,,694,,,,
Dallas,3061-01,Ballots Cast,,,,615,,,,
Dallas,3062-01,Ballots Cast,,,,1145,,,,
Dallas,3063-01,Ballots Cast,,,,1429,,,,
Dallas,3063-03,Ballots Cast,,,,306,,,,
Dallas,3064-01,Ballots Cast,,,,1448,,,,
Dallas,3065-01,Ballots Cast,,,,1038,,,,
Dallas,3066-01,Ballots Cast,,,,878,,,,
Dallas,3067-01,Ballots Cast,,,,304,,,,
Dallas,3067-02,Ballots Cast,,,,353,,,,
Dallas,3067-03,Ballots Cast,,,,140,,,,
Dallas,3067-04,Ballots Cast,,,,96,,,,
Dallas,3068-01,Ballots Cast,,,,2012,,,,
Dallas,3068-02,Ballots Cast,,,,3,,,,
Dallas,3068-06,Ballots Cast,,,,4,,,,
Dallas,3068-07,Ballots Cast,,,,1,,,,
Dallas,3069-01,Ballots Cast,,,,892,,,,
Dallas,3070-01,Ballots Cast,,,,1404,,,,
Dallas,3071-01,Ballots Cast,,,,1173,,,,
Dallas,3072-01,Ballots Cast,,,,8,,,,
Dallas,3072-04,Ballots Cast,,,,12,,,,
Dallas,3073-01,Ballots Cast,,,,102,,,,
Dallas,3074-01,Ballots Cast,,,,401,,,,
Dallas,3075-01,Ballots Cast,,,,61,,,,
Dallas,3075-02,Ballots Cast,,,,7,,,,
Dallas,3075-04,Ballots Cast,,,,34,,,,
Dallas,3077-01,Ballots Cast,,,,1951,,,,
Dallas,3078-01,Ballots Cast,,,,1196,,,,
Dallas,3078-02,Ballots Cast,,,,416,,,,
Dallas,3079-01,Ballots Cast,,,,97,,,,
Dallas,3079-02,Ballots Cast,,,,175,,,,
Dallas,3079-04,Ballots Cast,,,,7,,,,
Dallas,3080-01,Ballots Cast,,,,739,,,,
Dallas,3081-01,Ballots Cast,,,,1099,,,,
Dallas,3082-01,Ballots Cast,,,,989,,,,
Dallas,3082-02,Ballots Cast,,,,16,,,,
Dallas,3082-03,Ballots Cast,,,,66,,,,
Dallas,3082-05,Ballots Cast,,,,4,,,,
Dallas,3083-01,Ballots Cast,,,,768,,,,
Dallas,3083-02,Ballots Cast,,,,16,,,,
Dallas,3084-01,Ballots Cast,,,,1040,,,,
Dallas,3085-01,Ballots Cast,,,,155,,,,
Dallas,3085-02,Ballots Cast,,,,25,,,,
Dallas,3086-01,Ballots Cast,,,,1713,,,,
Dallas,3086-02,Ballots Cast,,,,703,,,,
Dallas,3088-01,Ballots Cast,,,,41,,,,
Dallas,3089-01,Ballots Cast,,,,96,,,,
Dallas,3090-01,Ballots Cast,,,,744,,,,
Dallas,3092-01,Ballots Cast,,,,736,,,,
Dallas,3092-02,Ballots Cast,,,,1,,,,
Dallas,3093-01,Ballots Cast,,,,6,,,,
Dallas,3095-01,Ballots Cast,,,,1225,,,,
Dallas,3095-02,Ballots Cast,,,,437,,,,
Dallas,3095-03,Ballots Cast,,,,186,,,,
Dallas,3096-01,Ballots Cast,,,,1371,,,,
Dallas,3096-02,Ballots Cast,,,,13,,,,
Dallas,3096-03,Ballots Cast,,,,146,,,,
Dallas,3096-04,Ballots Cast,,,,23,,,,
Dallas,3096-05,Ballots Cast,,,,163,,,,
Dallas,3097-01,Ballots Cast,,,,88,,,,
Dallas,3098-01,Ballots Cast,,,,115,,,,
Dallas,3099-01,Ballots Cast,,,,147,,,,
Dallas,30T4-01,Ballots Cast,,,,4,,,,
Dallas,3100-01,Ballots Cast,,,,1517,,,,
Dallas,3100-02,Ballots Cast,,,,11,,,,
Dallas,3100-03,Ballots Cast,,,,7,,,,
Dallas,3101-01,Ballots Cast,,,,559,,,,
Dallas,3101-02,Ballots Cast,,,,183,,,,
Dallas,3101-03,Ballots Cast,,,,219,,,,
Dallas,3101-05,Ballots Cast,,,,3,,,,
Dallas,3101-07,Ballots Cast,,,,42,,,,
Dallas,3102-01,Ballots Cast,,,,1719,,,,
Dallas,3103-01,Ballots Cast,,,,1490,,,,
Dallas,3103-02,Ballots Cast,,,,573,,,,
Dallas,3104-01,Ballots Cast,,,,1760,,,,
Dallas,3105-01,Ballots Cast,,,,1632,,,,
Dallas,3105-02,Ballots Cast,,,,72,,,,
Dallas,3106-01,Ballots Cast,,,,2283,,,,
Dallas,3107-01,Ballots Cast,,,,1690,,,,
Dallas,3108-01,Ballots Cast,,,,1752,,,,
Dallas,3109-01,Ballots Cast,,,,2822,,,,
Dallas,3110-01,Ballots Cast,,,,2054,,,,
Dallas,3111-01,Ballots Cast,,,,3,,,,
Dallas,3112-01,Ballots Cast,,,,40,,,,
Dallas,3113-01,Ballots Cast,,,,2,,,,
Dallas,3115-01,Ballots Cast,,,,1408,,,,
Dallas,3115-02,Ballots Cast,,,,85,,,,
Dallas,3116-01,Ballots Cast,,,,2,,,,
Dallas,3117-02,Ballots Cast,,,,13,,,,
Dallas,3200-01,Ballots Cast,,,,1503,,,,
Dallas,3200-02,Ballots Cast,,,,52,,,,
Dallas,3201-01,Ballots Cast,,,,860,,,,
Dallas,3201-02,Ballots Cast,,,,216,,,,
Dallas,3202-01,Ballots Cast,,,,1453,,,,
Dallas,3202-02,Ballots Cast,,,,20,,,,
Dallas,3203-01,Ballots Cast,,,,1074,,,,
Dallas,3203-02,Ballots Cast,,,,209,,,,
Dallas,3204-01,Ballots Cast,,,,1267,,,,
Dallas,3204-02,Ballots Cast,,,,220,,,,
Dallas,3205-01,Ballots Cast,,,,1063,,,,
Dallas,3206-01,Ballots Cast,,,,1622,,,,
Dallas,3207-01,Ballots Cast,,,,1336,,,,
Dallas,3207-02,Ballots Cast,,,,245,,,,
Dallas,3208-01,Ballots Cast,,,,867,,,,
Dallas,3208-02,Ballots Cast,,,,129,,,,
Dallas,3209-01,Ballots Cast,,,,120,,,,
Dallas,3210-01,Ballots Cast,,,,1272,,,,
Dallas,3211-01,Ballots Cast,,,,696,,,,
Dallas,3304-01,Ballots Cast,,,,1360,,,,
Dallas,3304-03,Ballots Cast,,,,450,,,,
Dallas,3305-01,Ballots Cast,,,,2569,,,,
Dallas,3306-01,Ballots Cast,,,,685,,,,
Dallas,3306-02,Ballots Cast,,,,176,,,,
Dallas,3307-01,Ballots Cast,,,,1038,,,,
Dallas,3308-01,Ballots Cast,,,,1106,,,,
Dallas,3309-01,Ballots Cast,,,,1248,,,,
Dallas,3310-01,Ballots Cast,,,,1586,,,,
Dallas,3310-02,Ballots Cast,,,,8,,,,
Dallas,3311-01,Ballots Cast,,,,1333,,,,
Dallas,3312-01,Ballots Cast,,,,1951,,,,
Dallas,3313-01,Ballots Cast,,,,2067,,,,
Dallas,3314-01,Ballots Cast,,,,1083,,,,
Dallas,3314-02,Ballots Cast,,,,1146,,,,
Dallas,3315-01,Ballots Cast,,,,382,,,,
Dallas,3315-02,Ballots Cast,,,,364,,,,
Dallas,3316-01,Ballots Cast,,,,734,,,,
Dallas,3316-02,Ballots Cast,,,,1000,,,,
Dallas,3317-01,Ballots Cast,,,,1801,,,,
Dallas,3317-02,Ballots Cast,,,,83,,,,
Dallas,3318-01,Ballots Cast,,,,1014,,,,
Dallas,3319-01,Ballots Cast,,,,84,,,,
Dallas,3325-01,Ballots Cast,,,,1189,,,,
Dallas,3325-02,Ballots Cast,,,,15,,,,
Dallas,3327-01,Ballots Cast,,,,2,,,,
Dallas,3328-01,Ballots Cast,,,,22,,,,
Dallas,3500-02,Ballots Cast,,,,1,,,,
Dallas,3500-03,Ballots Cast,,,,3133,,,,
Dallas,3501-03,Ballots Cast,,,,9,,,,
Dallas,3503-01,Ballots Cast,,,,956,,,,
Dallas,3504-01,Ballots Cast,,,,911,,,,
Dallas,3600-01,Ballots Cast,,,,1045,,,,
Dallas,3600-02,Ballots Cast,,,,516,,,,
Dallas,3600-03,Ballots Cast,,,,51,,,,
Dallas,3600-04,Ballots Cast,,,,5,,,,
Dallas,3600-05,Ballots Cast,,,,53,,,,
Dallas,3601-01,Ballots Cast,,,,1536,,,,
Dallas,3601-02,Ballots Cast,,,,22,,,,
Dallas,3602-01,Ballots Cast,,,,526,,,,
Dallas,3603-01,Ballots Cast,,,,179,,,,
Dallas,3603-02,Ballots Cast,,,,18,,,,
Dallas,3604-01,Ballots Cast,,,,1820,,,,
Dallas,3605-01,Ballots Cast,,,,1417,,,,
Dallas,3606-01,Ballots Cast,,,,1434,,,,
Dallas,3606-02,Ballots Cast,,,,23,,,,
Dallas,3607-01,Ballots Cast,,,,2845,,,,
Dallas,3608-01,Ballots Cast,,,,2372,,,,
Dallas,3609-01,Ballots Cast,,,,1085,,,,
Dallas,3609-02,Ballots Cast,,,,1209,,,,
Dallas,3610-01,Ballots Cast,,,,136,,,,
Dallas,3610-02,Ballots Cast,,,,183,,,,
Dallas,3611-01,Ballots Cast,,,,756,,,,
Dallas,3612-01,Ballots Cast,,,,1728,,,,
Dallas,3612-02,Ballots Cast,,,,422,,,,
Dallas,3613-01,Ballots Cast,,,,404,,,,
Dallas,3614-01,Ballots Cast,,,,378,,,,
Dallas,3614-02,Ballots Cast,,,,188,,,,
Dallas,3615-01,Ballots Cast,,,,1657,,,,
Dallas,3616-01,Ballots Cast,,,,494,,,,
Dallas,3617-01,Ballots Cast,,,,1716,,,,
Dallas,3618-01,Ballots Cast,,,,648,,,,
Dallas,3618-02,Ballots Cast,,,,1,,,,
Dallas,3619-01,Ballots Cast,,,,114,,,,
Dallas,3620-01,Ballots Cast,,,,950,,,,
Dallas,3621-01,Ballots Cast,,,,407,,,,
Dallas,3701-03,Ballots Cast,,,,4,,,,
Dallas,3701-04,Ballots Cast,,,,3,,,,
Dallas,3702-01,Ballots Cast,,,,1,,,,
Dallas,3702-03,Ballots Cast,,,,226,,,,
Dallas,3702-04,Ballots Cast,,,,1,,,,
Dallas,3800-01,Ballots Cast,,,,70,,,,
Dallas,3800-02,Ballots Cast,,,,1337,,,,
Dallas,3800-03,Ballots Cast,,,,17,,,,
Dallas,3800-04,Ballots Cast,,,,1113,,,,
Dallas,3800-05,Ballots Cast,,,,476,,,,
Dallas,3801-01,Ballots Cast,,,,4,,,,
Dallas,3801-02,Ballots Cast,,,,256,,,,
Dallas,3802-01,Ballots Cast,,,,1151,,,,
Dallas,3802-02,Ballots Cast,,,,999,,,,
Dallas,3802-03,Ballots Cast,,,,72,,,,
Dallas,3803-01,Ballots Cast,,,,399,,,,
Dallas,3803-02,Ballots Cast,,,,1211,,,,
Dallas,3803-03,Ballots Cast,,,,287,,,,
Dallas,3803-04,Ballots Cast,,,,246,,,,
Dallas,3805-01,Ballots Cast,,,,1090,,,,
Dallas,3805-02,Ballots Cast,,,,1296,,,,
Dallas,3805-03,Ballots Cast,,,,676,,,,
Dallas,3805-04,Ballots Cast,,,,1,,,,
Dallas,3806-01,Ballots Cast,,,,601,,,,
Dallas,3806-02,Ballots Cast,,,,82,,,,
Dallas,3807-01,Ballots Cast,,,,383,,,,
Dallas,3807-02,Ballots Cast,,,,521,,,,
Dallas,3807-03,Ballots Cast,,,,118,,,,
Dallas,3807-04,Ballots Cast,,,,280,,,,
Dallas,3807-05,Ballots Cast,,,,125,,,,
Dallas,3807-06,Ballots Cast,,,,47,,,,
Dallas,3807-07,Ballots Cast,,,,131,,,,
Dallas,3808-01,Ballots Cast,,,,823,,,,
Dallas,3808-02,Ballots Cast,,,,105,,,,
Dallas,3808-03,Ballots Cast,,,,223,,,,
Dallas,3808-05,Ballots Cast,,,,128,,,,
Dallas,3808-06,Ballots Cast,,,,574,,,,
Dallas,3808-07,Ballots Cast,,,,752,,,,
Dallas,3808-08,Ballots Cast,,,,59,,,,
Dallas,3808-14,Ballots Cast,,,,198,,,,
Dallas,3809-01,Ballots Cast,,,,163,,,,
Dallas,3809-02,Ballots Cast,,,,50,,,,
Dallas,3809-03,Ballots Cast,,,,5,,,,
Dallas,3900-01,Ballots Cast,,,,2006,,,,
Dallas,3920-01,Ballots Cast,,,,85,,,,
Dallas,3920-02,Ballots Cast,,,,1141,,,,
Dallas,3920-03,Ballots Cast,,,,165,,,,
Dallas,3920-05,Ballots Cast,,,,2,,,,
Dallas,3920-06,Ballots Cast,,,,1,,,,
Dallas,3920-07,Ballots Cast,,,,7,,,,
Dallas,3921-01,Ballots Cast,,,,2351,,,,
Dallas,3921-02,Ballots Cast,,,,820,,,,
Dallas,3922-01,Ballots Cast,,,,50,,,,
Dallas,3940-01,Ballots Cast,,,,96,,,,
Dallas,3940-02,Ballots Cast,,,,1182,,,,
Dallas,3940-03,Ballots Cast,,,,42,,,,
Dallas,3940-08,Ballots Cast,,,,2,,,,
Dallas,3940-10,Ballots Cast,,,,22,,,,
Dallas,3940-11,Ballots Cast,,,,27,,,,
Dallas,3940-36,Ballots Cast,,,,6,,,,
Dallas,3950-01,Ballots Cast,,,,1291,,,,
Dallas,3950-02,Ballots Cast,,,,6,,,,
Dallas,3951-01,Ballots Cast,,,,2273,,,,
Dallas,3952-01,Ballots Cast,,,,188,,,,
Dallas,3960-01,Ballots Cast,,,,2413,,,,
Dallas,3960-02,Ballots Cast,,,,198,,,,
Dallas,3960-05,Ballots Cast,,,,9,,,,
Dallas,3961-01,Ballots Cast,,,,1970,,,,
Dallas,3962-01,Ballots Cast,,,,3740,,,,
Dallas,3963-01,Ballots Cast,,,,1661,,,,
Dallas,3963-03,Ballots Cast,,,,27,,,,
Dallas,3963-05,Ballots Cast,,,,4,,,,
Dallas,3963-07,Ballots Cast,,,,2,,,,
Dallas,3963-08,Ballots Cast,,,,1,,,,
Dallas,3964-01,Ballots Cast,,,,1590,,,,
Dallas,3965-01,Ballots Cast,,,,2347,,,,
Dallas,3966-01,Ballots Cast,,,,2550,,,,
Dallas,3967-01,Ballots Cast,,,,1057,,,,
Dallas,3968-01,Ballots Cast,,,,2793,,,,
Dallas,3969-01,Ballots Cast,,,,2125,,,,
Dallas,3970-02,Ballots Cast,,,,2528,,,,
Dallas,3971-01,Ballots Cast,,,,2063,,,,
Dallas,3980-01,Ballots Cast,,,,2608,,,,
Dallas,3981-01,Ballots Cast,,,,1124,,,,
Dallas,3982-01,Ballots Cast,,,,2642,,,,
Dallas,3982-02,Ballots Cast,,,,313,,,,
Dallas,3982-03,Ballots Cast,,,,238,,,,
Dallas,3982-07,Ballots Cast,,,,11,,,,
Dallas,3982-08,Ballots Cast,,,,178,,,,
Dallas,3982-09,Ballots Cast,,,,23,,,,
Dallas,3983-01,Ballots Cast,,,,1593,,,,
Dallas,3983-02,Ballots Cast,,,,139,,,,
Dallas,3984-01,Ballots Cast,,,,956,,,,
Dallas,4000-01,Ballots Cast,,,,191,,,,
Dallas,4000-02,Ballots Cast,,,,8,,,,
Dallas,4001-01,Ballots Cast,,,,495,,,,
Dallas,4001-03,Ballots Cast,,,,195,,,,
Dallas,4002-01,Ballots Cast,,,,772,,,,
Dallas,4003-01,Ballots Cast,,,,119,,,,
Dallas,4003-03,Ballots Cast,,,,6,,,,
Dallas,4004-01,Ballots Cast,,,,683,,,,
Dallas,4004-03,Ballots Cast,,,,388,,,,
Dallas,4005-01,Ballots Cast,,,,481,,,,
Dallas,4006-01,Ballots Cast,,,,939,,,,
Dallas,4007-01,Ballots Cast,,,,147,,,,
Dallas,4008-01,Ballots Cast,,,,236,,,,
Dallas,4009-01,Ballots Cast,,,,742,,,,
Dallas,4010-01,Ballots Cast,,,,1063,,,,
Dallas,4011-01,Ballots Cast,,,,466,,,,
Dallas,4012-01,Ballots Cast,,,,64,,,,
Dallas,4013-01,Ballots Cast,,,,271,,,,
Dallas,4014-01,Ballots Cast,,,,1635,,,,
Dallas,4015-01,Ballots Cast,,,,1031,,,,
Dallas,4016-01,Ballots Cast,,,,1038,,,,
Dallas,4017-01,Ballots Cast,,,,344,,,,
Dallas,4018-01,Ballots Cast,,,,911,,,,
Dallas,4019-01,Ballots Cast,,,,1113,,,,
Dallas,4019-02,Ballots Cast,,,,416,,,,
Dallas,4020-01,Ballots Cast,,,,499,,,,
Dallas,4020-02,Ballots Cast,,,,137,,,,
Dallas,4021-01,Ballots Cast,,,,1353,,,,
Dallas,4021-02,Ballots Cast,,,,114,,,,
Dallas,4021-03,Ballots Cast,,,,197,,,,
Dallas,4022-01,Ballots Cast,,,,833,,,,
Dallas,4024-01,Ballots Cast,,,,1027,,,,
Dallas,4025-01,Ballots Cast,,,,187,,,,
Dallas,4026-01,Ballots Cast,,,,18,,,,
Dallas,4026-02,Ballots Cast,,,,51,,,,
Dallas,4027-01,Ballots Cast,,,,157,,,,
Dallas,4028-01,Ballots Cast,,,,442,,,,
Dallas,4028-02,Ballots Cast,,,,56,,,,
Dallas,4029-01,Ballots Cast,,,,7,,,,
Dallas,4030-01,Ballots Cast,,,,11,,,,
Dallas,4031-01,Ballots Cast,,,,1020,,,,
Dallas,4031-02,Ballots Cast,,,,66,,,,
Dallas,4031-03,Ballots Cast,,,,45,,,,
Dallas,4031-04,Ballots Cast,,,,62,,,,
Dallas,4033-01,Ballots Cast,,,,1309,,,,
Dallas,4035-01,Ballots Cast,,,,417,,,,
Dallas,4035-02,Ballots Cast,,,,214,,,,
Dallas,4035-03,Ballots Cast,,,,51,,,,
Dallas,4035-04,Ballots Cast,,,,34,,,,
Dallas,4036-01,Ballots Cast,,,,383,,,,
Dallas,4036-02,Ballots Cast,,,,19,,,,
Dallas,4037-01,Ballots Cast,,,,121,,,,
Dallas,4038-01,Ballots Cast,,,,1100,,,,
Dallas,4039-01,Ballots Cast,,,,269,,,,
Dallas,4040-01,Ballots Cast,,,,365,,,,
Dallas,4041-01,Ballots Cast,,,,287,,,,
Dallas,4043-01,Ballots Cast,,,,613,,,,
Dallas,4044-01,Ballots Cast,,,,518,,,,
Dallas,4046-01,Ballots Cast,,,,547,,,,
Dallas,4047-01,Ballots Cast,,,,388,,,,
Dallas,4048-01,Ballots Cast,,,,1,,,,
Dallas,4050-01,Ballots Cast,,,,2782,,,,
Dallas,4052-01,Ballots Cast,,,,2595,,,,
Dallas,4053-01,Ballots Cast,,,,136,,,,
Dallas,4053-03,Ballots Cast,,,,157,,,,
Dallas,4054-01,Ballots Cast,,,,269,,,,
Dallas,4055-01,Ballots Cast,,,,674,,,,
Dallas,4055-02,Ballots Cast,,,,259,,,,
Dallas,4055-03,Ballots Cast,,,,416,,,,
Dallas,4056-01,Ballots Cast,,,,1235,,,,
Dallas,4056-02,Ballots Cast,,,,129,,,,
Dallas,4057-01,Ballots Cast,,,,884,,,,
Dallas,4058-01,Ballots Cast,,,,510,,,,
Dallas,4059-01,Ballots Cast,,,,248,,,,
Dallas,4060-01,Ballots Cast,,,,1137,,,,
Dallas,4060-08,Ballots Cast,,,,6,,,,
Dallas,4060-09,Ballots Cast,,,,10,,,,
Dallas,4061-01,Ballots Cast,,,,1138,,,,
Dallas,4062-01,Ballots Cast,,,,868,,,,
Dallas,4063-01,Ballots Cast,,,,1441,,,,
Dallas,4063-02,Ballots Cast,,,,311,,,,
Dallas,4065-01,Ballots Cast,,,,344,,,,
Dallas,4066-01,Ballots Cast,,,,553,,,,
Dallas,4067-01,Ballots Cast,,,,1044,,,,
Dallas,4068-01,Ballots Cast,,,,1080,,,,
Dallas,4069-01,Ballots Cast,,,,1707,,,,
Dallas,4070-01,Ballots Cast,,,,870,,,,
Dallas,4071-01,Ballots Cast,,,,154,,,,
Dallas,4072-01,Ballots Cast,,,,150,,,,
Dallas,4073-01,Ballots Cast,,,,994,,,,
Dallas,4074-01,Ballots Cast,,,,1905,,,,
Dallas,4075-01,Ballots Cast,,,,836,,,,
Dallas,4076-01,Ballots Cast,,,,883,,,,
Dallas,4076-02,Ballots Cast,,,,569,,,,
Dallas,4077-01,Ballots Cast,,,,709,,,,
Dallas,4078-01,Ballots Cast,,,,1198,,,,
Dallas,4079-01,Ballots Cast,,,,2984,,,,
Dallas,4080-01,Ballots Cast,,,,616,,,,
Dallas,4081-01,Ballots Cast,,,,1364,,,,
Dallas,4081-02,Ballots Cast,,,,95,,,,
Dallas,4081-03,Ballots Cast,,,,169,,,,
