county,precinct,office,district,candidate,party,absentee,early_voting,election_day,limited,provisional,votes
Parker,350 - BS18,"Board of Trustee, Place 5",,Under Votes,,8,66,17,4,0,95
Parker,350 - BS18,"Board of Trustee, Place 5",,Over Votes,,0,0,0,0,0,0
Parker,350 - BS18,"Board of Trustee, Place 7",,Bill C. Cooper,,9,158,30,0,0,197
Parker,350 - BS18,"Board of Trustee, Place 7",,Susan J. Lair,,2,59,14,0,0,75
Parker,350 - BS18,"Board of Trustee, Place 7",,Under Votes,,4,66,15,4,0,89
Parker,350 - BS18,"Board of Trustee, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,Ballots Cast,,,,,,,,,1197
Parker,320 - BS19,Registered Voters,,,,,,,,,1624
Parker,320 - BS19,President,,Donald J. Trump Michael R. Pence,REP,36,744,244,6,1,1031
Parker,320 - BS19,President,,Joseph R. Biden Kamala D. Harris,DEM,35,85,26,0,2,148
Parker,320 - BS19,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,7,5,0,0,12
Parker,320 - BS19,President,,Howie Hawkins Angela Walker,GRN,0,2,0,0,0,2
Parker,320 - BS19,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,320 - BS19,President,,Under Votes,,0,1,3,0,0,4
Parker,320 - BS19,President,,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,U.S. Senate,,John Cornyn,REP,36,721,236,6,1,1000
Parker,320 - BS19,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,35,81,21,0,2,139
Parker,320 - BS19,U.S. Senate,,Kerry Douglas McKennon,LIB,0,14,15,0,0,29
Parker,320 - BS19,U.S. Senate,,David B. Collins,GRN,0,5,4,0,0,9
Parker,320 - BS19,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,320 - BS19,U.S. Senate,,Under Votes,,0,18,2,0,0,20
Parker,320 - BS19,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,U.S. House,12,Kay Granger,REP,35,720,233,2,2,992
Parker,320 - BS19,U.S. House,12,Lisa Welch,DEM,32,75,20,0,1,128
Parker,320 - BS19,U.S. House,12,Trey Holcomb,LIB,3,23,19,0,0,45
Parker,320 - BS19,U.S. House,12,Under Votes,,1,21,6,4,0,32
Parker,320 - BS19,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,Railroad Commissioner,,"James ""Jim"" Wright",REP,38,730,237,6,2,1013
Parker,320 - BS19,Railroad Commissioner,,Chrysta Castañeda,DEM,30,75,22,0,1,128
Parker,320 - BS19,Railroad Commissioner,,Matt Sterett,LIB,1,12,14,0,0,27
Parker,320 - BS19,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,2,0,0,0,2
Parker,320 - BS19,Railroad Commissioner,,Under Votes,,2,20,5,0,0,27
Parker,320 - BS19,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Chief Justice, Supreme Court",,Nathan Hecht,REP,34,716,234,6,1,991
Parker,320 - BS19,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,33,80,27,0,2,142
Parker,320 - BS19,"Chief Justice, Supreme Court",,Mark Ash,LIB,2,17,12,0,0,31
Parker,320 - BS19,"Chief Justice, Supreme Court",,Under Votes,,1,26,5,0,0,32
Parker,320 - BS19,"Chief Justice, Supreme Court",,Over Votes,,1,0,0,0,0,1
Parker,320 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,37,728,244,6,1,1016
Parker,320 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,33,79,25,0,2,139
Parker,320 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,1,32,9,0,0,42
Parker,320 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,35,722,236,6,1,1000
Parker,320 - BS19,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,33,81,24,0,2,140
Parker,320 - BS19,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,2,10,11,0,0,23
Parker,320 - BS19,"Justice, Supreme Court, Place 7",,Under Votes,,1,26,7,0,0,34
Parker,320 - BS19,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Justice, Supreme Court, Place 8",,Brett Busby,REP,36,713,237,6,1,993
Parker,320 - BS19,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,33,76,21,0,2,132
Parker,320 - BS19,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,1,15,13,0,0,29
Parker,320 - BS19,"Justice, Supreme Court, Place 8",,Under Votes,,1,35,7,0,0,43
Parker,320 - BS19,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,37,727,242,6,1,1013
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,33,80,30,0,2,145
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,1,32,6,0,0,39
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,37,726,246,6,1,1016
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,33,79,25,0,2,139
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,1,34,7,0,0,42
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,36,722,241,6,1,1006
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,34,78,31,0,2,145
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,1,39,6,0,0,46
Parker,320 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,State Representative,61,Phil King,REP,35,730,231,2,1,999
Parker,320 - BS19,State Representative,61,Christopher Cox,DEM,31,74,27,0,2,134
Parker,320 - BS19,State Representative,61,J. K. Stephenson,LIB,2,18,15,0,0,35
Parker,320 - BS19,State Representative,61,Under Votes,,2,17,5,4,0,28
Parker,320 - BS19,State Representative,61,Over Votes,,1,0,0,0,0,1
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,46,750,263,4,1,1064
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,25,89,15,2,2,133
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,37,725,245,4,1,1012
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,33,79,26,0,2,140
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,1,35,7,2,0,45
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,46,753,260,4,1,1064
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,25,86,18,2,2,133
Parker,320 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"District Judge, 43rd Judicial District",,Craig Towson,REP,46,747,259,0,1,1053
Parker,320 - BS19,"District Judge, 43rd Judicial District",,Under Votes,,25,92,19,6,2,144
Parker,320 - BS19,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,44,741,257,0,1,1043
Parker,320 - BS19,"District Judge, 415th Judicial District",,Under Votes,,27,98,21,6,2,154
Parker,320 - BS19,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,46,745,258,0,1,1050
Parker,320 - BS19,"District Attorney, 43rd Judicial District",,Under Votes,,25,94,20,6,2,147
Parker,320 - BS19,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,County Court at Law 2,,Lynn Marie Johnson,REP,47,743,258,0,1,1049
Parker,320 - BS19,County Court at Law 2,,Under Votes,,24,96,20,6,2,148
Parker,320 - BS19,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,320 - BS19,Sheriff,,Larry Fowler,REP,43,684,214,0,2,943
Parker,320 - BS19,Sheriff,,Russell E. Hess,LIB,17,112,58,1,0,188
Parker,320 - BS19,Sheriff,,Under Votes,,10,43,6,5,1,65
Parker,320 - BS19,Sheriff,,Over Votes,,1,0,0,0,0,1
Parker,320 - BS19,"Board of Directors, Precinct 3",,Henry Bart Robbins,,18,461,144,0,2,625
Parker,320 - BS19,"Board of Directors, Precinct 3",,Patsy Stevens Padilla,,31,136,68,1,0,236
Parker,320 - BS19,"Board of Directors, Precinct 3",,Under Votes,,21,242,66,5,1,335
Parker,320 - BS19,"Board of Directors, Precinct 3",,Over Votes,,1,0,0,0,0,1
Parker,320 - BS19,Trustee - Three Year Term,,Allen Williams,,25,245,109,0,1,380
Parker,320 - BS19,Trustee - Three Year Term,,Andrea Schrick,,23,349,132,0,1,505
Parker,320 - BS19,Trustee - Three Year Term,,Bobbye Brogdon,,19,237,74,0,1,331
Parker,320 - BS19,Trustee - Three Year Term,,Morgan S. Williams,,11,152,67,0,1,231
Parker,320 - BS19,Trustee - Three Year Term,,Chad Edwards (W),,7,110,42,0,1,160
Parker,320 - BS19,Trustee - Three Year Term,,Under Votes,,128,1424,410,18,4,1984
Parker,320 - BS19,Trustee - Three Year Term,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,Ballots Cast,,,,,,,,,161
Parker,335 - BS19,Registered Voters,,,,,,,,,184
Parker,335 - BS19,President,,Donald J. Trump Michael R. Pence,REP,3,116,17,7,2,145
Parker,335 - BS19,President,,Joseph R. Biden Kamala D. Harris,DEM,0,10,3,0,0,13
Parker,335 - BS19,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,2,0,0,0,2
Parker,335 - BS19,President,,Howie Hawkins Angela Walker,GRN,0,0,0,0,0,0
Parker,335 - BS19,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,335 - BS19,President,,Under Votes,,0,1,0,0,0,1
Parker,335 - BS19,President,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,U.S. Senate,,John Cornyn,REP,3,115,17,7,2,144
Parker,335 - BS19,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,8,3,0,0,11
Parker,335 - BS19,U.S. Senate,,Kerry Douglas McKennon,LIB,0,3,0,0,0,3
Parker,335 - BS19,U.S. Senate,,David B. Collins,GRN,0,1,0,0,0,1
Parker,335 - BS19,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,335 - BS19,U.S. Senate,,Under Votes,,0,2,0,0,0,2
Parker,335 - BS19,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,U.S. House,12,Kay Granger,REP,3,113,16,4,2,138
Parker,335 - BS19,U.S. House,12,Lisa Welch,DEM,0,10,3,0,0,13
Parker,335 - BS19,U.S. House,12,Trey Holcomb,LIB,0,4,1,0,0,5
Parker,335 - BS19,U.S. House,12,Under Votes,,0,2,0,3,0,5
Parker,335 - BS19,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,Railroad Commissioner,,"James ""Jim"" Wright",REP,3,117,16,7,2,145
Parker,335 - BS19,Railroad Commissioner,,Chrysta Castañeda,DEM,0,7,3,0,0,10
Parker,335 - BS19,Railroad Commissioner,,Matt Sterett,LIB,0,2,1,0,0,3
Parker,335 - BS19,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0,0,0
Parker,335 - BS19,Railroad Commissioner,,Under Votes,,0,3,0,0,0,3
Parker,335 - BS19,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Chief Justice, Supreme Court",,Nathan Hecht,REP,3,113,16,7,2,141
Parker,335 - BS19,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,0,9,4,0,0,13
Parker,335 - BS19,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,4,0,0,0,4
Parker,335 - BS19,"Chief Justice, Supreme Court",,Under Votes,,0,3,0,0,0,3
Parker,335 - BS19,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,3,117,17,7,2,146
Parker,335 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,0,8,3,0,0,11
Parker,335 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,0,4,0,0,0,4
Parker,335 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,3,115,18,7,2,145
Parker,335 - BS19,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,0,7,2,0,0,9
Parker,335 - BS19,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,0,4,0,0,0,4
Parker,335 - BS19,"Justice, Supreme Court, Place 7",,Under Votes,,0,3,0,0,0,3
Parker,335 - BS19,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, Supreme Court, Place 8",,Brett Busby,REP,3,117,17,7,2,146
Parker,335 - BS19,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,0,8,3,0,0,11
Parker,335 - BS19,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,0,2,0,0,0,2
Parker,335 - BS19,"Justice, Supreme Court, Place 8",,Under Votes,,0,2,0,0,0,2
Parker,335 - BS19,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,3,117,16,7,2,145
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,0,8,4,0,0,12
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,0,4,0,0,0,4
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,3,116,17,7,2,145
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,0,9,3,0,0,12
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,0,4,0,0,0,4
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,3,116,17,7,2,145
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,0,8,3,0,0,11
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,0,5,0,0,0,5
Parker,335 - BS19,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,State Representative,61,Phil King,REP,3,115,17,0,2,137
Parker,335 - BS19,State Representative,61,Christopher Cox,DEM,0,6,3,0,0,9
Parker,335 - BS19,State Representative,61,J. K. Stephenson,LIB,0,5,0,0,0,5
Parker,335 - BS19,State Representative,61,Under Votes,,0,3,0,7,0,10
Parker,335 - BS19,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,3,122,17,4,2,148
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,0,7,3,3,0,13
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,3,116,17,4,2,142
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,0,8,3,0,0,11
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,0,5,0,3,0,8
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,3,122,17,4,2,148
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,0,7,3,3,0,13
Parker,335 - BS19,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"District Judge, 43rd Judicial District",,Craig Towson,REP,3,121,16,0,2,142
Parker,335 - BS19,"District Judge, 43rd Judicial District",,Under Votes,,0,8,4,7,0,19
Parker,335 - BS19,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,3,119,17,0,2,141
Parker,335 - BS19,"District Judge, 415th Judicial District",,Under Votes,,0,10,3,7,0,20
Parker,335 - BS19,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,3,117,17,0,2,139
Parker,335 - BS19,"District Attorney, 43rd Judicial District",,Under Votes,,0,12,3,7,0,22
Parker,335 - BS19,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,County Court at Law 2,,Lynn Marie Johnson,REP,3,118,17,0,2,140
Parker,335 - BS19,County Court at Law 2,,Under Votes,,0,11,3,7,0,21
Parker,335 - BS19,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,Sheriff,,Larry Fowler,REP,3,105,17,0,2,127
Parker,335 - BS19,Sheriff,,Russell E. Hess,LIB,0,16,3,0,0,19
Parker,335 - BS19,Sheriff,,Under Votes,,0,8,0,7,0,15
Parker,335 - BS19,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,"Board of Directors, Precinct 3",,Henry Bart Robbins,,0,64,10,0,2,76
Parker,335 - BS19,"Board of Directors, Precinct 3",,Patsy Stevens Padilla,,0,22,7,0,0,29
Parker,335 - BS19,"Board of Directors, Precinct 3",,Under Votes,,3,43,3,7,0,56
Parker,335 - BS19,"Board of Directors, Precinct 3",,Over Votes,,0,0,0,0,0,0
Parker,335 - BS19,Trustee - Three Year Term,,Allen Williams,,0,39,11,0,2,52
Parker,335 - BS19,Trustee - Three Year Term,,Andrea Schrick,,0,35,4,0,0,39
Parker,335 - BS19,Trustee - Three Year Term,,Bobbye Brogdon,,1,19,0,0,0,20
Parker,335 - BS19,Trustee - Three Year Term,,Morgan S. Williams,,0,22,4,0,0,26
Parker,335 - BS19,Trustee - Three Year Term,,Chad Edwards (W),,0,4,2,0,0,6
Parker,335 - BS19,Trustee - Three Year Term,,Under Votes,,8,268,39,21,4,340
Parker,335 - BS19,Trustee - Three Year Term,,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,Ballots Cast,,,,,,,,,0
Parker,340 - BS19,Registered Voters,,,,,,,,,0
Parker,340 - BS19,President,,Donald J. Trump Michael R. Pence,REP,0,0,0,0,0,0
Parker,340 - BS19,President,,Joseph R. Biden Kamala D. Harris,DEM,0,0,0,0,0,0
Parker,340 - BS19,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0,0,0
Parker,340 - BS19,President,,Howie Hawkins Angela Walker,GRN,0,0,0,0,0,0
Parker,340 - BS19,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,340 - BS19,President,,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,President,,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,John Cornyn,REP,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,David B. Collins,GRN,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,U.S. House,12,Kay Granger,REP,0,0,0,0,0,0
Parker,340 - BS19,U.S. House,12,Lisa Welch,DEM,0,0,0,0,0,0
Parker,340 - BS19,U.S. House,12,Trey Holcomb,LIB,0,0,0,0,0,0
Parker,340 - BS19,U.S. House,12,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,"James ""Jim"" Wright",REP,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,Chrysta Castañeda,DEM,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Chief Justice, Supreme Court",,Nathan Hecht,REP,0,0,0,0,0,0
Parker,340 - BS19,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,0,0,0,0,0,0
Parker,340 - BS19,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,0,0,0,0,0
Parker,340 - BS19,"Chief Justice, Supreme Court",,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 7",,Under Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 8",,Brett Busby,REP,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,0,0,0,0,0,0
Parker,340 - BS19,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,0,0,0,0,0,0
