county,precinct,office,distict,candidate,party,votes,early_voting,election_day,mail,provisional
Gonzales,15,President,,Donald J. Trump,REP,139,82,57,0,0
Gonzales,15,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,15,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,15,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,15,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,15,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,15,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,15,President,,Uncommitted,REP,2,2,0,0,0
Gonzales,15,U.S. Senate,,Dwayne Stovall,REP,19,8,11,0,0
Gonzales,15,U.S. Senate,,John Anthony Castro,REP,4,2,2,0,0
Gonzales,15,U.S. Senate,,Virgil Bierschwale,REP,1,0,1,0,0
Gonzales,15,U.S. Senate,,John Cornyn,REP,105,64,41,0,0
Gonzales,15,U.S. Senate,,Mark Yancey,REP,6,6,0,0,0
Gonzales,15,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,15,US Representative,34,Rod Lingsch,REP,88,48,40,0,0
Gonzales,15,US Representative,34,Rey Gonzalez,REP,41,30,11,0,0
Gonzales,15,Railroad Commissioner,,"James ""Jim"" Wright",REP,95,52,43,0,0
Gonzales,15,Railroad Commissioner,,Ryan Sitton,REP,40,30,10,0,0
Gonzales,15,"Chief Justice, Supreme Court",,Nathan Hecht,REP,133,78,55,0,0
Gonzales,15,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,134,79,55,0,0
Gonzales,15,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,130,78,52,0,0
Gonzales,15,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,132,79,53,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,68,39,29,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,55,33,22,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,129,76,53,0,0
Gonzales,15,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,131,77,54,0,0
Gonzales,15,State Senate,18,Lois W. Kolkhorst,REP,134,80,54,0,0
Gonzales,15,State Representative,17,John P. Cyrier,REP,137,81,56,0,0
Gonzales,15,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,130,77,53,0,0
Gonzales,15,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,131,77,54,0,0
Gonzales,15,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,45,24,21,0,0
Gonzales,15,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,96,60,36,0,0
Gonzales,15,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,132,79,53,0,0
Gonzales,15,County Attorney,,Paul Watkins,REP,139,82,57,0,0
Gonzales,15,Sheriff,,Matthew Atkinson,REP,95,57,38,0,0
Gonzales,15,Sheriff,,Robert Ynclan,REP,42,24,18,0,0
Gonzales,15,Sheriff,,Allen Taylor,REP,5,4,1,0,0
Gonzales,15,County Tax Assessor-Collector,,Crystal Cedillo,REP,139,83,56,0,0
Gonzales,15,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,140,84,56,0,0
Gonzales,15,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,15,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,15,Constable,,Scott Rhodes,REP,59,33,26,0,0
Gonzales,15,Constable,,Johnnie Hall,REP,82,51,31,0,0
Gonzales,15,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,15,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,15,County Chair,,Don Page,REP,130,78,52,0,0
Gonzales,15,Proposition 1,,Yes,REP,127,75,52,0,0
Gonzales,15,Proposition 1,,No,REP,14,10,4,0,0
Gonzales,15,Proposition 2,,Yes,REP,120,71,49,0,0
Gonzales,15,Proposition 2,,No,REP,19,13,6,0,0
Gonzales,15,Proposition 3,,Yes,REP,129,76,53,0,0
Gonzales,15,Proposition 3,,No,REP,10,8,2,0,0
Gonzales,15,Proposition 4,,Yes,REP,133,80,53,0,0
Gonzales,15,Proposition 4,,No,REP,7,5,2,0,0
Gonzales,15,Proposition 5,,Yes,REP,135,78,57,0,0
Gonzales,15,Proposition 5,,No,REP,6,6,0,0,0
Gonzales,15,Proposition 6,,Yes,REP,129,76,53,0,0
Gonzales,15,Proposition 6,,No,REP,8,6,2,0,0
Gonzales,15,Proposition 7,,Yes,REP,140,84,56,0,0
Gonzales,15,Proposition 7,,No,REP,0,0,0,0,0
Gonzales,15,Proposition 8,,Yes,REP,139,83,56,0,0
Gonzales,15,Proposition 8,,No,REP,1,1,0,0,0
Gonzales,15,Proposition 9,,Yes,REP,137,82,55,0,0
Gonzales,15,Proposition 9,,No,REP,4,2,2,0,0
Gonzales,15,Proposition 10,,Yes,REP,133,79,54,0,0
Gonzales,15,Proposition 10,,No,REP,7,6,1,0,0
