county,precinct,office,district,party,candidate,election_day_person,early_voting_person,early_voting_mail,election_day_mail,provisional,votes,early_voting,election_day
Atascosa,13,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,14,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,U.S. Senate,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,U.S. Senate,,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,2,U.S. Senate,,DEM,Under Votes,2,1,2,0,0,5,3,2
Atascosa,3,U.S. Senate,,DEM,Under Votes,8,4,4,0,0,16,8,8
Atascosa,4,U.S. Senate,,DEM,Under Votes,4,0,1,0,0,5,1,4
Atascosa,5,U.S. Senate,,DEM,Under Votes,6,3,3,0,0,12,6,6
Atascosa,6,U.S. Senate,,DEM,Under Votes,0,0,2,0,0,2,2,0
Atascosa,7,U.S. Senate,,DEM,Under Votes,12,0,3,0,0,15,3,12
Atascosa,8,U.S. Senate,,DEM,Under Votes,8,4,0,0,0,12,4,8
Atascosa,9,U.S. Senate,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,U.S. Senate,,DEM,Under Votes,9,6,1,0,0,16,7,9
Atascosa,11,U.S. Senate,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,U.S. Senate,,DEM,Under Votes,2,6,4,0,0,12,10,2
Atascosa,13,U.S. Senate,,DEM,Under Votes,6,11,1,0,0,18,12,6
Atascosa,14,U.S. Senate,,DEM,Under Votes,7,5,2,0,0,14,7,7
Atascosa,15,U.S. Senate,,DEM,Under Votes,7,7,8,0,1,23,15,7
Atascosa,16,U.S. Senate,,DEM,Under Votes,3,5,2,0,0,10,7,3
Atascosa,17,U.S. Senate,,DEM,Under Votes,37,27,6,1,0,71,33,38
Atascosa,18,U.S. Senate,,DEM,Under Votes,54,14,5,0,0,73,19,54
Atascosa,19,U.S. Senate,,DEM,Under Votes,0,7,1,0,0,8,8,0
Atascosa,20,U.S. Senate,,DEM,Under Votes,12,16,2,0,0,30,18,12
Atascosa,21,U.S. Senate,,DEM,Under Votes,4,0,0,0,0,4,0,4
Atascosa,22,U.S. Senate,,DEM,Under Votes,0,0,2,0,0,2,2,0
Atascosa,23,U.S. Senate,,DEM,Under Votes,1,1,0,0,0,2,1,1
Atascosa,24,U.S. Senate,,DEM,Under Votes,7,2,3,1,0,13,5,8
Atascosa,1,U.S. House,28,DEM,Jessica Cisneros,11,10,0,0,0,21,10,11
Atascosa,2,U.S. House,28,DEM,Jessica Cisneros,31,5,6,0,0,42,11,31
Atascosa,3,U.S. House,28,DEM,Jessica Cisneros,38,20,0,0,0,58,20,38
Atascosa,4,U.S. House,28,DEM,Jessica Cisneros,6,0,0,0,0,6,0,6
Atascosa,5,U.S. House,28,DEM,Jessica Cisneros,53,23,7,2,0,85,30,55
Atascosa,6,U.S. House,28,DEM,Jessica Cisneros,1,0,0,0,0,1,0,1
Atascosa,7,U.S. House,28,DEM,Jessica Cisneros,41,11,6,1,0,59,17,42
Atascosa,8,U.S. House,28,DEM,Jessica Cisneros,9,13,0,0,0,22,13,9
Atascosa,9,U.S. House,28,DEM,Jessica Cisneros,2,0,0,0,0,2,0,2
Atascosa,10,U.S. House,28,DEM,Jessica Cisneros,35,17,2,0,0,54,19,35
Atascosa,11,U.S. House,28,DEM,Jessica Cisneros,3,0,0,0,0,3,0,3
Atascosa,12,U.S. House,28,DEM,Jessica Cisneros,37,16,7,1,0,61,23,38
Atascosa,13,U.S. House,28,DEM,Jessica Cisneros,48,38,2,0,0,88,40,48
Atascosa,14,U.S. House,28,DEM,Jessica Cisneros,14,8,2,0,0,24,10,14
Atascosa,15,U.S. House,28,DEM,Jessica Cisneros,62,14,9,0,1,86,23,62
Atascosa,16,U.S. House,28,DEM,Jessica Cisneros,8,3,3,0,0,14,6,8
Atascosa,17,U.S. House,28,DEM,Jessica Cisneros,80,42,6,2,0,130,48,82
Atascosa,18,U.S. House,28,DEM,Jessica Cisneros,61,19,6,0,0,86,25,61
Atascosa,19,U.S. House,28,DEM,Jessica Cisneros,8,9,3,0,0,20,12,8
Atascosa,20,U.S. House,28,DEM,Jessica Cisneros,60,50,7,0,0,117,57,60
Atascosa,21,U.S. House,28,DEM,Jessica Cisneros,6,1,0,0,0,7,1,6
Atascosa,22,U.S. House,28,DEM,Jessica Cisneros,13,5,0,0,0,18,5,13
Atascosa,23,U.S. House,28,DEM,Jessica Cisneros,28,10,4,0,0,42,14,28
Atascosa,24,U.S. House,28,DEM,Jessica Cisneros,74,40,7,1,0,122,47,75
Atascosa,1,U.S. House,28,DEM,Henry Cuellar,18,12,6,0,0,36,18,18
Atascosa,2,U.S. House,28,DEM,Henry Cuellar,18,10,8,0,0,36,18,18
Atascosa,3,U.S. House,28,DEM,Henry Cuellar,42,30,21,1,0,94,51,43
Atascosa,4,U.S. House,28,DEM,Henry Cuellar,6,1,2,0,0,9,3,6
Atascosa,5,U.S. House,28,DEM,Henry Cuellar,31,26,12,0,0,69,38,31
Atascosa,6,U.S. House,28,DEM,Henry Cuellar,1,2,2,0,0,5,4,1
Atascosa,7,U.S. House,28,DEM,Henry Cuellar,42,16,6,0,0,64,22,42
Atascosa,8,U.S. House,28,DEM,Henry Cuellar,26,13,1,0,0,40,14,26
Atascosa,9,U.S. House,28,DEM,Henry Cuellar,4,0,2,0,0,6,2,4
Atascosa,10,U.S. House,28,DEM,Henry Cuellar,46,20,4,0,0,70,24,46
Atascosa,11,U.S. House,28,DEM,Henry Cuellar,0,0,3,0,0,3,3,0
Atascosa,12,U.S. House,28,DEM,Henry Cuellar,22,10,9,0,0,41,19,22
Atascosa,13,U.S. House,28,DEM,Henry Cuellar,55,72,35,1,0,163,107,56
Atascosa,14,U.S. House,28,DEM,Henry Cuellar,17,14,5,0,0,36,19,17
Atascosa,15,U.S. House,28,DEM,Henry Cuellar,65,32,31,0,0,128,63,65
Atascosa,16,U.S. House,28,DEM,Henry Cuellar,4,9,0,0,0,13,9,4
Atascosa,17,U.S. House,28,DEM,Henry Cuellar,140,94,22,0,0,256,116,140
Atascosa,18,U.S. House,28,DEM,Henry Cuellar,134,41,20,0,0,195,61,134
Atascosa,19,U.S. House,28,DEM,Henry Cuellar,8,19,3,0,0,30,22,8
Atascosa,20,U.S. House,28,DEM,Henry Cuellar,88,69,18,1,0,176,87,89
Atascosa,21,U.S. House,28,DEM,Henry Cuellar,4,3,0,0,0,7,3,4
Atascosa,22,U.S. House,28,DEM,Henry Cuellar,15,12,5,0,0,32,17,15
Atascosa,23,U.S. House,28,DEM,Henry Cuellar,16,8,5,0,0,29,13,16
Atascosa,24,U.S. House,28,DEM,Henry Cuellar,21,17,6,0,0,44,23,21
Atascosa,1,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,14,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,U.S. House,28,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,2,U.S. House,28,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,3,U.S. House,28,DEM,Under Votes,1,1,0,0,0,2,1,1
Atascosa,4,U.S. House,28,DEM,Under Votes,2,0,0,0,0,2,0,2
Atascosa,5,U.S. House,28,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,6,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,7,U.S. House,28,DEM,Under Votes,2,0,1,0,0,3,1,2
Atascosa,8,U.S. House,28,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,9,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,U.S. House,28,DEM,Under Votes,6,1,0,0,0,7,1,6
Atascosa,11,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,U.S. House,28,DEM,Under Votes,0,3,0,0,0,3,3,0
Atascosa,13,U.S. House,28,DEM,Under Votes,2,2,0,0,0,4,2,2
Atascosa,14,U.S. House,28,DEM,Under Votes,5,0,0,0,0,5,0,5
Atascosa,15,U.S. House,28,DEM,Under Votes,3,1,1,0,0,5,2,3
Atascosa,16,U.S. House,28,DEM,Under Votes,2,0,0,0,0,2,0,2
Atascosa,17,U.S. House,28,DEM,Under Votes,10,4,0,0,0,14,4,10
Atascosa,18,U.S. House,28,DEM,Under Votes,22,5,0,0,0,27,5,22
Atascosa,19,U.S. House,28,DEM,Under Votes,1,2,0,0,0,3,2,1
Atascosa,20,U.S. House,28,DEM,Under Votes,2,7,0,0,0,9,7,2
Atascosa,21,U.S. House,28,DEM,Under Votes,2,1,0,0,0,3,1,2
Atascosa,22,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,23,U.S. House,28,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,24,U.S. House,28,DEM,Under Votes,5,0,0,0,0,5,0,5
Atascosa,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",13,12,5,0,0,30,17,13
Atascosa,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",21,4,5,0,0,30,9,21
Atascosa,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",39,18,7,0,0,64,25,39
Atascosa,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,1,1,0,0,9,2,7
Atascosa,5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",51,22,10,0,0,83,32,51
Atascosa,6,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",1,1,0,0,0,2,1,1
Atascosa,7,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",38,13,2,0,0,53,15,38
Atascosa,8,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",19,12,0,0,0,31,12,19
Atascosa,9,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,0,0,0,0,3,0,3
Atascosa,10,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",47,21,2,0,0,70,23,47
Atascosa,11,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,2,0,0,2,2,0
Atascosa,12,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",26,5,7,1,0,39,12,27
Atascosa,13,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",56,50,16,1,0,123,66,57
Atascosa,14,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",16,9,3,0,0,28,12,16
Atascosa,15,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",66,19,23,0,0,108,42,66
Atascosa,16,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",6,7,0,0,0,13,7,6
Atascosa,17,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",117,72,12,2,0,203,84,119
Atascosa,18,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",98,24,13,0,0,135,37,98
Atascosa,19,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",8,10,2,0,0,20,12,8
Atascosa,20,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",72,33,10,0,0,115,43,72
Atascosa,21,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,0,0,0,0,5,0,5
Atascosa,22,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",18,10,0,0,0,28,10,18
Atascosa,23,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",22,5,2,0,0,29,7,22
Atascosa,24,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",42,21,6,0,0,69,27,42
Atascosa,1,Railroad Commissioner,,DEM,Mark Watson,4,4,0,0,0,8,4,4
Atascosa,2,Railroad Commissioner,,DEM,Mark Watson,2,3,4,0,0,9,7,2
Atascosa,3,Railroad Commissioner,,DEM,Mark Watson,8,3,3,1,0,15,6,9
Atascosa,4,Railroad Commissioner,,DEM,Mark Watson,1,0,0,0,0,1,0,1
Atascosa,5,Railroad Commissioner,,DEM,Mark Watson,5,4,0,2,0,11,4,7
Atascosa,6,Railroad Commissioner,,DEM,Mark Watson,1,1,0,0,0,2,1,1
Atascosa,7,Railroad Commissioner,,DEM,Mark Watson,9,5,0,0,0,14,5,9
Atascosa,8,Railroad Commissioner,,DEM,Mark Watson,5,4,0,0,0,9,4,5
Atascosa,9,Railroad Commissioner,,DEM,Mark Watson,1,0,2,0,0,3,2,1
Atascosa,10,Railroad Commissioner,,DEM,Mark Watson,13,2,1,0,0,16,3,13
Atascosa,11,Railroad Commissioner,,DEM,Mark Watson,2,0,0,0,0,2,0,2
Atascosa,12,Railroad Commissioner,,DEM,Mark Watson,1,5,0,0,0,6,5,1
Atascosa,13,Railroad Commissioner,,DEM,Mark Watson,14,14,7,0,0,35,21,14
Atascosa,14,Railroad Commissioner,,DEM,Mark Watson,2,6,3,0,0,11,9,2
Atascosa,15,Railroad Commissioner,,DEM,Mark Watson,7,6,7,0,0,20,13,7
Atascosa,16,Railroad Commissioner,,DEM,Mark Watson,1,0,0,0,0,1,0,1
Atascosa,17,Railroad Commissioner,,DEM,Mark Watson,16,12,4,0,0,32,16,16
Atascosa,18,Railroad Commissioner,,DEM,Mark Watson,27,6,4,0,0,37,10,27
Atascosa,19,Railroad Commissioner,,DEM,Mark Watson,1,3,1,0,0,5,4,1
Atascosa,20,Railroad Commissioner,,DEM,Mark Watson,25,18,1,0,0,44,19,25
Atascosa,21,Railroad Commissioner,,DEM,Mark Watson,2,2,0,0,0,4,2,2
Atascosa,22,Railroad Commissioner,,DEM,Mark Watson,0,5,0,0,0,5,5,0
Atascosa,23,Railroad Commissioner,,DEM,Mark Watson,5,3,2,0,0,10,5,5
Atascosa,24,Railroad Commissioner,,DEM,Mark Watson,9,4,1,0,0,14,5,9
Atascosa,1,Railroad Commissioner,,DEM,Kelly Stone,2,2,0,0,0,4,2,2
Atascosa,2,Railroad Commissioner,,DEM,Kelly Stone,12,1,1,0,0,14,2,12
Atascosa,3,Railroad Commissioner,,DEM,Kelly Stone,9,6,2,0,0,17,8,9
Atascosa,4,Railroad Commissioner,,DEM,Kelly Stone,1,0,0,0,0,1,0,1
Atascosa,5,Railroad Commissioner,,DEM,Kelly Stone,5,4,0,0,0,9,4,5
Atascosa,6,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0,0,0,0,0
Atascosa,7,Railroad Commissioner,,DEM,Kelly Stone,11,4,3,0,0,18,7,11
Atascosa,8,Railroad Commissioner,,DEM,Kelly Stone,3,1,0,0,0,4,1,3
Atascosa,9,Railroad Commissioner,,DEM,Kelly Stone,2,0,0,0,0,2,0,2
Atascosa,10,Railroad Commissioner,,DEM,Kelly Stone,4,10,0,0,0,14,10,4
Atascosa,11,Railroad Commissioner,,DEM,Kelly Stone,1,0,1,0,0,2,1,1
Atascosa,12,Railroad Commissioner,,DEM,Kelly Stone,11,6,1,0,0,18,7,11
Atascosa,13,Railroad Commissioner,,DEM,Kelly Stone,7,7,4,0,0,18,11,7
Atascosa,14,Railroad Commissioner,,DEM,Kelly Stone,6,1,1,0,0,8,2,6
Atascosa,15,Railroad Commissioner,,DEM,Kelly Stone,10,2,0,0,0,12,2,10
Atascosa,16,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0,0,0,0,0
Atascosa,17,Railroad Commissioner,,DEM,Kelly Stone,12,13,1,0,0,26,14,12
Atascosa,18,Railroad Commissioner,,DEM,Kelly Stone,9,4,0,0,0,13,4,9
Atascosa,19,Railroad Commissioner,,DEM,Kelly Stone,2,5,1,0,0,8,6,2
Atascosa,20,Railroad Commissioner,,DEM,Kelly Stone,16,12,3,0,0,31,15,16
Atascosa,21,Railroad Commissioner,,DEM,Kelly Stone,0,2,0,0,0,2,2,0
Atascosa,22,Railroad Commissioner,,DEM,Kelly Stone,2,1,0,0,0,3,1,2
Atascosa,23,Railroad Commissioner,,DEM,Kelly Stone,3,2,2,0,0,7,4,3
Atascosa,24,Railroad Commissioner,,DEM,Kelly Stone,11,4,2,0,0,17,6,11
Atascosa,1,Railroad Commissioner,,DEM,Chrysta Castaneda,9,3,1,0,0,13,4,9
Atascosa,2,Railroad Commissioner,,DEM,Chrysta Castaneda,11,6,2,0,0,19,8,11
Atascosa,3,Railroad Commissioner,,DEM,Chrysta Castaneda,20,20,6,0,0,46,26,20
Atascosa,4,Railroad Commissioner,,DEM,Chrysta Castaneda,1,0,0,0,0,1,0,1
Atascosa,5,Railroad Commissioner,,DEM,Chrysta Castaneda,20,15,7,0,0,42,22,20
Atascosa,6,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0,0,0,0,0
Atascosa,7,Railroad Commissioner,,DEM,Chrysta Castaneda,20,5,4,1,0,30,9,21
Atascosa,8,Railroad Commissioner,,DEM,Chrysta Castaneda,3,7,1,0,0,11,8,3
Atascosa,9,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0,0,0,0,0
Atascosa,10,Railroad Commissioner,,DEM,Chrysta Castaneda,17,4,1,0,0,22,5,17
Atascosa,11,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0,0,0,0,0
Atascosa,12,Railroad Commissioner,,DEM,Chrysta Castaneda,20,6,8,0,0,34,14,20
Atascosa,13,Railroad Commissioner,,DEM,Chrysta Castaneda,23,33,9,0,0,65,42,23
Atascosa,14,Railroad Commissioner,,DEM,Chrysta Castaneda,6,3,0,0,0,9,3,6
Atascosa,15,Railroad Commissioner,,DEM,Chrysta Castaneda,40,14,8,0,0,62,22,40
Atascosa,16,Railroad Commissioner,,DEM,Chrysta Castaneda,4,2,1,0,0,7,3,4
Atascosa,17,Railroad Commissioner,,DEM,Chrysta Castaneda,54,25,6,0,0,85,31,54
Atascosa,18,Railroad Commissioner,,DEM,Chrysta Castaneda,40,20,6,0,0,66,26,40
Atascosa,19,Railroad Commissioner,,DEM,Chrysta Castaneda,4,7,2,0,0,13,9,4
Atascosa,20,Railroad Commissioner,,DEM,Chrysta Castaneda,26,43,9,0,0,78,52,26
Atascosa,21,Railroad Commissioner,,DEM,Chrysta Castaneda,3,1,0,0,0,4,1,3
Atascosa,22,Railroad Commissioner,,DEM,Chrysta Castaneda,8,1,2,0,0,11,3,8
Atascosa,23,Railroad Commissioner,,DEM,Chrysta Castaneda,13,7,3,0,0,23,10,13
Atascosa,24,Railroad Commissioner,,DEM,Chrysta Castaneda,29,26,2,0,0,57,28,29
Atascosa,1,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,Railroad Commissioner,,DEM,Over Votes,0,0,2,0,0,2,2,0
Atascosa,4,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,Railroad Commissioner,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,14,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,Railroad Commissioner,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,23,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,Railroad Commissioner,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,Railroad Commissioner,,DEM,Under Votes,1,1,0,0,0,2,1,1
Atascosa,2,Railroad Commissioner,,DEM,Under Votes,4,1,2,0,0,7,3,4
Atascosa,3,Railroad Commissioner,,DEM,Under Votes,5,4,1,0,0,10,5,5
Atascosa,4,Railroad Commissioner,,DEM,Under Votes,4,0,1,0,0,5,1,4
Atascosa,5,Railroad Commissioner,,DEM,Under Votes,4,4,2,0,0,10,6,4
Atascosa,6,Railroad Commissioner,,DEM,Under Votes,0,0,2,0,0,2,2,0
Atascosa,7,Railroad Commissioner,,DEM,Under Votes,7,0,4,0,0,11,4,7
Atascosa,8,Railroad Commissioner,,DEM,Under Votes,6,2,0,0,0,8,2,6
Atascosa,9,Railroad Commissioner,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,Railroad Commissioner,,DEM,Under Votes,6,1,2,0,0,9,3,6
Atascosa,11,Railroad Commissioner,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,Railroad Commissioner,,DEM,Under Votes,1,7,0,0,0,8,7,1
Atascosa,13,Railroad Commissioner,,DEM,Under Votes,5,8,0,0,0,13,8,5
Atascosa,14,Railroad Commissioner,,DEM,Under Votes,6,3,0,0,0,9,3,6
Atascosa,15,Railroad Commissioner,,DEM,Under Votes,7,6,3,0,1,17,9,7
Atascosa,16,Railroad Commissioner,,DEM,Under Votes,3,3,2,0,0,8,5,3
Atascosa,17,Railroad Commissioner,,DEM,Under Votes,31,18,5,0,0,54,23,31
Atascosa,18,Railroad Commissioner,,DEM,Under Votes,43,11,3,0,0,57,14,43
Atascosa,19,Railroad Commissioner,,DEM,Under Votes,2,5,0,0,0,7,5,2
Atascosa,20,Railroad Commissioner,,DEM,Under Votes,11,20,2,1,0,34,22,12
Atascosa,21,Railroad Commissioner,,DEM,Under Votes,2,0,0,0,0,2,0,2
Atascosa,22,Railroad Commissioner,,DEM,Under Votes,0,0,2,0,0,2,2,0
Atascosa,23,Railroad Commissioner,,DEM,Under Votes,1,1,0,0,0,2,1,1
Atascosa,24,Railroad Commissioner,,DEM,Under Votes,9,2,2,1,0,14,4,10
Atascosa,1,State Senate,19,DEM,Roland Gutierrez,9,13,6,0,0,28,19,9
Atascosa,2,State Senate,19,DEM,Roland Gutierrez,20,7,5,0,0,32,12,20
Atascosa,3,State Senate,19,DEM,Roland Gutierrez,34,29,12,0,0,75,41,34
Atascosa,4,State Senate,19,DEM,Roland Gutierrez,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,19,DEM,Roland Gutierrez,35,18,7,0,0,60,25,35
Atascosa,6,State Senate,19,DEM,Roland Gutierrez,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,19,DEM,Roland Gutierrez,39,10,8,0,0,57,18,39
Atascosa,8,State Senate,19,DEM,Roland Gutierrez,16,13,0,0,0,29,13,16
Atascosa,9,State Senate,19,DEM,Roland Gutierrez,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,19,DEM,Roland Gutierrez,30,12,2,0,0,44,14,30
Atascosa,11,State Senate,19,DEM,Roland Gutierrez,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,19,DEM,Roland Gutierrez,23,8,8,0,0,39,16,23
Atascosa,13,State Senate,19,DEM,Roland Gutierrez,46,50,21,0,0,117,71,46
Atascosa,14,State Senate,19,DEM,Roland Gutierrez,10,9,6,0,0,25,15,10
Atascosa,15,State Senate,19,DEM,Roland Gutierrez,55,27,33,0,0,115,60,55
Atascosa,16,State Senate,19,DEM,Roland Gutierrez,3,5,0,0,0,8,5,3
Atascosa,17,State Senate,19,DEM,Roland Gutierrez,120,83,18,2,0,223,101,122
Atascosa,18,State Senate,19,DEM,Roland Gutierrez,76,17,14,0,0,107,31,76
Atascosa,19,State Senate,19,DEM,Roland Gutierrez,5,12,4,0,0,21,16,5
Atascosa,20,State Senate,19,DEM,Roland Gutierrez,72,64,7,0,0,143,71,72
Atascosa,21,State Senate,19,DEM,Roland Gutierrez,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,19,DEM,Roland Gutierrez,16,11,3,0,0,30,14,16
Atascosa,23,State Senate,19,DEM,Roland Gutierrez,21,5,5,0,0,31,10,21
Atascosa,24,State Senate,19,DEM,Roland Gutierrez,25,24,4,0,0,53,28,25
Atascosa,1,State Senate,19,DEM,Freddy Ramirez,5,1,0,0,0,6,1,5
Atascosa,2,State Senate,19,DEM,Freddy Ramirez,7,0,2,0,0,9,2,7
