county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
San Jacinto,7,Proposition #3,,DEM,No,1,0,1,2
San Jacinto,7,Proposition #3,,DEM,Cast Votes:,100,28,31,159
San Jacinto,7,Proposition #3,,DEM,Under Votes,7,0,4,11
San Jacinto,7,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #4,,DEM,Yes,97,27,34,158
San Jacinto,7,Proposition #4,,DEM,No,2,1,0,3
San Jacinto,7,Proposition #4,,DEM,Cast Votes:,99,28,34,161
San Jacinto,7,Proposition #4,,DEM,Under Votes,8,0,1,9
San Jacinto,7,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #5,,DEM,Yes,95,28,33,156
San Jacinto,7,Proposition #5,,DEM,No,2,0,1,3
San Jacinto,7,Proposition #5,,DEM,Cast Votes:,97,28,34,159
San Jacinto,7,Proposition #5,,DEM,Under Votes,10,0,1,11
San Jacinto,7,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #6,,DEM,Yes,97,28,33,158
San Jacinto,7,Proposition #6,,DEM,No,1,0,1,2
San Jacinto,7,Proposition #6,,DEM,Cast Votes:,98,28,34,160
San Jacinto,7,Proposition #6,,DEM,Under Votes,9,0,1,10
San Jacinto,7,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #7,,DEM,Yes,96,28,33,157
San Jacinto,7,Proposition #7,,DEM,No,3,0,1,4
San Jacinto,7,Proposition #7,,DEM,Cast Votes:,99,28,34,161
San Jacinto,7,Proposition #7,,DEM,Under Votes,8,0,1,9
San Jacinto,7,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #8,,DEM,Yes,93,28,31,152
San Jacinto,7,Proposition #8,,DEM,No,6,0,3,9
San Jacinto,7,Proposition #8,,DEM,Cast Votes:,99,28,34,161
San Jacinto,7,Proposition #8,,DEM,Under Votes,8,0,1,9
San Jacinto,7,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #9,,DEM,Yes,96,28,32,156
San Jacinto,7,Proposition #9,,DEM,No,2,0,2,4
San Jacinto,7,Proposition #9,,DEM,Cast Votes:,98,28,34,160
San Jacinto,7,Proposition #9,,DEM,Under Votes,9,0,1,10
San Jacinto,7,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #10,,DEM,Yes,93,25,31,149
San Jacinto,7,Proposition #10,,DEM,No,5,2,2,9
San Jacinto,7,Proposition #10,,DEM,Cast Votes:,98,27,33,158
San Jacinto,7,Proposition #10,,DEM,Under Votes,9,1,2,12
San Jacinto,7,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition #11,,DEM,Yes,93,24,27,144
San Jacinto,7,Proposition #11,,DEM,No,6,3,6,15
San Jacinto,7,Proposition #11,,DEM,Cast Votes:,99,27,33,159
San Jacinto,7,Proposition #11,,DEM,Under Votes,8,1,2,11
San Jacinto,7,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,7,Proposition 1,,REP,Yes,226,36,172,434
San Jacinto,7,Proposition 1,,REP,No,33,5,14,52
San Jacinto,7,Proposition 1,,REP,Cast Votes:,259,41,186,486
San Jacinto,7,Proposition 1,,REP,Under Votes,9,0,6,15
San Jacinto,7,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 2,,REP,Yes,221,34,167,422
San Jacinto,7,Proposition 2,,REP,No,40,7,20,67
San Jacinto,7,Proposition 2,,REP,Cast Votes:,261,41,187,489
San Jacinto,7,Proposition 2,,REP,Under Votes,7,0,5,12
San Jacinto,7,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 3,,REP,Yes,242,39,184,465
San Jacinto,7,Proposition 3,,REP,No,13,2,2,17
San Jacinto,7,Proposition 3,,REP,Cast Votes:,255,41,186,482
San Jacinto,7,Proposition 3,,REP,Under Votes,13,0,6,19
San Jacinto,7,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 4,,REP,Yes,249,40,179,468
San Jacinto,7,Proposition 4,,REP,No,11,1,5,17
San Jacinto,7,Proposition 4,,REP,Cast Votes:,260,41,184,485
San Jacinto,7,Proposition 4,,REP,Under Votes,8,0,8,16
San Jacinto,7,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 5,,REP,Yes,225,33,175,433
San Jacinto,7,Proposition 5,,REP,No,30,5,9,44
San Jacinto,7,Proposition 5,,REP,Cast Votes:,255,38,184,477
San Jacinto,7,Proposition 5,,REP,Under Votes,13,3,8,24
San Jacinto,7,Proposition 5,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 6,,REP,Yes,244,40,173,457
San Jacinto,7,Proposition 6,,REP,No,10,0,11,21
San Jacinto,7,Proposition 6,,REP,Cast Votes:,254,40,184,478
San Jacinto,7,Proposition 6,,REP,Under Votes,14,1,8,23
San Jacinto,7,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 7,,REP,Yes,254,40,184,478
San Jacinto,7,Proposition 7,,REP,No,4,0,1,5
San Jacinto,7,Proposition 7,,REP,Cast Votes:,258,40,185,483
San Jacinto,7,Proposition 7,,REP,Under Votes,10,1,7,18
San Jacinto,7,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 8,,REP,Yes,258,41,184,483
San Jacinto,7,Proposition 8,,REP,No,1,0,1,2
San Jacinto,7,Proposition 8,,REP,Cast Votes:,259,41,185,485
San Jacinto,7,Proposition 8,,REP,Under Votes,9,0,7,16
San Jacinto,7,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 9,,REP,Yes,245,39,178,462
San Jacinto,7,Proposition 9,,REP,No,13,2,8,23
San Jacinto,7,Proposition 9,,REP,Cast Votes:,258,41,186,485
San Jacinto,7,Proposition 9,,REP,Under Votes,10,0,6,16
San Jacinto,7,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,7,Proposition 10,,REP,Yes,242,38,178,458
San Jacinto,7,Proposition 10,,REP,No,18,2,7,27
San Jacinto,7,Proposition 10,,REP,Cast Votes:,260,40,185,485
San Jacinto,7,Proposition 10,,REP,Under Votes,8,1,7,16
San Jacinto,7,Proposition 10,,REP,Over Votes,0,0,0,0
San Jacinto,8,President,,DEM,Andrew Yang,0,0,0,0
San Jacinto,8,President,,DEM,John K. Delaney,0,0,0,0
San Jacinto,8,President,,DEM,Robby Wells,1,0,0,1
San Jacinto,8,President,,DEM,Joseph R. Biden,44,9,3,56
San Jacinto,8,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
San Jacinto,8,President,,DEM,Marianne Williamson,0,0,0,0
San Jacinto,8,President,,DEM,Deval Patrick,0,0,0,0
San Jacinto,8,President,,DEM,Elizabeth Warren,4,2,1,7
San Jacinto,8,President,,DEM,Tulsi Gabbard,0,0,0,0
San Jacinto,8,President,,DEM,Julián Castro,0,0,0,0
San Jacinto,8,President,,DEM,Pete Buttigieg,0,0,1,1
San Jacinto,8,President,,DEM,Bernie Sanders,9,1,0,10
San Jacinto,8,President,,DEM,Tom Steyer,2,2,0,4
San Jacinto,8,President,,DEM,Michael Bennet,0,0,0,0
San Jacinto,8,President,,DEM,Michael R. Bloomberg,7,1,5,13
San Jacinto,8,President,,DEM,Cory Booker,0,0,0,0
San Jacinto,8,President,,DEM,Amy Klobuchar,0,0,0,0
San Jacinto,8,Ballots Cast,,DEM,,67,15,10,92
San Jacinto,8,President,,DEM,Under Votes,2,0,0,2
San Jacinto,8,President,,DEM,Over Votes,0,0,0,0
San Jacinto,8,U.S. Senate,,DEM,Michael Cooper,8,0,1,9
San Jacinto,8,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,1,0,4
San Jacinto,8,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,2
San Jacinto,8,U.S. Senate,,DEM,Jack Daniel Foster Jr,3,0,1,4
San Jacinto,8,U.S. Senate,,DEM,Chris Bell,13,5,3,21
San Jacinto,8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",12,6,3,21
San Jacinto,8,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",8,0,1,9
San Jacinto,8,U.S. Senate,,DEM,Sema Hernandez,9,1,0,10
San Jacinto,8,U.S. Senate,,DEM,Victor Hugo Harris,1,0,0,1
San Jacinto,8,U.S. Senate,,DEM,Royce West,2,0,0,2
San Jacinto,8,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,1
San Jacinto,8,U.S. Senate,,DEM,D.R. Hunter,1,0,0,1
San Jacinto,8,U.S. Senate,,DEM,Cast Votes:,62,14,9,85
San Jacinto,8,U.S. Senate,,DEM,Under Votes,7,1,1,9
San Jacinto,8,U.S. Senate,,DEM,Over Votes,0,0,0,0
San Jacinto,8,U.S. House,8,DEM,Laura Jones,29,7,4,40
San Jacinto,8,U.S. House,8,DEM,Elizabeth Hernandez,32,7,6,45
San Jacinto,8,U.S. House,8,DEM,Cast Votes:,61,14,10,85
San Jacinto,8,U.S. House,8,DEM,Under Votes,8,1,0,9
San Jacinto,8,U.S. House,8,DEM,Over Votes,0,0,0,0
San Jacinto,8,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",24,3,2,29
San Jacinto,8,Railroad Commissioner,,DEM,Chrysta Castañeda,7,5,1,13
San Jacinto,8,Railroad Commissioner,,DEM,Kelly Stone,13,1,2,16
San Jacinto,8,Railroad Commissioner,,DEM,Mark Watson,18,5,4,27
San Jacinto,8,Railroad Commissioner,,DEM,Cast Votes:,62,14,9,85
San Jacinto,8,Railroad Commissioner,,DEM,Under Votes,7,1,1,9
San Jacinto,8,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,19,4,4,27
San Jacinto,8,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,40,10,5,55
San Jacinto,8,"Chief Justice, Supreme Court",,DEM,Cast Votes:,59,14,9,82
San Jacinto,8,"Chief Justice, Supreme Court",,DEM,Under Votes,10,1,1,12
San Jacinto,8,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,39,5,5,49
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,23,9,4,36
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,62,14,9,85
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,7,1,1,9
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,17,6,2,25
San Jacinto,8,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,44,8,7,59
San Jacinto,8,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,61,14,9,84
San Jacinto,8,"Justice, Supreme Court, Place 7",,DEM,Under Votes,8,1,1,10
San Jacinto,8,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,28,7,3,38
San Jacinto,8,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,31,7,6,44
San Jacinto,8,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,59,14,9,82
San Jacinto,8,"Justice, Supreme Court, Place 8",,DEM,Under Votes,10,1,1,12
San Jacinto,8,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,17,5,2,24
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,5,1,1,7
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,39,8,6,53
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,61,14,9,84
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,8,1,1,10
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,22,4,2,28
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,39,10,7,56
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,61,14,9,84
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,8,1,1,10
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,53,13,9,75
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,53,13,9,75
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,16,2,1,19
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,8,"Constable, Precinct 4",,DEM,Alvin Wyatt,62,13,9,84
San Jacinto,8,"Constable, Precinct 4",,DEM,Cast Votes:,62,13,9,84
San Jacinto,8,"Constable, Precinct 4",,DEM,Under Votes,7,2,1,10
San Jacinto,8,"Constable, Precinct 4",,DEM,Over Votes,0,0,0,0
San Jacinto,8,San Jacinto County Chairman,,DEM,Jacqueline Mier,56,12,9,77
San Jacinto,8,San Jacinto County Chairman,,DEM,Cast Votes:,56,12,9,77
San Jacinto,8,San Jacinto County Chairman,,DEM,Under Votes,13,3,1,17
San Jacinto,8,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,8,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
San Jacinto,8,President,,REP,Donald J. Trump,152,15,57,224
San Jacinto,8,President,,REP,Bill Weld,0,0,0,0
San Jacinto,8,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,8,President,,REP,Matthew John Matern,0,0,0,0
San Jacinto,8,President,,REP,Bob Ely,0,0,0,0
San Jacinto,8,President,,REP,Joe Walsh,1,0,0,1
San Jacinto,8,President,,REP,Uncommitted,7,0,2,9
San Jacinto,8,Ballots Cast,,REP,,160,15,59,234
San Jacinto,8,President,,REP,Under Votes,5,0,0,5
San Jacinto,8,President,,REP,Over Votes,0,0,0,0
San Jacinto,8,U.S. Senate,,REP,John Cornyn,106,14,35,155
San Jacinto,8,U.S. Senate,,REP,John Anthony Castro,4,1,3,8
San Jacinto,8,U.S. Senate,,REP,Dwayne Stovall,25,0,11,36
San Jacinto,8,U.S. Senate,,REP,Mark Yancey,9,0,3,12
San Jacinto,8,U.S. Senate,,REP,Virgil Bierschwale,0,0,2,2
San Jacinto,8,U.S. Senate,,REP,Cast Votes:,144,15,54,213
San Jacinto,8,U.S. Senate,,REP,Under Votes,21,0,5,26
San Jacinto,8,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,8,U.S. House,8,REP,Kirk Osborn,15,2,7,24
San Jacinto,8,U.S. House,8,REP,Melissa Esparza-Mathis,6,1,0,7
San Jacinto,8,U.S. House,8,REP,Kevin Brady,131,12,50,193
San Jacinto,8,U.S. House,8,REP,Cast Votes:,152,15,57,224
San Jacinto,8,U.S. House,8,REP,Under Votes,13,0,2,15
San Jacinto,8,U.S. House,8,REP,Over Votes,0,0,0,0
San Jacinto,8,Railroad Commissioner,,REP,"James ""Jim"" Wright",91,10,31,132
San Jacinto,8,Railroad Commissioner,,REP,Ryan Sitton,43,2,22,67
San Jacinto,8,Railroad Commissioner,,REP,Cast Votes:,134,12,53,199
San Jacinto,8,Railroad Commissioner,,REP,Under Votes,31,3,6,40
San Jacinto,8,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,8,"Chief Justice, Supreme Court",,REP,Nathan Hecht,125,14,48,187
San Jacinto,8,"Chief Justice, Supreme Court",,REP,Cast Votes:,125,14,48,187
San Jacinto,8,"Chief Justice, Supreme Court",,REP,Under Votes,40,1,11,52
San Jacinto,8,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,119,14,50,183
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Cast Votes:,119,14,50,183
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,46,1,9,56
San Jacinto,8,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,122,13,52,187
San Jacinto,8,"Justice, Supreme Court, Place 7",,REP,Cast Votes:,122,13,52,187
San Jacinto,8,"Justice, Supreme Court, Place 7",,REP,Under Votes,43,2,7,52
San Jacinto,8,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Justice, Supreme Court, Place 8",,REP,Brett Busby,119,13,50,182
San Jacinto,8,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,119,13,50,182
San Jacinto,8,"Justice, Supreme Court, Place 8",,REP,Under Votes,46,2,9,57
San Jacinto,8,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,72,5,23,100
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,61,7,27,95
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,133,12,50,195
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,32,3,9,44
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,120,13,49,182
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,120,13,49,182
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,45,2,10,57
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,119,13,46,178
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,119,13,46,178
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,46,2,13,61
San Jacinto,8,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,8,"Member, State Board of Education, District 8",,REP,Audrey Young,118,13,49,180
San Jacinto,8,"Member, State Board of Education, District 8",,REP,Cast Votes:,118,13,49,180
San Jacinto,8,"Member, State Board of Education, District 8",,REP,Under Votes,47,2,10,59
San Jacinto,8,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,8,State Representative,18,REP,Ernest Bailes,135,13,54,202
San Jacinto,8,State Representative,18,REP,Cast Votes:,135,13,54,202
San Jacinto,8,State Representative,18,REP,Under Votes,30,2,5,37
San Jacinto,8,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",42,5,12,59
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,31,4,11,46
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,13,1,4,18
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,18,2,3,23
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,12,0,15,27
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,116,12,45,173
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,49,3,14,66
San Jacinto,8,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,8,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,53,2,24,79
San Jacinto,8,"District Judge, 411th Judicial District",,REP,John Wells,79,9,32,120
San Jacinto,8,"District Judge, 411th Judicial District",,REP,Cast Votes:,132,11,56,199
San Jacinto,8,"District Judge, 411th Judicial District",,REP,Under Votes,33,4,3,40
San Jacinto,8,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,8,Sheriff,,REP,Greg Capers,80,13,27,120
San Jacinto,8,Sheriff,,REP,Mike Flynt,75,1,31,107
San Jacinto,8,Sheriff,,REP,Cast Votes:,155,14,58,227
San Jacinto,8,Sheriff,,REP,Under Votes,10,1,1,12
San Jacinto,8,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,8,County Tax Assessor-Collector,,REP,Betty Davis,135,13,52,200
San Jacinto,8,County Tax Assessor-Collector,,REP,Cast Votes:,135,13,52,200
San Jacinto,8,County Tax Assessor-Collector,,REP,Under Votes,30,2,7,39
San Jacinto,8,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,8,San Jacinto County Chairman,,REP,Dwayne Wright,127,13,50,190
San Jacinto,8,San Jacinto County Chairman,,REP,Cast Votes:,127,13,50,190
San Jacinto,8,San Jacinto County Chairman,,REP,Under Votes,38,2,9,49
San Jacinto,8,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,8,Proposition #1,,DEM,Yes,59,13,9,81
San Jacinto,8,Proposition #1,,DEM,No,2,1,1,4
San Jacinto,8,Proposition #1,,DEM,Cast Votes:,61,14,10,85
San Jacinto,8,Proposition #1,,DEM,Under Votes,8,1,0,9
San Jacinto,8,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #2,,DEM,Yes,60,14,10,84
San Jacinto,8,Proposition #2,,DEM,No,3,0,0,3
San Jacinto,8,Proposition #2,,DEM,Cast Votes:,63,14,10,87
San Jacinto,8,Proposition #2,,DEM,Under Votes,6,1,0,7
San Jacinto,8,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #3,,DEM,Yes,63,14,10,87
San Jacinto,8,Proposition #3,,DEM,No,1,0,0,1
San Jacinto,8,Proposition #3,,DEM,Cast Votes:,64,14,10,88
San Jacinto,8,Proposition #3,,DEM,Under Votes,5,1,0,6
San Jacinto,8,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #4,,DEM,Yes,62,12,9,83
San Jacinto,8,Proposition #4,,DEM,No,1,1,0,2
San Jacinto,8,Proposition #4,,DEM,Cast Votes:,63,13,9,85
San Jacinto,8,Proposition #4,,DEM,Under Votes,6,1,1,8
San Jacinto,8,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #5,,DEM,Yes,62,13,8,83
San Jacinto,8,Proposition #5,,DEM,No,1,0,0,1
San Jacinto,8,Proposition #5,,DEM,Cast Votes:,63,13,8,84
San Jacinto,8,Proposition #5,,DEM,Under Votes,6,1,2,9
San Jacinto,8,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #6,,DEM,Yes,60,12,10,82
San Jacinto,8,Proposition #6,,DEM,No,2,1,0,3
San Jacinto,8,Proposition #6,,DEM,Cast Votes:,62,13,10,85
San Jacinto,8,Proposition #6,,DEM,Under Votes,7,1,0,8
San Jacinto,8,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #7,,DEM,Yes,59,12,10,81
San Jacinto,8,Proposition #7,,DEM,No,3,1,0,4
San Jacinto,8,Proposition #7,,DEM,Cast Votes:,62,13,10,85
San Jacinto,8,Proposition #7,,DEM,Under Votes,7,1,0,8
San Jacinto,8,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #8,,DEM,Yes,59,13,9,81
San Jacinto,8,Proposition #8,,DEM,No,3,0,1,4
San Jacinto,8,Proposition #8,,DEM,Cast Votes:,62,13,10,85
San Jacinto,8,Proposition #8,,DEM,Under Votes,7,1,0,8
San Jacinto,8,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #9,,DEM,Yes,58,13,9,80
San Jacinto,8,Proposition #9,,DEM,No,3,0,0,3
San Jacinto,8,Proposition #9,,DEM,Cast Votes:,61,13,9,83
San Jacinto,8,Proposition #9,,DEM,Under Votes,8,1,1,10
San Jacinto,8,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #10,,DEM,Yes,55,13,9,77
San Jacinto,8,Proposition #10,,DEM,No,7,0,0,7
San Jacinto,8,Proposition #10,,DEM,Cast Votes:,62,13,9,84
San Jacinto,8,Proposition #10,,DEM,Under Votes,7,1,1,9
San Jacinto,8,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition #11,,DEM,Yes,60,9,10,79
San Jacinto,8,Proposition #11,,DEM,No,0,4,0,4
San Jacinto,8,Proposition #11,,DEM,Cast Votes:,60,13,10,83
San Jacinto,8,Proposition #11,,DEM,Under Votes,9,1,0,10
San Jacinto,8,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,8,Proposition 1,,REP,Yes,128,13,51,192
San Jacinto,8,Proposition 1,,REP,No,30,1,7,38
San Jacinto,8,Proposition 1,,REP,Cast Votes:,158,14,58,230
San Jacinto,8,Proposition 1,,REP,Under Votes,7,1,1,9
San Jacinto,8,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,8,Proposition 2,,REP,Yes,131,14,51,196
San Jacinto,8,Proposition 2,,REP,No,27,0,5,32
San Jacinto,8,Proposition 2,,REP,Cast Votes:,158,14,56,228
San Jacinto,8,Proposition 2,,REP,Under Votes,7,1,3,11
San Jacinto,8,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,8,Proposition 3,,REP,Yes,143,13,53,209
San Jacinto,8,Proposition 3,,REP,No,7,1,1,9
San Jacinto,8,Proposition 3,,REP,Cast Votes:,150,14,54,218
San Jacinto,8,Proposition 3,,REP,Under Votes,15,1,5,21
San Jacinto,8,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,8,Proposition 4,,REP,Yes,144,14,54,212
San Jacinto,8,Proposition 4,,REP,No,12,0,2,14
San Jacinto,8,Proposition 4,,REP,Cast Votes:,156,14,56,226
San Jacinto,8,Proposition 4,,REP,Under Votes,9,1,3,13
San Jacinto,8,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,8,Proposition 5,,REP,Yes,147,15,53,215
San Jacinto,8,Proposition 5,,REP,No,8,0,4,12
San Jacinto,8,Proposition 5,,REP,Cast Votes:,155,15,57,227
San Jacinto,8,Proposition 5,,REP,Under Votes,10,0,2,12
San Jacinto,8,Proposition 5,,REP,Over Votes,0,0,0,0
