county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Montague,PCT 5,U.S. Senate,,DEM,Michael Cooper,2,2,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Chris Bell,4,3,1,0,0
Montague,PCT 5,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Mary (MJ) Hegar,9,4,5,0,0
Montague,PCT 5,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,1,0,0
Montague,PCT 5,U.S. Senate,,DEM,Amanda K. Edwards,1,0,1,0,0
Montague,PCT 5,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,2,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Royce West,4,2,2,0,0
Montague,PCT 5,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,1,0,0
Montague,PCT 5,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 5,U.S. Senate,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,U.S. House,13,DEM,Gus Trujillo,9,4,5,0,0
Montague,PCT 5,U.S. House,13,DEM,Timothy W. Gassaway,7,4,3,0,0
Montague,PCT 5,U.S. House,13,DEM,Greg Sagan,9,6,3,0,0
Montague,PCT 5,U.S. House,13,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,Railroad Commissioner,,DEM,Kelly Stone,10,5,5,0,0
Montague,PCT 5,Railroad Commissioner,,DEM,Chrysta Castaneda,3,3,0,0,0
Montague,PCT 5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,1,4,0,0
Montague,PCT 5,Railroad Commissioner,,DEM,Mark Watson,7,5,2,0,0
Montague,PCT 5,Railroad Commissioner,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,5,2,3,0,0
Montague,PCT 5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,20,12,8,0,0
Montague,PCT 5,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,17,10,7,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,8,4,4,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,19,9,10,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,6,5,1,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,14,7,7,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,11,7,4,0,0
Montague,PCT 5,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,1,1,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,8,3,5,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,15,10,5,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,5,3,2,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,19,11,8,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,24,14,10,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,22,14,8,0,0
Montague,PCT 5,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,22,14,8,0,0
Montague,PCT 5,"Member, State BoE, Dist 15",,DEM,John Betancourt,23,14,9,0,0
Montague,PCT 5,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,23,14,9,0,0
Montague,PCT 5,State Representative,68,DEM,Patsy Ledbetter,24,14,10,0,0
Montague,PCT 5,State Representative,68,DEM,Total Votes Cast,24,14,10,0,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,23,14,9,0,0
Montague,PCT 5,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,23,14,9,0,0
Montague,PCT 5,Proposition #1,,DEM,Yes,23,12,11,0,0
Montague,PCT 5,Proposition #1,,DEM,No,1,1,0,0,0
Montague,PCT 5,Proposition #1,,DEM,Total Votes Cast,24,13,11,0,0
Montague,PCT 5,Proposition #2,,DEM,Yes,23,12,11,0,0
Montague,PCT 5,Proposition #2,,DEM,No,0,0,0,0,0
Montague,PCT 5,Proposition #2,,DEM,Total Votes Cast,23,12,11,0,0
Montague,PCT 5,Proposition #3,,DEM,Yes,24,13,11,0,0
Montague,PCT 5,Proposition #3,,DEM,No,0,0,0,0,0
Montague,PCT 5,Proposition #3,,DEM,Total Votes Cast,24,13,11,0,0
Montague,PCT 5,Proposition #4,,DEM,Yes,23,12,11,0,0
Montague,PCT 5,Proposition #4,,DEM,No,1,1,0,0,0
Montague,PCT 5,Proposition #4,,DEM,Total Votes Cast,24,13,11,0,0
Montague,PCT 5,Proposition #5,,DEM,Yes,23,12,11,0,0
Montague,PCT 5,Proposition #5,,DEM,No,2,2,0,0,0
Montague,PCT 5,Proposition #5,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,Proposition #6,,DEM,Yes,22,11,11,0,0
Montague,PCT 5,Proposition #6,,DEM,No,2,2,0,0,0
Montague,PCT 5,Proposition #6,,DEM,Total Votes Cast,24,13,11,0,0
Montague,PCT 5,Proposition #7,,DEM,Yes,22,11,11,0,0
Montague,PCT 5,Proposition #7,,DEM,No,3,3,0,0,0
Montague,PCT 5,Proposition #7,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,Proposition #8,,DEM,Yes,24,14,10,0,0
Montague,PCT 5,Proposition #8,,DEM,No,1,0,1,0,0
Montague,PCT 5,Proposition #8,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,Proposition #9,,DEM,Yes,22,11,11,0,0
Montague,PCT 5,Proposition #9,,DEM,No,2,2,0,0,0
Montague,PCT 5,Proposition #9,,DEM,Total Votes Cast,24,13,11,0,0
Montague,PCT 5,Proposition #10,,DEM,Yes,24,14,10,0,0
Montague,PCT 5,Proposition #10,,DEM,No,1,0,1,0,0
Montague,PCT 5,Proposition #10,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 5,Proposition #11,,DEM,Yes,22,11,11,0,0
Montague,PCT 5,Proposition #11,,DEM,No,3,3,0,0,0
Montague,PCT 5,Proposition #11,,DEM,Total Votes Cast,25,14,11,0,0
Montague,PCT 6,Registered Voters,,,,955,,,,
Montague,PCT 6,Registered Voters,,,,955,,,,
Montague,PCT 6,Registered Voters,,,,0,,,,
Montague,PCT 6,Ballots Cast,,,,319,147,166,6,0
Montague,PCT 6,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 6,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 6,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 6,President,,DEM,Michael R. Bloomberg,4,2,2,0,0
Montague,PCT 6,President,,DEM,Bernie Sanders,5,4,1,0,0
Montague,PCT 6,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 6,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 6,President,,DEM,Tom Steyer,0,0,0,0,0
Montague,PCT 6,President,,DEM,Andrew Yang,0,0,0,0,0
Montague,PCT 6,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 6,President,,DEM,Michael Bennet,0,0,0,0,0
Montague,PCT 6,President,,DEM,Pete Buttigieg,2,0,2,0,0
Montague,PCT 6,President,,DEM,Amy Klobuchar,1,0,1,0,0
Montague,PCT 6,President,,DEM,Elizabeth Warren,2,2,0,0,0
Montague,PCT 6,President,,DEM,Joseph R. Biden,19,11,6,2,0
Montague,PCT 6,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Montague,PCT 6,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 6,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 6,President,,DEM,Total Votes Cast,33,19,12,2,0
Montague,PCT 6,U.S. Senate,,DEM,Michael Cooper,3,2,1,0,0
Montague,PCT 6,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 6,U.S. Senate,,DEM,Chris Bell,4,3,1,0,0
Montague,PCT 6,U.S. Senate,,DEM,Sema Hernandez,2,2,0,0,0
Montague,PCT 6,U.S. Senate,,DEM,Mary (MJ) Hegar,7,4,3,0,0
Montague,PCT 6,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0,0
Montague,PCT 6,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,0,1,0
Montague,PCT 6,U.S. Senate,,DEM,Amanda K. Edwards,4,0,3,1,0
Montague,PCT 6,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",3,3,0,0,0
Montague,PCT 6,U.S. Senate,,DEM,Royce West,4,2,2,0,0
Montague,PCT 6,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,1,0,0
Montague,PCT 6,U.S. Senate,,DEM,Adrian Ocegueda,1,0,1,0,0
Montague,PCT 6,U.S. Senate,,DEM,Total Votes Cast,31,17,12,2,0
Montague,PCT 6,U.S. House,13,DEM,Gus Trujillo,10,7,3,0,0
Montague,PCT 6,U.S. House,13,DEM,Timothy W. Gassaway,6,2,3,1,0
Montague,PCT 6,U.S. House,13,DEM,Greg Sagan,14,7,6,1,0
Montague,PCT 6,U.S. House,13,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,Railroad Commissioner,,DEM,Kelly Stone,5,2,3,0,0
Montague,PCT 6,Railroad Commissioner,,DEM,Chrysta Castaneda,5,2,3,0,0
Montague,PCT 6,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,5,0,0,0
Montague,PCT 6,Railroad Commissioner,,DEM,Mark Watson,15,7,6,2,0
Montague,PCT 6,Railroad Commissioner,,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,8,4,3,1,0
Montague,PCT 6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,24,14,9,1,0
Montague,PCT 6,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,21,13,8,0,0
Montague,PCT 6,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,10,4,4,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,31,17,12,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,20,8,10,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,10,8,2,0,0
Montague,PCT 6,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,18,7,9,2,0
Montague,PCT 6,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,11,8,3,0,0
Montague,PCT 6,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,29,15,12,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,2,0,0,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,9,3,5,1,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,19,11,7,1,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,12,7,5,0,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,18,9,7,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,31,17,12,2,0
Montague,PCT 6,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,31,17,12,2,0
Montague,PCT 6,"Member, State BoE, Dist 15",,DEM,John Betancourt,32,18,12,2,0
Montague,PCT 6,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,State Representative,68,DEM,Patsy Ledbetter,31,18,11,2,0
Montague,PCT 6,State Representative,68,DEM,Total Votes Cast,31,18,11,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,30,16,12,2,0
Montague,PCT 6,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,30,16,12,2,0
Montague,PCT 6,Proposition #1,,DEM,Yes,32,18,12,2,0
Montague,PCT 6,Proposition #1,,DEM,No,1,1,0,0,0
Montague,PCT 6,Proposition #1,,DEM,Total Votes Cast,33,19,12,2,0
Montague,PCT 6,Proposition #2,,DEM,Yes,30,19,9,2,0
Montague,PCT 6,Proposition #2,,DEM,No,3,0,3,0,0
Montague,PCT 6,Proposition #2,,DEM,Total Votes Cast,33,19,12,2,0
Montague,PCT 6,Proposition #3,,DEM,Yes,32,18,12,2,0
Montague,PCT 6,Proposition #3,,DEM,No,0,0,0,0,0
Montague,PCT 6,Proposition #3,,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,Proposition #4,,DEM,Yes,30,18,11,1,0
Montague,PCT 6,Proposition #4,,DEM,No,2,0,1,1,0
Montague,PCT 6,Proposition #4,,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,Proposition #5,,DEM,Yes,31,18,11,2,0
Montague,PCT 6,Proposition #5,,DEM,No,1,0,1,0,0
Montague,PCT 6,Proposition #5,,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,Proposition #6,,DEM,Yes,32,18,12,2,0
Montague,PCT 6,Proposition #6,,DEM,No,0,0,0,0,0
Montague,PCT 6,Proposition #6,,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,Proposition #7,,DEM,Yes,28,17,9,2,0
Montague,PCT 6,Proposition #7,,DEM,No,2,0,2,0,0
Montague,PCT 6,Proposition #7,,DEM,Total Votes Cast,30,17,11,2,0
Montague,PCT 6,Proposition #8,,DEM,Yes,32,18,12,2,0
Montague,PCT 6,Proposition #8,,DEM,No,0,0,0,0,0
Montague,PCT 6,Proposition #8,,DEM,Total Votes Cast,32,18,12,2,0
Montague,PCT 6,Proposition #9,,DEM,Yes,32,18,12,2,0
Montague,PCT 6,Proposition #9,,DEM,No,1,1,0,0,0
Montague,PCT 6,Proposition #9,,DEM,Total Votes Cast,33,19,12,2,0
Montague,PCT 6,Proposition #10,,DEM,Yes,29,16,11,2,0
Montague,PCT 6,Proposition #10,,DEM,No,2,1,1,0,0
Montague,PCT 6,Proposition #10,,DEM,Total Votes Cast,31,17,12,2,0
Montague,PCT 6,Proposition #11,,DEM,Yes,29,17,11,1,0
Montague,PCT 6,Proposition #11,,DEM,No,2,0,1,1,0
Montague,PCT 6,Proposition #11,,DEM,Total Votes Cast,31,17,12,2,0
Montague,PCT 7,Registered Voters,,,,963,,,,
Montague,PCT 7,Registered Voters,,,,963,,,,
Montague,PCT 7,Registered Voters,,,,0,,,,
Montague,PCT 7,Ballots Cast,,,,381,255,120,6,0
Montague,PCT 7,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 7,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 7,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 7,President,,DEM,Michael R. Bloomberg,5,2,2,1,0
Montague,PCT 7,President,,DEM,Bernie Sanders,10,10,0,0,0
Montague,PCT 7,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 7,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 7,President,,DEM,Tom Steyer,0,0,0,0,0
Montague,PCT 7,President,,DEM,Andrew Yang,0,0,0,0,0
Montague,PCT 7,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 7,President,,DEM,Michael Bennet,0,0,0,0,0
Montague,PCT 7,President,,DEM,Pete Buttigieg,0,0,0,0,0
Montague,PCT 7,President,,DEM,Amy Klobuchar,1,0,0,1,0
Montague,PCT 7,President,,DEM,Elizabeth Warren,1,1,0,0,0
Montague,PCT 7,President,,DEM,Joseph R. Biden,26,26,0,0,0
Montague,PCT 7,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Montague,PCT 7,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 7,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 7,President,,DEM,Total Votes Cast,43,39,2,2,0
Montague,PCT 7,U.S. Senate,,DEM,Michael Cooper,1,1,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Victor Hugo Harris,2,2,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Chris Bell,4,3,0,1,0
Montague,PCT 7,U.S. Senate,,DEM,Sema Hernandez,3,3,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Mary (MJ) Hegar,17,14,2,1,0
Montague,PCT 7,U.S. Senate,,DEM,D. R. Hunter,1,1,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,2,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Amanda K. Edwards,4,4,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,5,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Royce West,1,1,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,1,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 7,U.S. Senate,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,U.S. House,13,DEM,Gus Trujillo,12,11,1,0,0
Montague,PCT 7,U.S. House,13,DEM,Timothy W. Gassaway,10,9,1,0,0
Montague,PCT 7,U.S. House,13,DEM,Greg Sagan,17,15,0,2,0
Montague,PCT 7,U.S. House,13,DEM,Total Votes Cast,39,35,2,2,0
Montague,PCT 7,Railroad Commissioner,,DEM,Kelly Stone,12,10,1,1,0
Montague,PCT 7,Railroad Commissioner,,DEM,Chrysta Castaneda,7,7,0,0,0
Montague,PCT 7,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",13,11,1,1,0
Montague,PCT 7,Railroad Commissioner,,DEM,Mark Watson,8,8,0,0,0
Montague,PCT 7,Railroad Commissioner,,DEM,Total Votes Cast,40,36,2,2,0
Montague,PCT 7,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,8,7,1,0,0
Montague,PCT 7,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,32,29,1,2,0
Montague,PCT 7,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,40,36,2,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,26,24,1,1,0
Montague,PCT 7,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,14,12,1,1,0
Montague,PCT 7,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,40,36,2,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,28,25,2,1,0
Montague,PCT 7,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,13,12,0,1,0
Montague,PCT 7,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,21,20,1,0,0
Montague,PCT 7,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,20,17,1,2,0
Montague,PCT 7,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,0,0,0,0,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,14,12,2,0,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,25,23,0,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,39,35,2,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,16,13,2,1,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,23,22,0,1,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,39,35,2,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,37,33,2,2,0
Montague,PCT 7,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,37,33,2,2,0
Montague,PCT 7,"Member, State BoE, Dist 15",,DEM,John Betancourt,38,34,2,2,0
Montague,PCT 7,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,38,34,2,2,0
Montague,PCT 7,State Representative,68,DEM,Patsy Ledbetter,37,33,2,2,0
Montague,PCT 7,State Representative,68,DEM,Total Votes Cast,37,33,2,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,38,34,2,2,0
Montague,PCT 7,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,38,34,2,2,0
Montague,PCT 7,Proposition #1,,DEM,Yes,38,35,2,1,0
Montague,PCT 7,Proposition #1,,DEM,No,3,2,0,1,0
Montague,PCT 7,Proposition #1,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #2,,DEM,Yes,39,36,2,1,0
Montague,PCT 7,Proposition #2,,DEM,No,2,1,0,1,0
Montague,PCT 7,Proposition #2,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #3,,DEM,Yes,41,37,2,2,0
Montague,PCT 7,Proposition #3,,DEM,No,0,0,0,0,0
Montague,PCT 7,Proposition #3,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #4,,DEM,Yes,37,33,2,2,0
Montague,PCT 7,Proposition #4,,DEM,No,4,4,0,0,0
Montague,PCT 7,Proposition #4,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #5,,DEM,Yes,40,36,2,2,0
Montague,PCT 7,Proposition #5,,DEM,No,1,1,0,0,0
Montague,PCT 7,Proposition #5,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #6,,DEM,Yes,40,36,2,2,0
Montague,PCT 7,Proposition #6,,DEM,No,1,1,0,0,0
Montague,PCT 7,Proposition #6,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #7,,DEM,Yes,39,36,1,2,0
Montague,PCT 7,Proposition #7,,DEM,No,1,1,0,0,0
Montague,PCT 7,Proposition #7,,DEM,Total Votes Cast,40,37,1,2,0
Montague,PCT 7,Proposition #8,,DEM,Yes,40,36,2,2,0
Montague,PCT 7,Proposition #8,,DEM,No,1,1,0,0,0
Montague,PCT 7,Proposition #8,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #9,,DEM,Yes,41,37,2,2,0
Montague,PCT 7,Proposition #9,,DEM,No,0,0,0,0,0
Montague,PCT 7,Proposition #9,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 7,Proposition #10,,DEM,Yes,37,33,2,2,0
Montague,PCT 7,Proposition #10,,DEM,No,3,3,0,0,0
Montague,PCT 7,Proposition #10,,DEM,Total Votes Cast,40,36,2,2,0
Montague,PCT 7,Proposition #11,,DEM,Yes,36,33,2,1,0
Montague,PCT 7,Proposition #11,,DEM,No,5,4,0,1,0
Montague,PCT 7,Proposition #11,,DEM,Total Votes Cast,41,37,2,2,0
Montague,PCT 8,Registered Voters,,,,812,,,,
Montague,PCT 8,Registered Voters,,,,812,,,,
Montague,PCT 8,Registered Voters,,,,0,,,,
Montague,PCT 8,Ballots Cast,,,,281,202,73,6,0
Montague,PCT 8,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 8,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 8,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 8,President,,DEM,Michael R. Bloomberg,5,4,1,0,0
Montague,PCT 8,President,,DEM,Bernie Sanders,10,9,1,0,0
Montague,PCT 8,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 8,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 8,President,,DEM,Tom Steyer,1,1,0,0,0
Montague,PCT 8,President,,DEM,Andrew Yang,0,0,0,0,0
Montague,PCT 8,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 8,President,,DEM,Michael Bennet,1,1,0,0,0
Montague,PCT 8,President,,DEM,Pete Buttigieg,0,0,0,0,0
Montague,PCT 8,President,,DEM,Amy Klobuchar,2,0,0,2,0
Montague,PCT 8,President,,DEM,Elizabeth Warren,0,0,0,0,0
Montague,PCT 8,President,,DEM,Joseph R. Biden,15,15,0,0,0
Montague,PCT 8,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Montague,PCT 8,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 8,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 8,President,,DEM,Total Votes Cast,34,30,2,2,0
Montague,PCT 8,U.S. Senate,,DEM,Michael Cooper,4,4,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Chris Bell,6,6,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Sema Hernandez,2,1,1,0,0
Montague,PCT 8,U.S. Senate,,DEM,Mary (MJ) Hegar,9,6,1,2,0
Montague,PCT 8,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,3,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Amanda K. Edwards,1,1,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,2,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Royce West,3,3,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",2,2,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 8,U.S. Senate,,DEM,Total Votes Cast,32,28,2,2,0
Montague,PCT 8,U.S. House,13,DEM,Gus Trujillo,5,4,1,0,0
Montague,PCT 8,U.S. House,13,DEM,Timothy W. Gassaway,12,12,0,0,0
Montague,PCT 8,U.S. House,13,DEM,Greg Sagan,14,11,1,2,0
Montague,PCT 8,U.S. House,13,DEM,Total Votes Cast,31,27,2,2,0
Montague,PCT 8,Railroad Commissioner,,DEM,Kelly Stone,9,9,0,0,0
