county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,325,Proposition 1,,Republican Party,Undervotes,1,7,2,0,0,10
Parker,325,Proposition 1,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 2,,Republican Party,Yes,19,231,254,0,2,506
Parker,325,Proposition 2,,Republican Party,No,4,29,19,0,0,52
Parker,325,Ballots Cast,,Republican Party,,23,260,273,0,2,558
Parker,325,Proposition 2,,Republican Party,Undervotes,0,12,5,0,0,17
Parker,325,Proposition 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 3,,Republican Party,Yes,22,253,259,0,2,536
Parker,325,Proposition 3,,Republican Party,No,0,7,10,0,0,17
Parker,325,Ballots Cast,,Republican Party,,22,260,269,0,2,553
Parker,325,Proposition 3,,Republican Party,Undervotes,1,12,9,0,0,22
Parker,325,Proposition 3,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 4,,Republican Party,Yes,20,245,262,0,2,529
Parker,325,Proposition 4,,Republican Party,No,1,13,7,0,0,21
Parker,325,Ballots Cast,,Republican Party,,21,258,269,0,2,550
Parker,325,Proposition 4,,Republican Party,Undervotes,2,14,9,0,0,25
Parker,325,Proposition 4,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 5,,Republican Party,Yes,22,242,244,0,2,510
Parker,325,Proposition 5,,Republican Party,No,1,18,23,0,0,42
Parker,325,Ballots Cast,,Republican Party,,23,260,267,0,2,552
Parker,325,Proposition 5,,Republican Party,Undervotes,0,12,11,0,0,23
Parker,325,Proposition 5,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 6,,Republican Party,Yes,21,245,257,0,2,525
Parker,325,Proposition 6,,Republican Party,No,2,13,12,0,0,27
Parker,325,Ballots Cast,,Republican Party,,23,258,269,0,2,552
Parker,325,Proposition 6,,Republican Party,Undervotes,0,14,9,0,0,23
Parker,325,Proposition 6,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 7,,Republican Party,Yes,23,260,272,0,2,557
Parker,325,Proposition 7,,Republican Party,No,0,2,1,0,0,3
Parker,325,Ballots Cast,,Republican Party,,23,262,273,0,2,560
Parker,325,Proposition 7,,Republican Party,Undervotes,0,10,5,0,0,15
Parker,325,Proposition 7,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 8,,Republican Party,Yes,22,259,271,0,2,554
Parker,325,Proposition 8,,Republican Party,No,1,3,2,0,0,6
Parker,325,Ballots Cast,,Republican Party,,23,262,273,0,2,560
Parker,325,Proposition 8,,Republican Party,Undervotes,0,10,5,0,0,15
Parker,325,Proposition 8,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 9,,Republican Party,Yes,23,252,261,0,2,538
Parker,325,Proposition 9,,Republican Party,No,0,8,12,0,0,20
Parker,325,Ballots Cast,,Republican Party,,23,260,273,0,2,558
Parker,325,Proposition 9,,Republican Party,Undervotes,0,12,5,0,0,17
Parker,325,Proposition 9,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,325,Proposition 10,,Republican Party,Yes,23,242,237,0,2,504
Parker,325,Proposition 10,,Republican Party,No,0,12,28,0,0,40
Parker,325,Ballots Cast,,Republican Party,,23,254,265,0,2,544
Parker,325,Proposition 10,,Republican Party,Undervotes,0,18,13,0,0,31
Parker,325,Proposition 10,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,President,,Democratic Party,John K. Delaney,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Michael R. Bloomberg,0,8,6,0,0,14
Parker,330,President,,Democratic Party,Marianne Williamson,0,0,0,0,0,0
Parker,330,President,,Democratic Party,"Roque ""Rocky"" De La Fuente",0,0,0,0,0,0
Parker,330,President,,Democratic Party,Amy Klobuchar,0,1,0,0,0,1
Parker,330,President,,Democratic Party,Robby Wells,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Elizabeth Warren,0,0,4,0,0,4
Parker,330,President,,Democratic Party,Pete Buttigieg,1,0,0,0,0,1
Parker,330,President,,Democratic Party,Bernie Sanders,0,7,14,0,0,21
Parker,330,President,,Democratic Party,Joseph R. Biden,2,4,14,0,0,20
Parker,330,President,,Democratic Party,Julián Castro,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Tom Steyer,1,0,0,0,0,1
Parker,330,President,,Democratic Party,Cory Booker,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Tulsi Gabbard,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Deval Patrick,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Andrew Yang,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Michael Bennet,0,0,0,0,0,0
Parker,330,Ballots Cast,,Democratic Party,,4,20,38,0,0,62
Parker,330,President,,Democratic Party,Undervotes,0,0,0,0,0,0
Parker,330,President,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,U.S. Senate,,Democratic Party,Amanda K. Edwards,0,1,5,0,0,6
Parker,330,U.S. Senate,,Democratic Party,Cristina Tzintzun Ramirez,0,1,3,0,0,4
Parker,330,U.S. Senate,,Democratic Party,Adrian Ocegueda,0,0,1,0,0,1
Parker,330,U.S. Senate,,Democratic Party,"Annie ""Mamá"" Garcia",0,1,4,0,0,5
Parker,330,U.S. Senate,,Democratic Party,"Mary ""MJ"" Hegar",2,10,12,0,0,24
Parker,330,U.S. Senate,,Democratic Party,Royce West,1,2,2,0,0,5
Parker,330,U.S. Senate,,Democratic Party,Jack Daniel Foster Jr,0,1,2,0,0,3
Parker,330,U.S. Senate,,Democratic Party,Chris Bell,0,1,2,0,0,3
Parker,330,U.S. Senate,,Democratic Party,Sema Hernandez,0,3,0,0,0,3
Parker,330,U.S. Senate,,Democratic Party,D. R. Hunter,0,0,0,0,0,0
Parker,330,U.S. Senate,,Democratic Party,Victor Hugo Harris,0,0,1,0,0,1
Parker,330,U.S. Senate,,Democratic Party,Michael Cooper,1,0,0,0,0,1
Parker,330,Ballots Cast,,Democratic Party,,4,20,32,0,0,56
Parker,330,U.S. Senate,,Democratic Party,Undervotes,0,0,6,0,0,6
Parker,330,U.S. Senate,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"United States Representative, District No. 12",,Democratic Party,Danny Anderson,2,6,5,0,0,13
Parker,330,"United States Representative, District No. 12",,Democratic Party,Lisa Welch,2,14,24,0,0,40
Parker,330,Ballots Cast,,Democratic Party,,4,20,29,0,0,53
Parker,330,"United States Representative, District No. 12",,Democratic Party,Undervotes,0,0,9,0,0,9
Parker,330,"United States Representative, District No. 12",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,Railroad Commissioner,,Democratic Party,Kelly Stone,1,7,9,0,0,17
Parker,330,Railroad Commissioner,,Democratic Party,"Roberto R. ""Beto"" Alonzo",1,2,5,0,0,8
Parker,330,Railroad Commissioner,,Democratic Party,Chrysta Castañeda,0,5,10,0,0,15
Parker,330,Railroad Commissioner,,Democratic Party,Mark Watson,2,4,4,0,0,10
Parker,330,Ballots Cast,,Democratic Party,,4,18,28,0,0,50
Parker,330,Railroad Commissioner,,Democratic Party,Undervotes,0,2,10,0,0,12
Parker,330,Railroad Commissioner,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Chief Justice, Supreme Court",,Democratic Party,Amy Clark Meachum,2,15,24,0,0,41
Parker,330,"Chief Justice, Supreme Court",,Democratic Party,Jerry Zimmerer,2,3,4,0,0,9
Parker,330,Ballots Cast,,Democratic Party,,4,18,28,0,0,50
Parker,330,"Chief Justice, Supreme Court",,Democratic Party,Undervotes,0,2,10,0,0,12
Parker,330,"Chief Justice, Supreme Court",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Larry Praeger,2,9,9,0,0,20
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Kathy Cheng,2,9,20,0,0,31
Parker,330,Ballots Cast,,Democratic Party,,4,18,29,0,0,51
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Undervotes,0,2,9,0,0,11
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 7",,Democratic Party,Brandy Voss,1,8,10,0,0,19
Parker,330,"Justice, Supreme Court, Place 7",,Democratic Party,Staci Williams,3,10,17,0,0,30
Parker,330,Ballots Cast,,Democratic Party,,4,18,27,0,0,49
Parker,330,"Justice, Supreme Court, Place 7",,Democratic Party,Undervotes,0,2,11,0,0,13
Parker,330,"Justice, Supreme Court, Place 7",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,2,12,19,0,0,33
Parker,330,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,2,6,9,0,0,17
Parker,330,Ballots Cast,,Democratic Party,,4,18,28,0,0,50
Parker,330,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,0,2,10,0,0,12
Parker,330,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,2,9,23,0,0,34
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,0,3,2,0,0,5
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,2,6,3,0,0,11
Parker,330,Ballots Cast,,Democratic Party,,4,18,28,0,0,50
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,0,2,10,0,0,12
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,3,14,22,0,0,39
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,1,4,6,0,0,11
Parker,330,Ballots Cast,,Democratic Party,,4,18,28,0,0,50
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,0,2,10,0,0,12
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,3,15,28,0,0,46
Parker,330,Ballots Cast,,Democratic Party,,3,15,28,0,0,46
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,1,5,10,0,0,16
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"State Representative, District 61",,Democratic Party,Christopher Cox,3,16,29,0,0,48
Parker,330,Ballots Cast,,Democratic Party,,3,16,29,0,0,48
Parker,330,"State Representative, District 61",,Democratic Party,Undervotes,1,4,9,0,0,14
Parker,330,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,3,17,29,0,0,49
Parker,330,Ballots Cast,,Democratic Party,,3,17,29,0,0,49
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,1,3,9,0,0,13
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,County Chair,,Democratic Party,Kay Pierson Parr,3,17,28,0,0,48
Parker,330,Ballots Cast,,Democratic Party,,3,17,28,0,0,48
Parker,330,County Chair,,Democratic Party,Undervotes,1,3,10,0,0,14
Parker,330,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,330,President,,Republican Party,Donald J. Trump,24,136,168,0,0,328
Parker,330,President,,Republican Party,Zoltan G. Istvan,0,0,0,0,0,0
Parker,330,President,,Republican Party,Matthew John Matern,0,0,0,0,0,0
Parker,330,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0,0
Parker,330,President,,Republican Party,Bob Ely,0,1,0,0,0,1
Parker,330,President,,Republican Party,Joe Walsh,1,0,0,0,0,1
Parker,330,President,,Republican Party,Bill Weld,0,0,1,0,0,1
Parker,330,President,,Republican Party,Uncommitted,0,5,2,0,0,7
Parker,330,Ballots Cast,,Republican Party,,25,142,171,0,0,338
Parker,330,President,,Republican Party,Undervotes,0,0,0,0,0,0
Parker,330,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,U.S. Senate,,Republican Party,John Anthony Castro,1,11,16,0,0,28
Parker,330,U.S. Senate,,Republican Party,Mark Yancey,0,10,7,0,0,17
Parker,330,U.S. Senate,,Republican Party,John Cornyn,22,100,121,0,0,243
Parker,330,U.S. Senate,,Republican Party,Dwayne Stovall,2,14,19,0,0,35
Parker,330,U.S. Senate,,Republican Party,Virgil Bierschwale,0,2,1,0,0,3
Parker,330,Ballots Cast,,Republican Party,,25,137,164,0,0,326
Parker,330,U.S. Senate,,Republican Party,Undervotes,0,5,7,0,0,12
Parker,330,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"United States Representative, District No. 12",,Republican Party,Kay Granger,19,93,100,0,0,212
Parker,330,"United States Representative, District No. 12",,Republican Party,Chris Putnam,6,46,62,0,0,114
Parker,330,Ballots Cast,,Republican Party,,25,139,162,0,0,326
Parker,330,"United States Representative, District No. 12",,Republican Party,Undervotes,0,3,9,0,0,12
Parker,330,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,Railroad Commissioner,,Republican Party,Ryan Sitton,11,70,82,0,0,163
Parker,330,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",11,63,71,0,0,145
Parker,330,Ballots Cast,,Republican Party,,22,133,153,0,0,308
Parker,330,Railroad Commissioner,,Republican Party,Undervotes,3,9,18,0,0,30
Parker,330,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,20,121,148,0,0,289
Parker,330,Ballots Cast,,Republican Party,,20,121,148,0,0,289
Parker,330,"Chief Justice, Supreme Court",,Republican Party,Undervotes,5,21,23,0,0,49
Parker,330,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,20,121,143,0,0,284
Parker,330,Ballots Cast,,Republican Party,,20,121,143,0,0,284
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,5,21,28,0,0,54
Parker,330,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,19,119,142,0,0,280
Parker,330,Ballots Cast,,Republican Party,,19,119,142,0,0,280
Parker,330,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,6,23,29,0,0,58
Parker,330,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,19,119,143,0,0,281
Parker,330,Ballots Cast,,Republican Party,,19,119,143,0,0,281
Parker,330,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,6,23,28,0,0,57
Parker,330,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,15,88,105,0,0,208
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,7,38,45,0,0,90
Parker,330,Ballots Cast,,Republican Party,,22,126,150,0,0,298
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,3,16,21,0,0,40
Parker,330,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,16,118,141,0,0,275
Parker,330,Ballots Cast,,Republican Party,,16,118,141,0,0,275
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,9,24,30,0,0,63
Parker,330,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,17,117,143,0,0,277
Parker,330,Ballots Cast,,Republican Party,,17,117,143,0,0,277
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,8,25,28,0,0,61
Parker,330,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"State Representative, District 61",,Republican Party,Phil King,21,130,153,0,0,304
Parker,330,Ballots Cast,,Republican Party,,21,130,153,0,0,304
Parker,330,"State Representative, District 61",,Republican Party,Undervotes,4,12,18,0,0,34
Parker,330,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,17,118,137,0,0,272
Parker,330,Ballots Cast,,Republican Party,,17,118,137,0,0,272
Parker,330,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,8,24,34,0,0,66
Parker,330,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,17,116,141,0,0,274
Parker,330,Ballots Cast,,Republican Party,,17,116,141,0,0,274
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,8,26,30,0,0,64
Parker,330,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,14,67,61,0,0,142
Parker,330,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,4,45,72,0,0,121
Parker,330,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,2,11,17,0,0,30
Parker,330,Ballots Cast,,Republican Party,,20,123,150,0,0,293
Parker,330,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,5,19,21,0,0,45
Parker,330,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,17,125,141,0,0,283
Parker,330,Ballots Cast,,Republican Party,,17,125,141,0,0,283
Parker,330,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,8,17,30,0,0,55
Parker,330,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,15,129,133,0,0,277
Parker,330,Ballots Cast,,Republican Party,,15,129,133,0,0,277
Parker,330,"District Judge, 415th Judicial District",,Republican Party,Undervotes,10,13,38,0,0,61
Parker,330,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,17,123,142,0,0,282
Parker,330,Ballots Cast,,Republican Party,,17,123,142,0,0,282
Parker,330,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,8,19,29,0,0,56
Parker,330,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,17,123,137,0,0,277
Parker,330,Ballots Cast,,Republican Party,,17,123,137,0,0,277
Parker,330,County Court at Law No. 2,,Republican Party,Undervotes,8,19,34,0,0,61
Parker,330,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,County Attorney,,Republican Party,John Forrest,19,127,147,0,0,293
Parker,330,Ballots Cast,,Republican Party,,19,127,147,0,0,293
Parker,330,County Attorney,,Republican Party,Undervotes,6,15,24,0,0,45
Parker,330,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,Sheriff,,Republican Party,Fred Hammons,0,3,2,0,0,5
Parker,330,Sheriff,,Republican Party,Gregory Scott Gates,0,8,6,0,0,14
Parker,330,Sheriff,,Republican Party,Darrell Hull,3,35,45,0,0,83
Parker,330,Sheriff,,Republican Party,Larry Fowler,21,91,107,0,0,219
Parker,330,Ballots Cast,,Republican Party,,24,137,160,0,0,321
Parker,330,Sheriff,,Republican Party,Undervotes,1,5,11,0,0,17
Parker,330,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,330,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",20,125,148,0,0,293
Parker,330,Ballots Cast,,Republican Party,,20,125,148,0,0,293
Parker,330,County Tax Assessor-Collector,,Republican Party,Undervotes,5,17,23,0,0,45
Parker,330,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
