county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,late_mail
Bowie,2C,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Governor,,,Under Votes,6,1,3,2,0,0
Bowie,2C,Lieutenant Governor,,REP,Dan Patrick,36,1,26,9,0,0
Bowie,2C,Lieutenant Governor,,DEM,Mike Collier,235,30,139,66,0,0
Bowie,2C,Lieutenant Governor,,LIB,Shanna Steele,9,1,7,1,0,0
Bowie,2C,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Lieutenant Governor,,,Under Votes,11,1,7,3,0,0
Bowie,2C,Attorney General,,REP,Ken Paxton,36,1,28,7,0,0
Bowie,2C,Attorney General,,DEM,Rochelle Mercedes Garza,234,32,137,65,0,0
Bowie,2C,Attorney General,,LIB,Mark Ash,9,0,7,2,0,0
Bowie,2C,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Attorney General,,,Under Votes,12,0,7,5,0,0
Bowie,2C,Comptroller of Public Accounts,,REP,Glenn Hegar,36,1,26,9,0,0
Bowie,2C,Comptroller of Public Accounts,,DEM,Janet T. Dudding,233,30,140,63,0,0
Bowie,2C,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,7,1,5,1,0,0
Bowie,2C,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Comptroller of Public Accounts,,,Under Votes,15,1,8,6,0,0
Bowie,2C,Comm. General Land Office,,REP,Dawn Buckingham,37,1,28,8,0,0
Bowie,2C,Comm. General Land Office,,DEM,Jay Kleberg,234,31,138,65,0,0
Bowie,2C,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",7,0,6,1,0,0
Bowie,2C,Comm. General Land Office,,,Write-ins,1,0,1,0,0,0
Bowie,2C,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Comm. General Land Office,,,Under Votes,12,1,6,5,0,0
Bowie,2C,Commissioner of Agriculture,,REP,Sid Miller,34,1,25,8,0,0
Bowie,2C,Commissioner of Agriculture,,DEM,Susan Hays,239,32,143,64,0,0
Bowie,2C,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Commissioner of Agriculture,,,Under Votes,18,0,11,7,0,0
Bowie,2C,Railroad Commissioner,,REP,Wayne Christian,35,1,24,10,0,0
Bowie,2C,Railroad Commissioner,,DEM,Luke Warford,228,32,134,62,0,0
Bowie,2C,Railroad Commissioner,,LIB,Jaime Andres Diez,8,0,7,1,0,0
Bowie,2C,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,4,0,0,0
Bowie,2C,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,2C,Railroad Commissioner,,,Under Votes,16,0,10,6,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,39,1,28,10,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,231,32,135,64,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,6,0,6,0,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 3",,,Under Votes,15,0,10,5,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,41,1,31,9,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,232,32,137,63,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 5",,,Under Votes,18,0,11,7,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,38,1,27,10,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,233,32,139,62,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Justice, Supreme Ct. Pl. 9",,,Under Votes,20,0,13,7,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,37,1,26,10,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,234,32,141,61,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,20,0,12,8,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",35,1,25,9,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,236,31,142,63,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,20,1,12,7,0,0
Bowie,2C,"Member, State Board of Education",,REP,Pam Little,32,1,24,7,0,0
Bowie,2C,"Member, State Board of Education",,DEM,Alex Cornwallis,227,31,134,62,0,0
Bowie,2C,"Member, State Board of Education",,LIB,Christy Mowrey,14,0,11,3,0,0
Bowie,2C,"Member, State Board of Education",,,Write-ins,1,0,1,0,0,0
Bowie,2C,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,2C,"Member, State Board of Education",,,Under Votes,17,1,9,7,0,0
Bowie,2C,PROPOSITION A TISD,,,For,181,19,113,49,0,0
Bowie,2C,PROPOSITION A TISD,,,Against,94,12,54,28,0,0
Bowie,2C,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,2C,PROPOSITION A TISD,,,Under Votes,9,1,7,1,0,0
Bowie,2C,PROPOSITION B TISD,,,For,172,17,107,48,0,0
Bowie,2C,PROPOSITION B TISD,,,Against,94,12,54,28,0,0
Bowie,2C,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,2C,PROPOSITION B TISD,,,Under Votes,18,3,13,2,0,0
Bowie,2D,Registered Voters,,,,101,,,,,
Bowie,2D,Ballots Cast,,,,17,2,4,11,0,0
Bowie,2D,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,2D,U.S. House,,REP,Nathaniel Moran,7,0,2,5,0,0
Bowie,2D,U.S. House,,DEM,Jrmar (JJ) Jefferson,10,2,2,6,0,0
Bowie,2D,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,2D,U.S. House,,,Under Votes,0,0,0,0,0,0
Bowie,2D,Governor,,REP,Greg Abbott,8,0,2,6,0,0
Bowie,2D,Governor,,DEM,Beto O'Rourke,9,2,2,5,0,0
Bowie,2D,Governor,,LIB,Mark Tippetts,0,0,0,0,0,0
Bowie,2D,Governor,,GRN,Delilah Barrios,0,0,0,0,0,0
Bowie,2D,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,2D,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,2D,Lieutenant Governor,,REP,Dan Patrick,7,0,2,5,0,0
Bowie,2D,Lieutenant Governor,,DEM,Mike Collier,9,1,2,6,0,0
Bowie,2D,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0,0,0
Bowie,2D,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Lieutenant Governor,,,Under Votes,1,1,0,0,0,0
Bowie,2D,Attorney General,,REP,Ken Paxton,7,0,2,5,0,0
Bowie,2D,Attorney General,,DEM,Rochelle Mercedes Garza,9,1,2,6,0,0
Bowie,2D,Attorney General,,LIB,Mark Ash,0,0,0,0,0,0
Bowie,2D,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Attorney General,,,Under Votes,1,1,0,0,0,0
Bowie,2D,Comptroller of Public Accounts,,REP,Glenn Hegar,7,0,2,5,0,0
Bowie,2D,Comptroller of Public Accounts,,DEM,Janet T. Dudding,9,1,2,6,0,0
Bowie,2D,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0,0,0
Bowie,2D,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Comptroller of Public Accounts,,,Under Votes,1,1,0,0,0,0
Bowie,2D,Comm. General Land Office,,REP,Dawn Buckingham,7,0,2,5,0,0
Bowie,2D,Comm. General Land Office,,DEM,Jay Kleberg,9,1,2,6,0,0
Bowie,2D,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0,0,0
Bowie,2D,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,2D,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Comm. General Land Office,,,Under Votes,1,1,0,0,0,0
Bowie,2D,Commissioner of Agriculture,,REP,Sid Miller,7,0,2,5,0,0
Bowie,2D,Commissioner of Agriculture,,DEM,Susan Hays,9,1,2,6,0,0
Bowie,2D,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Commissioner of Agriculture,,,Under Votes,1,1,0,0,0,0
Bowie,2D,Railroad Commissioner,,REP,Wayne Christian,7,0,2,5,0,0
Bowie,2D,Railroad Commissioner,,DEM,Luke Warford,9,1,2,6,0,0
Bowie,2D,Railroad Commissioner,,LIB,Jaime Andres Diez,0,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Under Votes,1,1,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,7,0,2,5,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,9,1,2,6,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,0,0,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 3",,,Under Votes,1,1,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,7,0,2,5,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,9,1,2,6,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 5",,,Under Votes,1,1,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,7,0,2,5,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,9,1,2,6,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Justice, Supreme Ct. Pl. 9",,,Under Votes,1,1,0,0,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,7,0,2,5,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,9,1,2,6,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,1,1,0,0,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",7,0,2,5,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,8,1,2,5,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,2,1,0,1,0,0
Bowie,2D,"Member, State Board of Education",,REP,Pam Little,7,0,2,5,0,0
Bowie,2D,"Member, State Board of Education",,DEM,Alex Cornwallis,9,1,2,6,0,0
Bowie,2D,"Member, State Board of Education",,LIB,Christy Mowrey,0,0,0,0,0,0
Bowie,2D,"Member, State Board of Education",,,Write-ins,0,0,0,0,0,0
Bowie,2D,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,2D,"Member, State Board of Education",,,Under Votes,1,1,0,0,0,0
Bowie,2D,PROPOSITION A TISD,,,For,9,1,2,6,0,0
Bowie,2D,PROPOSITION A TISD,,,Against,7,1,2,4,0,0
Bowie,2D,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,2D,PROPOSITION A TISD,,,Under Votes,1,0,0,1,0,0
Bowie,2D,PROPOSITION B TISD,,,For,9,1,3,5,0,0
Bowie,2D,PROPOSITION B TISD,,,Against,6,1,1,4,0,0
Bowie,2D,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,2D,PROPOSITION B TISD,,,Under Votes,2,0,0,2,0,0
Bowie,3A,Registered Voters,,,,1417,,,,,
Bowie,3A,Ballots Cast,,,,596,20,318,258,0,0
Bowie,3A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,3A,U.S. House,,REP,Nathaniel Moran,398,10,200,188,0,0
Bowie,3A,U.S. House,,DEM,Jrmar (JJ) Jefferson,188,9,115,64,0,0
Bowie,3A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,3A,U.S. House,,,Under Votes,10,1,3,6,0,0
Bowie,3A,Governor,,REP,Greg Abbott,401,9,203,189,0,0
Bowie,3A,Governor,,DEM,Beto O'Rourke,182,10,108,64,0,0
Bowie,3A,Governor,,LIB,Mark Tippetts,8,0,5,3,0,0
Bowie,3A,Governor,,GRN,Delilah Barrios,3,0,2,1,0,0
Bowie,3A,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,3A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Governor,,,Under Votes,2,1,0,1,0,0
Bowie,3A,Lieutenant Governor,,REP,Dan Patrick,390,9,195,186,0,0
Bowie,3A,Lieutenant Governor,,DEM,Mike Collier,188,10,113,65,0,0
Bowie,3A,Lieutenant Governor,,LIB,Shanna Steele,12,0,6,6,0,0
Bowie,3A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Lieutenant Governor,,,Under Votes,6,1,4,1,0,0
Bowie,3A,Attorney General,,REP,Ken Paxton,383,9,195,179,0,0
Bowie,3A,Attorney General,,DEM,Rochelle Mercedes Garza,190,10,115,65,0,0
Bowie,3A,Attorney General,,LIB,Mark Ash,16,0,6,10,0,0
Bowie,3A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Attorney General,,,Under Votes,7,1,2,4,0,0
Bowie,3A,Comptroller of Public Accounts,,REP,Glenn Hegar,390,9,199,182,0,0
Bowie,3A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,179,8,111,60,0,0
Bowie,3A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,15,0,5,10,0,0
Bowie,3A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Comptroller of Public Accounts,,,Under Votes,12,3,3,6,0,0
Bowie,3A,Comm. General Land Office,,REP,Dawn Buckingham,396,9,202,185,0,0
Bowie,3A,Comm. General Land Office,,DEM,Jay Kleberg,177,10,106,61,0,0
Bowie,3A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",10,0,4,6,0,0
Bowie,3A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,3A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Comm. General Land Office,,,Under Votes,13,1,6,6,0,0
Bowie,3A,Commissioner of Agriculture,,REP,Sid Miller,393,9,197,187,0,0
Bowie,3A,Commissioner of Agriculture,,DEM,Susan Hays,185,9,112,64,0,0
Bowie,3A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Commissioner of Agriculture,,,Under Votes,18,2,9,7,0,0
Bowie,3A,Railroad Commissioner,,REP,Wayne Christian,375,9,191,175,0,0
Bowie,3A,Railroad Commissioner,,DEM,Luke Warford,177,9,107,61,0,0
Bowie,3A,Railroad Commissioner,,LIB,Jaime Andres Diez,18,0,6,12,0,0
Bowie,3A,Railroad Commissioner,,GRN,Hunter Wayne Crow,6,0,4,2,0,0
Bowie,3A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,3A,Railroad Commissioner,,,Under Votes,20,2,10,8,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,384,9,196,179,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,179,8,111,60,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,18,1,4,13,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,15,2,7,6,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,394,10,198,186,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,187,8,114,65,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 5",,,Under Votes,15,2,6,7,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,390,9,198,183,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,188,9,112,67,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Justice, Supreme Ct. Pl. 9",,,Under Votes,18,2,8,8,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,394,9,201,184,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,183,9,107,67,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,19,2,10,7,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",397,9,200,188,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,181,9,109,63,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,18,2,9,7,0,0
Bowie,3A,"Member, State Board of Education",,REP,Pam Little,378,9,193,176,0,0
Bowie,3A,"Member, State Board of Education",,DEM,Alex Cornwallis,171,9,106,56,0,0
Bowie,3A,"Member, State Board of Education",,LIB,Christy Mowrey,29,0,11,18,0,0
Bowie,3A,"Member, State Board of Education",,,Write-ins,1,1,0,0,0,0
Bowie,3A,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,3A,"Member, State Board of Education",,,Under Votes,17,1,8,8,0,0
Bowie,3A,PROPOSITION A TISD,,,For,297,8,168,121,0,0
Bowie,3A,PROPOSITION A TISD,,,Against,289,10,146,133,0,0
Bowie,3A,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,3A,PROPOSITION A TISD,,,Under Votes,10,2,4,4,0,0
Bowie,3A,PROPOSITION B TISD,,,For,287,7,164,116,0,0
Bowie,3A,PROPOSITION B TISD,,,Against,299,12,149,138,0,0
Bowie,3A,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,3A,PROPOSITION B TISD,,,Under Votes,10,1,5,4,0,0
Bowie,3B,Registered Voters,,,,1616,,,,,
Bowie,3B,Ballots Cast,,,,343,19,174,150,0,0
Bowie,3B,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,3B,U.S. House,,REP,Nathaniel Moran,173,4,89,80,0,0
Bowie,3B,U.S. House,,DEM,Jrmar (JJ) Jefferson,163,14,82,67,0,0
Bowie,3B,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,3B,U.S. House,,,Under Votes,7,1,3,3,0,0
Bowie,3B,Governor,,REP,Greg Abbott,175,5,87,83,0,0
Bowie,3B,Governor,,DEM,Beto O'Rourke,161,14,83,64,0,0
Bowie,3B,Governor,,LIB,Mark Tippetts,1,0,1,0,0,0
Bowie,3B,Governor,,GRN,Delilah Barrios,3,0,2,1,0,0
Bowie,3B,Governor,,,Write-ins,0,0,0,0,0,0
Bowie,3B,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Governor,,,Under Votes,3,0,1,2,0,0
Bowie,3B,Lieutenant Governor,,REP,Dan Patrick,175,4,88,83,0,0
Bowie,3B,Lieutenant Governor,,DEM,Mike Collier,153,14,78,61,0,0
Bowie,3B,Lieutenant Governor,,LIB,Shanna Steele,8,1,5,2,0,0
Bowie,3B,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Lieutenant Governor,,,Under Votes,7,0,3,4,0,0
Bowie,3B,Attorney General,,REP,Ken Paxton,174,3,88,83,0,0
Bowie,3B,Attorney General,,DEM,Rochelle Mercedes Garza,159,15,80,64,0,0
Bowie,3B,Attorney General,,LIB,Mark Ash,2,1,1,0,0,0
Bowie,3B,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Attorney General,,,Under Votes,8,0,5,3,0,0
Bowie,3B,Comptroller of Public Accounts,,REP,Glenn Hegar,172,5,86,81,0,0
Bowie,3B,Comptroller of Public Accounts,,DEM,Janet T. Dudding,158,13,80,65,0,0
Bowie,3B,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,1,3,0,0,0
Bowie,3B,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Comptroller of Public Accounts,,,Under Votes,9,0,5,4,0,0
Bowie,3B,Comm. General Land Office,,REP,Dawn Buckingham,174,5,87,82,0,0
Bowie,3B,Comm. General Land Office,,DEM,Jay Kleberg,155,14,79,62,0,0
Bowie,3B,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",5,0,3,2,0,0
Bowie,3B,Comm. General Land Office,,,Write-ins,1,0,1,0,0,0
Bowie,3B,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Comm. General Land Office,,,Under Votes,8,0,4,4,0,0
Bowie,3B,Commissioner of Agriculture,,REP,Sid Miller,173,3,86,84,0,0
Bowie,3B,Commissioner of Agriculture,,DEM,Susan Hays,164,16,83,65,0,0
Bowie,3B,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Commissioner of Agriculture,,,Under Votes,6,0,5,1,0,0
Bowie,3B,Railroad Commissioner,,REP,Wayne Christian,166,3,83,80,0,0
Bowie,3B,Railroad Commissioner,,DEM,Luke Warford,154,15,78,61,0,0
Bowie,3B,Railroad Commissioner,,LIB,Jaime Andres Diez,6,1,4,1,0,0
Bowie,3B,Railroad Commissioner,,GRN,Hunter Wayne Crow,6,0,2,4,0,0
Bowie,3B,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,3B,Railroad Commissioner,,,Under Votes,11,0,7,4,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,174,3,88,83,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,153,15,78,60,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,6,1,2,3,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 3",,,Under Votes,10,0,6,4,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,172,5,85,82,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,161,14,83,64,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 5",,,Under Votes,10,0,6,4,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,172,3,85,84,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,161,16,83,62,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Justice, Supreme Ct. Pl. 9",,,Under Votes,10,0,6,4,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,167,3,84,80,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,166,16,84,66,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,10,0,6,4,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",170,4,85,81,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,163,15,82,66,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,10,0,7,3,0,0
Bowie,3B,"Member, State Board of Education",,REP,Pam Little,173,3,86,84,0,0
Bowie,3B,"Member, State Board of Education",,DEM,Alex Cornwallis,151,14,79,58,0,0
Bowie,3B,"Member, State Board of Education",,LIB,Christy Mowrey,11,2,4,5,0,0
Bowie,3B,"Member, State Board of Education",,,Write-ins,1,0,0,1,0,0
Bowie,3B,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,3B,"Member, State Board of Education",,,Under Votes,7,0,5,2,0,0
Bowie,3B,PROPOSITION A TISD,,,For,193,9,97,87,0,0
Bowie,3B,PROPOSITION A TISD,,,Against,128,9,63,56,0,0
Bowie,3B,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,3B,PROPOSITION A TISD,,,Under Votes,7,1,4,2,0,0
Bowie,3B,PROPOSITION B TISD,,,For,192,11,94,87,0,0
Bowie,3B,PROPOSITION B TISD,,,Against,126,7,64,55,0,0
Bowie,3B,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,3B,PROPOSITION B TISD,,,Under Votes,10,1,6,3,0,0
Bowie,4A,Registered Voters,,,,1116,,,,,
Bowie,4A,Ballots Cast,,,,325,19,192,114,0,0
Bowie,4A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,4A,U.S. House,,REP,Nathaniel Moran,149,4,87,58,0,0
Bowie,4A,U.S. House,,DEM,Jrmar (JJ) Jefferson,173,15,102,56,0,0
Bowie,4A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,4A,U.S. House,,,Under Votes,3,0,3,0,0,0
Bowie,4A,Governor,,REP,Greg Abbott,149,3,85,61,0,0
Bowie,4A,Governor,,DEM,Beto O'Rourke,166,16,102,48,0,0
Bowie,4A,Governor,,LIB,Mark Tippetts,7,0,4,3,0,0
Bowie,4A,Governor,,GRN,Delilah Barrios,2,0,1,1,0,0
Bowie,4A,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,4A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,4A,Governor,,,Under Votes,0,0,0,0,0,0
Bowie,4A,Lieutenant Governor,,REP,Dan Patrick,143,3,83,57,0,0
Bowie,4A,Lieutenant Governor,,DEM,Mike Collier,170,16,102,52,0,0
