county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail,provisional,limited
Collin,214,State House,70,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,State House,70,NON,UNDER VOTES,0,0,0,0,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 4",NA,REP,Emily A. Miskel,2079,1552,459,66,2,0
Collin,214,"Justice, 5th Court of Appeals District, Place 4",NA,DEM,Maricela Moore,557,412,129,16,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 4",NA,NON,UNDER VOTES,80,52,27,1,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 7",NA,REP,Kristina Williams,2075,1549,459,65,2,0
Collin,214,"Justice, 5th Court of Appeals District, Place 7",NA,DEM,Nancy Kennedy,563,418,128,17,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 7",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"Justice, 5th Court of Appeals District, Place 7",NA,NON,UNDER VOTES,78,49,28,1,0,0
Collin,214,County Judge Ccd,NA,REP,Chris Hill,2083,1553,461,67,2,0
Collin,214,County Judge Ccd,NA,DEM,Joshua Murray,565,423,128,14,0,0
Collin,214,County Judge Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,County Judge Ccd,NA,NON,UNDER VOTES,68,40,26,2,0,0
Collin,214,District Clerk Ccd,NA,REP,Mike Gould,2099,1561,466,70,2,0
Collin,214,District Clerk Ccd,NA,DEM,David Brignac,538,401,125,12,0,0
Collin,214,District Clerk Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,District Clerk Ccd,NA,NON,UNDER VOTES,79,54,24,1,0,0
Collin,214,"County Commissioner, Precinct 4",NA,REP,Duncan Webb,0,0,0,0,0,0
Collin,214,"County Commissioner, Precinct 4",NA,DEM,Jeffrey Williams,0,0,0,0,0,0
Collin,214,"County Commissioner, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"County Commissioner, Precinct 4",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 2",NA,REP,Ellen Skinner,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 2",NA,DEM,Jennifer McKenzie,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 2",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 2",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 3",NA,REP,Mike Missildine,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 3",NA,DEM,Irvin Lynn Barrett,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 3",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 4",NA,REP,Vincent Venegoni,2067,1541,458,66,2,0
Collin,214,"Justice of the Peace, Precinct 4",NA,DEM,Adam Kern,554,413,128,13,0,0
Collin,214,"Justice of the Peace, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,214,"Justice of the Peace, Precinct 4",NA,NON,UNDER VOTES,95,62,29,4,0,0
Collin,215,Ballots Cast Total,NA,"NA",,1056,698,326,25,7,0
Collin,215,U.S. House,3,REP,Keith Self,686,448,221,14,3,0
Collin,215,U.S. House,3,DEM,Sandeep Srivastava,311,205,92,11,3,0
Collin,215,U.S. House,3,LIB,Christopher Claytor,33,24,8,0,1,0
Collin,215,U.S. House,3,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,U.S. House,3,NON,UNDER VOTES,26,21,5,0,0,0
Collin,215,U.S. House,4,REP,Pat Fallon,0,0,0,0,0,0
Collin,215,U.S. House,4,DEM,Iro Omere,0,0,0,0,0,0
Collin,215,U.S. House,4,LIB,John Simmons,0,0,0,0,0,0
Collin,215,U.S. House,4,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,U.S. House,4,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,U.S. House,32,REP,Antonio Swad,0,0,0,0,0,0
Collin,215,U.S. House,32,DEM,Colin Allred,0,0,0,0,0,0
Collin,215,U.S. House,32,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,U.S. House,32,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,Governor,NA,REP,Greg Abbott,702,467,220,14,1,0
Collin,215,Governor,NA,DEM,Beto O'Rourke,332,219,98,11,4,0
Collin,215,Governor,NA,LIB,Mark Tippetts,14,9,4,0,1,0
Collin,215,Governor,NA,GRN,Delilah Barrios,5,2,3,0,0,0
Collin,215,Governor,NA,NON,Write-in,0,0,0,0,0,0
Collin,215,Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Governor,NA,NON,UNDER VOTES,3,1,1,0,1,0
Collin,215,Lieutenant Governor,NA,REP,Dan Patrick,683,456,212,14,1,0
Collin,215,Lieutenant Governor,NA,DEM,Mike Collier,321,212,95,11,3,0
Collin,215,Lieutenant Governor,NA,LIB,Shanna Steele,37,20,15,0,2,0
Collin,215,Lieutenant Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Lieutenant Governor,NA,NON,UNDER VOTES,15,10,4,0,1,0
Collin,215,Attorney General,NA,REP,Ken Paxton,669,438,218,12,1,0
Collin,215,Attorney General,NA,DEM,Rochelle Mercedes Garza,322,216,91,10,5,0
Collin,215,Attorney General,NA,LIB,Mark Ash,43,27,14,2,0,0
Collin,215,Attorney General,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Attorney General,NA,NON,UNDER VOTES,22,17,3,1,1,0
Collin,215,Comptroller of Public Accounts,NA,REP,Glenn Hegar,693,459,221,12,1,0
Collin,215,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,305,205,85,11,4,0
Collin,215,Comptroller of Public Accounts,NA,LIB,V. Alonzo Echevarria-Garza,26,14,11,0,1,0
Collin,215,Comptroller of Public Accounts,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Comptroller of Public Accounts,NA,NON,UNDER VOTES,32,20,9,2,1,0
Collin,215,Commissioner of the General Land Office,NA,REP,Dawn Buckingham,698,460,225,12,1,0
Collin,215,Commissioner of the General Land Office,NA,DEM,Jay Kleberg,317,212,91,10,4,0
Collin,215,Commissioner of the General Land Office,NA,GRN,"Alfred Molison, Jr",10,7,2,0,1,0
Collin,215,Commissioner of the General Land Office,NA,NON,Write-in,1,1,0,0,0,0
Collin,215,Commissioner of the General Land Office,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Commissioner of the General Land Office,NA,NON,UNDER VOTES,30,18,8,3,1,0
Collin,215,Commissioner of Agriculture,NA,REP,Sid Miller,699,458,229,10,2,0
Collin,215,Commissioner of Agriculture,NA,DEM,Susan Hays,325,218,90,13,4,0
Collin,215,Commissioner of Agriculture,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Commissioner of Agriculture,NA,NON,UNDER VOTES,32,22,7,2,1,0
Collin,215,Railroad Commissioner,NA,REP,Wayne Christian,688,455,220,12,1,0
Collin,215,Railroad Commissioner,NA,DEM,Luke Warford,298,199,84,11,4,0
Collin,215,Railroad Commissioner,NA,LIB,Jaime Andres Diez,30,18,11,0,1,0
Collin,215,Railroad Commissioner,NA,GRN,Hunter Wayne Crow,14,9,5,0,0,0
Collin,215,Railroad Commissioner,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,Railroad Commissioner,NA,NON,UNDER VOTES,26,17,6,2,1,0
Collin,215,"Justice, Supreme Court, Place 3",NA,REP,Debra Lehrmann,687,452,219,14,2,0
Collin,215,"Justice, Supreme Court, Place 3",NA,DEM,Erin A. Nowell,310,208,87,11,4,0
Collin,215,"Justice, Supreme Court, Place 3",NA,LIB,Thomas Edward Oxford,26,17,9,0,0,0
Collin,215,"Justice, Supreme Court, Place 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice, Supreme Court, Place 3",NA,NON,UNDER VOTES,33,21,11,0,1,0
Collin,215,"Justice, Supreme Court, Place 5",NA,REP,Rebeca Huddle,706,468,223,14,1,0
Collin,215,"Justice, Supreme Court, Place 5",NA,DEM,Amanda Reichek,315,210,89,11,5,0
Collin,215,"Justice, Supreme Court, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice, Supreme Court, Place 5",NA,NON,UNDER VOTES,35,20,14,0,1,0
Collin,215,"Justice, Supreme Court, Place 9",NA,REP,Evan Young,696,461,219,14,2,0
Collin,215,"Justice, Supreme Court, Place 9",NA,DEM,Julia Maldonado,324,216,93,11,4,0
Collin,215,"Justice, Supreme Court, Place 9",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice, Supreme Court, Place 9",NA,NON,UNDER VOTES,36,21,14,0,1,0
Collin,215,"Judge, Court of Criminal Appeals, Place 5",NA,REP,Scott Walker,700,464,220,14,2,0
Collin,215,"Judge, Court of Criminal Appeals, Place 5",NA,DEM,Dana Huffman,317,211,91,11,4,0
Collin,215,"Judge, Court of Criminal Appeals, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Judge, Court of Criminal Appeals, Place 5",NA,NON,UNDER VOTES,39,23,15,0,1,0
Collin,215,"Judge, Court of Criminal Appeals, Place 6",NA,REP,"Jesse F. McClure, III",702,465,221,14,2,0
Collin,215,"Judge, Court of Criminal Appeals, Place 6",NA,DEM,Robert Johnson,318,212,91,11,4,0
Collin,215,"Judge, Court of Criminal Appeals, Place 6",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Judge, Court of Criminal Appeals, Place 6",NA,NON,UNDER VOTES,36,21,14,0,1,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,REP,Pam Little,686,458,215,12,1,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,DEM,Alex Cornwallis,296,197,84,11,4,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,LIB,Christy Mowrey,32,18,13,0,1,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,NON,Write-in,0,0,0,0,0,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Member, State Board of Education, District 12 Ccd",NA,NON,UNDER VOTES,42,25,14,2,1,0
Collin,215,State Senate,2,REP,Bob Hall,0,0,0,0,0,0
Collin,215,State Senate,2,DEM,Prince S. Giadolor,0,0,0,0,0,0
Collin,215,State Senate,2,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State Senate,2,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,State Senate,8,REP,Angela Paxton,668,442,213,12,1,0
Collin,215,State Senate,8,DEM,Jonathan Cocks,315,209,90,12,4,0
Collin,215,State Senate,8,LIB,Edward Kless,36,24,10,1,1,0
Collin,215,State Senate,8,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State Senate,8,NON,UNDER VOTES,37,23,13,0,1,0
Collin,215,State House,33,REP,Justin Holland,0,0,0,0,0,0
Collin,215,State House,33,DEM,Graeson Lynskey,0,0,0,0,0,0
Collin,215,State House,33,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State House,33,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,State House,61,REP,Frederick Frazier,0,0,0,0,0,0
Collin,215,State House,61,DEM,Sheena King,0,0,0,0,0,0
Collin,215,State House,61,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State House,61,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,State House,66,REP,Matt Shaheen,0,0,0,0,0,0
Collin,215,State House,66,DEM,Jesse Ringness,0,0,0,0,0,0
Collin,215,State House,66,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State House,66,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,State House,67,REP,Jeff Leach,699,465,219,13,2,0
Collin,215,State House,67,DEM,Kevin Morris,318,210,93,11,4,0
Collin,215,State House,67,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State House,67,NON,UNDER VOTES,39,23,14,1,1,0
Collin,215,State House,70,REP,Jamee Jolly,0,0,0,0,0,0
Collin,215,State House,70,DEM,Mihaela Elizabeth Plesa,0,0,0,0,0,0
Collin,215,State House,70,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,State House,70,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,"Justice, 5th Court of Appeals District, Place 4",NA,REP,Emily A. Miskel,701,465,220,14,2,0
Collin,215,"Justice, 5th Court of Appeals District, Place 4",NA,DEM,Maricela Moore,312,206,91,11,4,0
Collin,215,"Justice, 5th Court of Appeals District, Place 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice, 5th Court of Appeals District, Place 4",NA,NON,UNDER VOTES,43,27,15,0,1,0
Collin,215,"Justice, 5th Court of Appeals District, Place 7",NA,REP,Kristina Williams,698,465,217,14,2,0
Collin,215,"Justice, 5th Court of Appeals District, Place 7",NA,DEM,Nancy Kennedy,320,212,93,11,4,0
Collin,215,"Justice, 5th Court of Appeals District, Place 7",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice, 5th Court of Appeals District, Place 7",NA,NON,UNDER VOTES,38,21,16,0,1,0
Collin,215,County Judge Ccd,NA,REP,Chris Hill,697,461,222,13,1,0
Collin,215,County Judge Ccd,NA,DEM,Joshua Murray,324,217,90,12,5,0
Collin,215,County Judge Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,County Judge Ccd,NA,NON,UNDER VOTES,35,20,14,0,1,0
Collin,215,District Clerk Ccd,NA,REP,Mike Gould,703,468,222,12,1,0
Collin,215,District Clerk Ccd,NA,DEM,David Brignac,308,202,90,11,5,0
Collin,215,District Clerk Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,District Clerk Ccd,NA,NON,UNDER VOTES,45,28,14,2,1,0
Collin,215,"County Commissioner, Precinct 4",NA,REP,Duncan Webb,0,0,0,0,0,0
Collin,215,"County Commissioner, Precinct 4",NA,DEM,Jeffrey Williams,0,0,0,0,0,0
Collin,215,"County Commissioner, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"County Commissioner, Precinct 4",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,215,"Justice of the Peace, Precinct 2",NA,REP,Ellen Skinner,703,465,224,13,1,0
Collin,215,"Justice of the Peace, Precinct 2",NA,DEM,Jennifer McKenzie,308,204,88,11,5,0
Collin,215,"Justice of the Peace, Precinct 2",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice of the Peace, Precinct 2",NA,NON,UNDER VOTES,45,29,14,1,1,0
Collin,215,"Justice of the Peace, Precinct 3",NA,REP,Mike Missildine,0,0,0,0,0,0
Collin,215,"Justice of the Peace, Precinct 3",NA,DEM,Irvin Lynn Barrett,0,0,0,0,0,0
Collin,215,"Justice of the Peace, Precinct 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,215,"Justice of the Peace, Precinct 3",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,Ballots Cast Total,NA,"NA",,3332,2215,1055,61,1,0
Collin,216,U.S. House,3,REP,Keith Self,2226,1449,748,29,0,0
Collin,216,U.S. House,3,DEM,Sandeep Srivastava,986,699,259,27,1,0
Collin,216,U.S. House,3,LIB,Christopher Claytor,76,41,31,4,0,0
Collin,216,U.S. House,3,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,U.S. House,3,NON,UNDER VOTES,44,26,17,1,0,0
Collin,216,U.S. House,4,REP,Pat Fallon,0,0,0,0,0,0
Collin,216,U.S. House,4,DEM,Iro Omere,0,0,0,0,0,0
Collin,216,U.S. House,4,LIB,John Simmons,0,0,0,0,0,0
Collin,216,U.S. House,4,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,U.S. House,4,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,U.S. House,32,REP,Antonio Swad,0,0,0,0,0,0
Collin,216,U.S. House,32,DEM,Colin Allred,0,0,0,0,0,0
Collin,216,U.S. House,32,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,U.S. House,32,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,Governor,NA,REP,Greg Abbott,2196,1427,737,32,0,0
Collin,216,Governor,NA,DEM,Beto O'Rourke,1080,763,289,27,1,0
Collin,216,Governor,NA,LIB,Mark Tippetts,41,20,20,1,0,0
Collin,216,Governor,NA,GRN,Delilah Barrios,8,2,6,0,0,0
Collin,216,Governor,NA,NON,Write-in,0,0,0,0,0,0
Collin,216,Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Governor,NA,NON,UNDER VOTES,7,3,3,1,0,0
Collin,216,Lieutenant Governor,NA,REP,Dan Patrick,2134,1400,702,32,0,0
Collin,216,Lieutenant Governor,NA,DEM,Mike Collier,1078,751,299,27,1,0
Collin,216,Lieutenant Governor,NA,LIB,Shanna Steele,75,37,38,0,0,0
Collin,216,Lieutenant Governor,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Lieutenant Governor,NA,NON,UNDER VOTES,45,27,16,2,0,0
Collin,216,Attorney General,NA,REP,Ken Paxton,2111,1379,701,31,0,0
Collin,216,Attorney General,NA,DEM,Rochelle Mercedes Garza,1048,729,290,28,1,0
Collin,216,Attorney General,NA,LIB,Mark Ash,118,71,47,0,0,0
Collin,216,Attorney General,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Attorney General,NA,NON,UNDER VOTES,55,36,17,2,0,0
Collin,216,Comptroller of Public Accounts,NA,REP,Glenn Hegar,2236,1455,747,34,0,0
Collin,216,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,951,677,247,26,1,0
Collin,216,Comptroller of Public Accounts,NA,LIB,V. Alonzo Echevarria-Garza,72,40,32,0,0,0
Collin,216,Comptroller of Public Accounts,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Comptroller of Public Accounts,NA,NON,UNDER VOTES,73,43,29,1,0,0
Collin,216,Commissioner of the General Land Office,NA,REP,Dawn Buckingham,2258,1472,753,33,0,0
Collin,216,Commissioner of the General Land Office,NA,DEM,Jay Kleberg,974,682,266,25,1,0
Collin,216,Commissioner of the General Land Office,NA,GRN,"Alfred Molison, Jr",26,18,8,0,0,0
Collin,216,Commissioner of the General Land Office,NA,NON,Write-in,1,1,0,0,0,0
Collin,216,Commissioner of the General Land Office,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Commissioner of the General Land Office,NA,NON,UNDER VOTES,73,42,28,3,0,0
Collin,216,Commissioner of Agriculture,NA,REP,Sid Miller,2238,1458,748,32,0,0
Collin,216,Commissioner of Agriculture,NA,DEM,Susan Hays,1012,711,276,24,1,0
Collin,216,Commissioner of Agriculture,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Commissioner of Agriculture,NA,NON,UNDER VOTES,82,46,31,5,0,0
Collin,216,Railroad Commissioner,NA,REP,Wayne Christian,2199,1432,733,34,0,0
Collin,216,Railroad Commissioner,NA,DEM,Luke Warford,945,670,250,24,1,0
Collin,216,Railroad Commissioner,NA,LIB,Jaime Andres Diez,79,46,33,0,0,0
Collin,216,Railroad Commissioner,NA,GRN,Hunter Wayne Crow,30,19,11,0,0,0
Collin,216,Railroad Commissioner,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,Railroad Commissioner,NA,NON,UNDER VOTES,79,48,28,3,0,0
Collin,216,"Justice, Supreme Court, Place 3",NA,REP,Debra Lehrmann,2208,1449,726,33,0,0
Collin,216,"Justice, Supreme Court, Place 3",NA,DEM,Erin A. Nowell,979,684,270,24,1,0
Collin,216,"Justice, Supreme Court, Place 3",NA,LIB,Thomas Edward Oxford,68,37,31,0,0,0
Collin,216,"Justice, Supreme Court, Place 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice, Supreme Court, Place 3",NA,NON,UNDER VOTES,77,45,28,4,0,0
Collin,216,"Justice, Supreme Court, Place 5",NA,REP,Rebeca Huddle,2237,1468,738,31,0,0
Collin,216,"Justice, Supreme Court, Place 5",NA,DEM,Amanda Reichek,1006,699,280,26,1,0
Collin,216,"Justice, Supreme Court, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice, Supreme Court, Place 5",NA,NON,UNDER VOTES,89,48,37,4,0,0
Collin,216,"Justice, Supreme Court, Place 9",NA,REP,Evan Young,2243,1467,743,33,0,0
Collin,216,"Justice, Supreme Court, Place 9",NA,DEM,Julia Maldonado,1004,699,280,24,1,0
Collin,216,"Justice, Supreme Court, Place 9",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice, Supreme Court, Place 9",NA,NON,UNDER VOTES,85,49,32,4,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 5",NA,REP,Scott Walker,2225,1455,737,33,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 5",NA,DEM,Dana Huffman,1015,706,284,24,1,0
Collin,216,"Judge, Court of Criminal Appeals, Place 5",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 5",NA,NON,UNDER VOTES,92,54,34,4,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 6",NA,REP,"Jesse F. McClure, III",2239,1461,746,32,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 6",NA,DEM,Robert Johnson,996,699,272,24,1,0
Collin,216,"Judge, Court of Criminal Appeals, Place 6",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Judge, Court of Criminal Appeals, Place 6",NA,NON,UNDER VOTES,97,55,37,5,0,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,REP,Pam Little,2172,1432,708,32,0,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,DEM,Alex Cornwallis,974,684,264,25,1,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,LIB,Christy Mowrey,100,49,49,2,0,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,NON,Write-in,2,1,1,0,0,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Member, State Board of Education, District 12 Ccd",NA,NON,UNDER VOTES,84,49,33,2,0,0
Collin,216,State Senate,2,REP,Bob Hall,0,0,0,0,0,0
Collin,216,State Senate,2,DEM,Prince S. Giadolor,0,0,0,0,0,0
Collin,216,State Senate,2,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State Senate,2,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,State Senate,8,REP,Angela Paxton,2151,1401,718,32,0,0
Collin,216,State Senate,8,DEM,Jonathan Cocks,1009,711,272,25,1,0
Collin,216,State Senate,8,LIB,Edward Kless,89,50,39,0,0,0
Collin,216,State Senate,8,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State Senate,8,NON,UNDER VOTES,83,53,26,4,0,0
Collin,216,State House,33,REP,Justin Holland,0,0,0,0,0,0
Collin,216,State House,33,DEM,Graeson Lynskey,0,0,0,0,0,0
Collin,216,State House,33,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State House,33,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,State House,61,REP,Frederick Frazier,0,0,0,0,0,0
Collin,216,State House,61,DEM,Sheena King,0,0,0,0,0,0
Collin,216,State House,61,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State House,61,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,State House,66,REP,Matt Shaheen,0,0,0,0,0,0
Collin,216,State House,66,DEM,Jesse Ringness,0,0,0,0,0,0
Collin,216,State House,66,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State House,66,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,State House,67,REP,Jeff Leach,2239,1463,743,33,0,0
Collin,216,State House,67,DEM,Kevin Morris,1013,709,278,25,1,0
Collin,216,State House,67,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State House,67,NON,UNDER VOTES,80,43,34,3,0,0
Collin,216,State House,70,REP,Jamee Jolly,0,0,0,0,0,0
Collin,216,State House,70,DEM,Mihaela Elizabeth Plesa,0,0,0,0,0,0
Collin,216,State House,70,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,State House,70,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 4",NA,REP,Emily A. Miskel,2237,1461,743,33,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 4",NA,DEM,Maricela Moore,995,697,272,25,1,0
Collin,216,"Justice, 5th Court of Appeals District, Place 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 4",NA,NON,UNDER VOTES,100,57,40,3,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 7",NA,REP,Kristina Williams,2221,1450,739,32,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 7",NA,DEM,Nancy Kennedy,1011,705,279,26,1,0
Collin,216,"Justice, 5th Court of Appeals District, Place 7",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice, 5th Court of Appeals District, Place 7",NA,NON,UNDER VOTES,100,60,37,3,0,0
Collin,216,County Judge Ccd,NA,REP,Chris Hill,2231,1456,747,28,0,0
Collin,216,County Judge Ccd,NA,DEM,Joshua Murray,1014,710,275,28,1,0
Collin,216,County Judge Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,County Judge Ccd,NA,NON,UNDER VOTES,87,49,33,5,0,0
Collin,216,District Clerk Ccd,NA,REP,Mike Gould,2252,1468,752,32,0,0
Collin,216,District Clerk Ccd,NA,DEM,David Brignac,986,694,267,24,1,0
Collin,216,District Clerk Ccd,NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,District Clerk Ccd,NA,NON,UNDER VOTES,94,53,36,5,0,0
Collin,216,"County Commissioner, Precinct 4",NA,REP,Duncan Webb,0,0,0,0,0,0
Collin,216,"County Commissioner, Precinct 4",NA,DEM,Jeffrey Williams,0,0,0,0,0,0
Collin,216,"County Commissioner, Precinct 4",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"County Commissioner, Precinct 4",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 2",NA,REP,Ellen Skinner,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 2",NA,DEM,Jennifer McKenzie,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 2",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 2",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 3",NA,REP,Mike Missildine,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 3",NA,DEM,Irvin Lynn Barrett,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 3",NA,NON,OVER VOTES,0,0,0,0,0,0
Collin,216,"Justice of the Peace, Precinct 3",NA,NON,UNDER VOTES,0,0,0,0,0,0
Collin,217,Ballots Cast Total,NA,"NA",,1550,1084,436,30,0,0
Collin,217,U.S. House,3,REP,Keith Self,931,655,256,20,0,0
